t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,17.62,4.2
0.04,0.92,0.0,18.77,4.19
0.08,1.84,0.0,19.91,4.18
0.12,2.76,0.0,21.06,4.17
0.16,3.68,0.0,22.21,4.15
0.2,4.6,0.0,23.35,4.14
0.24,5.52,0.01,24.5,4.13
0.28,6.43,0.01,25.64,4.11
0.32,7.34,0.01,26.78,4.09
0.36,8.25,0.01,27.93,4.08
0.4,9.16,0.01,29.07,4.06
0.44,10.07,0.01,30.21,4.04
0.48,10.98,0.01,31.35,4.02
0.52,11.9,0.01,32.5,4.0
0.56,12.82,0.01,33.64,3.98
0.6,13.74,0.01,34.77,3.96
0.64,14.65,0.02,35.91,3.94
0.68,15.57,0.02,37.05,3.92
0.72,16.48,0.02,38.2,3.89
0.76,17.39,0.02,39.35,3.87
0.8,18.31,0.02,40.5,3.84
0.84,19.22,0.02,41.65,3.81
0.88,20.13,0.03,42.79,3.79
0.92,21.05,0.03,43.93,3.76
0.96,21.96,0.03,45.08,3.73
1.0,22.87,0.03,46.22,3.7
1.04,23.79,0.04,47.37,3.67
1.08,24.69,0.04,48.51,3.64
1.12,25.61,0.04,49.66,3.61
1.16,26.52,0.04,50.81,3.57
1.2,27.42,0.05,51.96,3.54
1.24,28.33,0.05,53.1,3.51
1.28,29.25,0.05,54.25,3.47
1.32,30.17,0.06,55.39,3.44
1.36,31.1,0.06,56.54,3.4
1.4,32.01,0.06,57.68,3.36
1.44,32.93,0.07,58.83,3.33
1.48,33.84,0.07,59.98,3.29
1.52,34.76,0.07,61.13,3.25
1.56,35.67,0.07,62.28,3.21
1.6,36.58,0.07,63.42,3.17
1.64,37.48,0.08,64.57,3.13
1.68,38.4,0.08,65.72,3.09
1.72,39.31,0.08,66.86,3.05
1.76,40.23,0.08,68.0,3.01
1.8,41.15,0.08,69.15,2.97
1.84,42.07,0.08,70.29,2.93
1.88,42.99,0.08,71.44,2.88
1.92,43.91,0.09,72.59,2.84
1.96,44.84,0.09,73.74,2.8
2.0,45.76,0.09,74.9,2.75
2.04,46.67,0.09,76.04,2.7
2.08,47.58,0.09,77.19,2.66
2.12,48.5,0.09,78.33,2.61
2.16,49.41,0.09,79.48,2.57
2.2,50.33,0.09,80.62,2.52
2.24,51.25,0.09,81.76,2.47
2.28,52.16,0.09,82.91,2.43
2.32,53.08,0.1,84.06,2.38
2.36,54.0,0.1,85.2,2.33
2.4,54.91,0.1,86.34,2.28
2.44,55.83,0.1,87.48,2.24
2.48,56.74,0.1,88.62,2.19
2.52,57.65,0.1,89.75,2.14
2.56,58.56,0.1,90.89,2.09
2.6,59.48,0.1,92.03,2.05
2.64,60.4,0.1,93.17,2.0
2.68,61.32,0.1,94.32,1.95
2.72,62.23,0.1,95.46,1.9
2.76,63.14,0.1,96.62,1.85
2.8,64.06,0.1,97.77,1.8
2.84,64.98,0.1,98.92,1.76
2.88,65.89,0.1,100.06,1.71
2.92,66.81,0.1,101.2,1.66
2.96,67.72,0.11,102.33,1.61
3.0,68.63,0.11,103.47,1.57
3.04,69.54,0.11,104.6,1.52
3.08,70.46,0.11,105.74,1.47
3.12,71.38,0.11,106.88,1.43
3.16,72.3,0.11,108.01,1.38
3.2,73.21,0.11,109.13,1.33
3.24,74.13,0.11,110.26,1.29
3.28,75.04,0.11,111.4,1.24
3.32,75.95,0.11,112.52,1.2
3.36,76.87,0.11,113.65,1.15
3.4,77.78,0.11,114.78,1.11
3.44,78.69,0.11,115.91,1.07
3.48,79.61,0.11,117.04,1.03
3.52,80.53,0.11,118.18,0.98
3.56,81.45,0.11,119.31,0.94
3.6,82.37,0.11,120.44,0.9
3.64,83.29,0.11,121.57,0.86
3.68,84.2,0.1,122.7,0.82
3.72,85.11,0.1,123.82,0.78
3.76,86.02,0.1,124.94,0.74
3.8,86.92,0.1,126.06,0.71
3.84,87.82,0.1,127.18,0.67
3.88,88.73,0.1,128.3,0.63
3.92,89.64,0.1,129.42,0.6
3.96,90.56,0.1,130.54,0.56
4.0,91.47,0.1,131.66,0.53
4.04,92.4,0.09,132.78,0.49
4.08,93.32,0.09,133.89,0.46
4.12,94.24,0.09,135.01,0.42
4.16,95.16,0.09,136.13,0.39
4.2,96.08,0.08,137.24,0.36
4.24,96.99,0.08,138.37,0.33
4.28,97.9,0.08,139.49,0.3
4.32,98.81,0.08,140.61,0.27
4.36,99.73,0.07,141.73,0.24
4.4,100.65,0.07,142.85,0.21
4.44,101.57,0.07,143.97,0.18
4.48,102.49,0.06,145.1,0.15
4.52,103.41,0.06,146.21,0.12
4.56,104.32,0.05,147.33,0.09
4.6,105.24,0.05,148.45,0.07
