t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,13.11,3.92
0.04,1.0,0.0,14.35,3.9
0.08,2.0,0.0,15.6,3.87
0.12,3.0,0.0,16.84,3.85
0.16,4.01,0.0,18.09,3.83
0.2,5.03,0.0,19.35,3.8
0.24,6.05,0.0,20.61,3.78
0.28,7.06,0.0,21.86,3.75
0.32,8.07,0.0,23.12,3.72
0.36,9.06,0.0,24.37,3.7
0.4,10.05,0.0,25.63,3.67
0.44,11.05,0.01,26.88,3.64
0.48,12.05,0.01,28.12,3.61
0.52,13.04,0.01,29.38,3.58
0.56,14.04,0.01,30.63,3.55
0.6,15.04,0.01,31.89,3.52
0.64,16.04,0.01,33.14,3.49
0.68,17.04,0.02,34.39,3.46
0.72,18.05,0.02,35.65,3.42
0.76,19.05,0.02,36.9,3.39
0.8,20.04,0.02,38.16,3.36
0.84,21.04,0.03,39.41,3.32
0.88,22.04,0.03,40.67,3.28
0.92,23.04,0.03,41.93,3.25
0.96,24.05,0.03,43.2,3.21
1.0,25.04,0.04,44.45,3.18
1.04,26.05,0.04,45.72,3.14
1.08,27.05,0.04,46.98,3.1
1.12,28.04,0.04,48.25,3.06
1.16,29.04,0.05,49.52,3.03
1.2,30.04,0.05,50.79,2.99
1.24,31.04,0.05,52.06,2.95
1.28,32.03,0.05,53.32,2.91
1.32,33.03,0.05,54.58,2.87
1.36,34.03,0.05,55.84,2.83
1.4,35.04,0.05,57.11,2.79
1.44,36.05,0.05,58.37,2.75
1.48,37.06,0.06,59.64,2.71
1.52,38.06,0.06,60.9,2.67
1.56,39.07,0.06,62.16,2.63
1.6,40.07,0.06,63.41,2.59
1.64,41.06,0.06,64.67,2.54
1.68,42.06,0.06,65.93,2.5
1.72,43.05,0.06,67.18,2.46
1.76,44.04,0.06,68.44,2.42
1.8,45.04,0.06,69.69,2.37
1.84,46.04,0.06,70.95,2.33
1.88,47.04,0.06,72.21,2.28
1.92,48.04,0.06,73.48,2.24
1.96,49.05,0.06,74.76,2.2
2.0,50.04,0.05,76.03,2.15
2.04,51.04,0.05,77.3,2.11
2.08,52.04,0.05,78.57,2.06
2.12,53.04,0.05,79.83,2.02
2.16,54.03,0.05,81.1,1.97
2.2,55.03,0.05,82.36,1.93
2.24,56.02,0.05,83.61,1.88
2.28,57.01,0.04,84.88,1.83
2.32,58.0,0.04,86.15,1.79
2.36,58.99,0.04,87.43,1.74
2.4,59.98,0.04,88.71,1.69
2.44,60.97,0.04,89.99,1.64
2.48,61.97,0.04,91.26,1.6
2.52,62.96,0.04,92.53,1.55
2.56,63.97,0.04,93.79,1.5
2.6,64.97,0.04,95.05,1.45
2.64,65.98,0.04,96.31,1.4
2.68,66.98,0.03,97.57,1.35
2.72,67.98,0.03,98.82,1.3
2.76,68.96,0.03,100.08,1.25
2.8,69.95,0.03,101.35,1.2
2.84,70.94,0.03,102.61,1.15
2.88,71.94,0.03,103.88,1.1
2.92,72.92,0.03,105.13,1.05
2.96,73.91,0.03,106.39,1.0
3.0,74.9,0.03,107.66,0.95
3.04,75.89,0.03,108.91,0.89
3.08,76.87,0.03,110.18,0.84
3.12,77.86,0.03,111.45,0.79
3.16,78.85,0.03,112.71,0.73
3.2,79.85,0.03,113.97,0.68
3.24,80.85,0.04,115.23,0.62
3.28,81.85,0.04,116.49,0.57
3.32,82.86,0.04,117.75,0.51
3.36,83.85,0.04,119.01,0.45
3.4,84.85,0.04,120.27,0.4
3.44,85.85,0.04,121.53,0.34
3.48,86.84,0.05,122.79,0.28
3.52,87.84,0.05,124.06,0.23
3.56,88.83,0.05,125.33,0.17
3.6,89.82,0.05,126.6,0.11
3.64,90.82,0.05,127.87,0.05
3.68,91.82,0.06,129.14,0.01
