t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,30.26,3.89
0.04,0.94,0.0,31.56,3.86
0.08,1.87,0.0,32.84,3.84
0.12,2.81,0.0,34.13,3.82
0.16,3.75,-0.01,35.42,3.8
0.2,4.79,-0.01,36.72,3.77
0.24,5.81,-0.01,38.01,3.75
0.28,6.79,-0.01,39.31,3.72
0.32,7.76,-0.01,40.6,3.7
0.36,8.7,-0.01,41.89,3.67
0.4,9.64,-0.02,43.17,3.64
0.44,10.58,-0.02,44.46,3.61
0.48,11.52,-0.02,45.75,3.59
0.52,12.46,-0.02,47.03,3.56
0.56,13.4,-0.02,48.32,3.53
0.6,14.35,-0.02,49.62,3.49
0.64,15.3,-0.02,50.91,3.46
0.68,16.25,-0.03,52.21,3.43
0.72,17.2,-0.03,53.5,3.4
0.76,18.14,-0.03,54.8,3.36
0.8,19.09,-0.03,56.1,3.33
0.84,20.04,-0.03,57.4,3.29
0.88,20.99,-0.03,58.69,3.26
0.92,21.93,-0.03,59.97,3.22
0.96,22.87,-0.03,61.26,3.19
1.0,23.83,-0.03,62.56,3.15
1.04,24.77,-0.03,63.86,3.11
1.08,25.72,-0.03,65.15,3.07
1.12,26.66,-0.03,66.44,3.03
1.16,27.6,-0.03,67.73,2.99
1.2,28.55,-0.03,69.02,2.95
1.24,29.49,-0.03,70.31,2.91
1.28,30.43,-0.04,71.6,2.86
1.32,31.38,-0.04,72.89,2.82
1.36,32.33,-0.04,74.19,2.78
1.4,33.28,-0.04,75.48,2.73
1.44,34.23,-0.04,76.78,2.69
1.48,35.18,-0.04,78.08,2.65
1.52,36.12,-0.05,79.37,2.6
1.56,37.07,-0.05,80.67,2.55
1.6,38.01,-0.05,81.98,2.51
1.64,38.95,-0.06,83.27,2.46
1.68,39.89,-0.06,84.56,2.42
1.72,40.84,-0.07,85.85,2.37
1.76,41.79,-0.07,87.14,2.32
1.8,42.74,-0.08,88.43,2.28
1.84,43.7,-0.08,89.72,2.23
1.88,44.66,-0.09,91.01,2.18
1.92,45.61,-0.09,92.3,2.14
1.96,46.56,-0.1,93.59,2.09
2.0,47.51,-0.1,94.87,2.04
2.04,48.46,-0.11,96.17,2.0
2.08,49.4,-0.11,97.45,1.95
2.12,50.34,-0.12,98.75,1.9
2.16,51.29,-0.12,100.03,1.86
2.2,52.24,-0.13,101.31,1.81
2.24,53.19,-0.13,102.6,1.77
2.28,54.14,-0.14,103.88,1.73
2.32,55.09,-0.14,105.17,1.68
2.36,56.03,-0.15,106.46,1.64
2.4,56.98,-0.15,107.75,1.6
2.44,57.93,-0.15,109.04,1.56
2.48,58.88,-0.16,110.34,1.52
2.52,59.82,-0.16,111.62,1.48
2.56,60.77,-0.17,112.91,1.44
2.6,61.73,-0.17,114.2,1.4
2.64,62.68,-0.17,115.5,1.37
2.68,63.64,-0.18,116.79,1.33
2.72,64.59,-0.18,118.08,1.29
2.76,65.55,-0.19,119.37,1.26
2.8,66.49,-0.19,120.66,1.23
2.84,67.44,-0.19,121.94,1.2
2.88,68.4,-0.2,123.23,1.17
2.92,69.35,-0.2,124.51,1.14
2.96,70.29,-0.21,125.81,1.11
3.0,71.24,-0.21,127.1,1.08
3.04,72.19,-0.21,128.38,1.06
3.08,73.14,-0.21,129.68,1.03
3.12,74.09,-0.22,130.97,1.01
3.16,75.04,-0.22,132.27,0.98
3.2,75.99,-0.22,133.56,0.96
3.24,76.95,-0.22,134.85,0.94
3.28,77.9,-0.23,136.15,0.92
3.32,78.86,-0.23,137.45,0.9
3.36,79.81,-0.23,138.74,0.88
3.4,80.76,-0.23,140.04,0.87
3.44,81.71,-0.23,141.35,0.85
3.48,82.66,-0.23,142.61,0.83
3.52,83.61,-0.24,143.88,0.82
3.56,84.56,-0.24,145.16,0.81
3.6,85.51,-0.24,146.44,0.79
3.64,86.46,-0.24,147.72,0.78
3.68,87.41,-0.24,149.01,0.77
3.72,88.36,-0.24,150.3,0.76
3.76,89.31,-0.24,151.58,0.75
3.8,90.25,-0.24,152.87,0.74
3.84,91.2,-0.25,154.16,0.73
3.88,92.15,-0.25,155.45,0.73
3.92,93.11,-0.25,156.73,0.72
3.96,94.07,-0.25,158.01,0.71
4.0,95.03,-0.25,159.29,0.71
4.04,95.98,-0.25,160.56,0.7
4.08,96.93,-0.25,161.83,0.7
4.12,97.89,-0.25,163.1,0.7
4.16,98.83,-0.25,164.38,0.69
