t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,15.14,3.47
0.04,0.91,0.0,16.29,3.46
0.08,1.82,0.0,17.43,3.46
0.12,2.73,-0.01,18.57,3.45
0.16,3.64,-0.01,19.71,3.45
0.2,4.56,-0.01,20.85,3.44
0.24,5.49,-0.01,22.0,3.43
0.28,6.4,-0.02,23.16,3.43
0.32,7.32,-0.02,24.31,3.42
0.36,8.22,-0.02,25.47,3.42
0.4,9.13,-0.02,26.63,3.41
0.44,10.03,-0.03,27.78,3.4
0.48,10.93,-0.03,28.93,3.4
0.52,11.83,-0.03,30.09,3.39
0.56,12.74,-0.03,31.25,3.38
0.6,13.65,-0.03,32.41,3.38
0.64,14.57,-0.04,33.56,3.37
0.68,15.49,-0.04,34.72,3.36
0.72,16.42,-0.04,35.88,3.35
0.76,17.34,-0.04,37.04,3.35
0.8,18.26,-0.04,38.21,3.34
0.84,19.17,-0.05,39.37,3.33
0.88,20.08,-0.05,40.53,3.32
0.92,20.99,-0.05,41.69,3.31
0.96,21.9,-0.05,42.86,3.3
1.0,22.82,-0.05,44.02,3.29
1.04,23.72,-0.05,45.17,3.28
1.08,24.63,-0.05,46.33,3.27
1.12,25.55,-0.05,47.5,3.26
1.16,26.46,-0.05,48.66,3.25
