t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,18.83,3.34
0.04,0.9,0.0,19.83,3.33
0.08,1.79,0.0,20.83,3.32
0.12,2.69,-0.01,21.84,3.32
0.16,3.58,-0.01,22.84,3.31
0.2,4.48,-0.01,23.84,3.3
0.24,5.37,-0.02,24.85,3.3
0.28,6.28,-0.02,25.86,3.29
0.32,7.18,-0.02,26.87,3.29
0.36,8.08,-0.03,27.88,3.28
0.4,8.98,-0.03,28.88,3.27
0.44,9.88,-0.03,29.88,3.27
0.48,10.78,-0.04,30.89,3.26
0.52,11.68,-0.04,31.89,3.26
0.56,12.57,-0.04,32.89,3.25
0.6,13.46,-0.04,33.89,3.24
0.64,14.35,-0.05,34.9,3.24
0.68,15.25,-0.05,35.91,3.23
0.72,16.15,-0.05,36.92,3.23
0.76,17.06,-0.06,37.93,3.22
0.8,17.96,-0.06,38.94,3.21
0.84,18.87,-0.06,39.95,3.21
0.88,19.77,-0.06,40.97,3.2
0.92,20.67,-0.07,41.98,3.2
0.96,21.57,-0.07,42.99,3.19
1.0,22.47,-0.07,43.99,3.18
1.04,23.36,-0.07,45.0,3.18
1.08,24.26,-0.07,46.01,3.17
1.12,25.16,-0.07,47.02,3.17
1.16,26.06,-0.07,48.04,3.16
1.2,26.97,-0.08,49.04,3.15
1.24,27.87,-0.08,50.05,3.15
1.28,28.77,-0.08,51.06,3.14
1.32,29.68,-0.08,52.07,3.13
1.36,30.58,-0.08,53.07,3.13
1.4,31.48,-0.08,54.09,3.12
1.44,32.38,-0.08,55.11,3.11
1.48,33.28,-0.08,56.12,3.11
1.52,34.18,-0.08,57.15,3.1
1.56,35.08,-0.08,58.16,3.09
1.6,35.98,-0.08,59.17,3.08
1.64,36.88,-0.08,60.18,3.08
1.68,37.79,-0.08,61.19,3.07
1.72,38.69,-0.08,62.19,3.06
1.76,39.59,-0.08,63.19,3.05
1.8,40.49,-0.08,64.2,3.05
1.84,41.39,-0.08,65.21,3.04
1.88,42.29,-0.08,66.23,3.03
1.92,43.18,-0.08,67.25,3.02
1.96,44.08,-0.08,68.27,3.01
2.0,44.98,-0.08,69.29,3.0
2.04,45.89,-0.08,70.31,2.99
2.08,46.79,-0.08,71.33,2.98
2.12,47.7,-0.07,72.35,2.97
2.16,48.6,-0.07,73.37,2.96
2.2,49.51,-0.07,74.4,2.95
2.24,50.41,-0.07,75.42,2.94
2.28,51.31,-0.07,76.44,2.94
2.32,52.21,-0.07,77.46,2.93
2.36,53.1,-0.07,78.48,2.92
2.4,54.0,-0.07,79.49,2.91
2.44,54.9,-0.07,80.5,2.9
2.48,55.8,-0.07,81.5,2.9
2.52,56.7,-0.06,82.51,2.89
2.56,57.6,-0.06,83.52,2.88
2.6,58.5,-0.06,84.54,2.87
2.64,59.41,-0.06,85.56,2.87
2.68,60.32,-0.06,86.58,2.86
2.72,61.23,-0.06,87.6,2.85
2.76,62.13,-0.06,88.63,2.84
2.8,63.03,-0.06,89.66,2.83
2.84,63.92,-0.06,90.67,2.82
2.88,64.82,-0.06,91.69,2.81
2.92,65.72,-0.05,92.7,2.81
2.96,66.63,-0.05,93.71,2.8
3.0,67.53,-0.05,94.74,2.79
3.04,68.44,-0.05,95.76,2.78
3.08,69.35,-0.05,96.77,2.77
3.12,70.25,-0.05,97.78,2.76
3.16,71.16,-0.05,98.79,2.75
3.2,72.06,-0.04,99.81,2.74
3.24,72.97,-0.04,100.83,2.73
3.28,73.87,-0.04,101.85,2.71
3.32,74.78,-0.04,102.87,2.7
3.36,75.69,-0.04,103.89,2.69
3.4,76.6,-0.04,104.92,2.68
3.44,77.51,-0.04,105.95,2.66
3.48,78.41,-0.03,106.97,2.65
3.52,79.31,-0.03,108.01,2.63
3.56,80.21,-0.03,109.04,2.62
