t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,15.85,3.92
0.04,1.23,0.0,17.27,3.9
0.08,2.46,-0.01,18.69,3.89
0.12,3.7,-0.01,20.11,3.87
0.16,4.93,-0.01,21.53,3.86
0.2,6.18,-0.01,22.96,3.84
0.24,7.42,-0.01,24.4,3.82
0.28,8.66,-0.01,25.83,3.8
0.32,9.89,-0.02,27.25,3.79
0.36,11.12,-0.02,28.67,3.77
0.4,12.35,-0.02,30.09,3.75
0.44,13.59,-0.02,31.51,3.73
0.48,14.83,-0.02,32.93,3.71
0.52,16.06,-0.02,34.35,3.69
0.56,17.29,-0.02,35.78,3.67
0.6,18.53,-0.02,37.2,3.65
0.64,19.77,-0.02,38.64,3.62
0.68,21.0,-0.02,40.07,3.6
0.72,22.23,-0.02,41.49,3.58
0.76,23.46,-0.02,42.92,3.56
0.8,24.69,-0.02,44.34,3.53
0.84,25.93,-0.02,45.76,3.51
0.88,27.17,-0.02,47.18,3.49
0.92,28.4,-0.02,48.6,3.46
0.96,29.63,-0.02,50.02,3.44
1.0,30.88,-0.02,51.45,3.41
1.04,32.13,-0.02,52.88,3.39
1.08,33.37,-0.02,54.31,3.36
1.12,34.61,-0.01,55.74,3.33
1.16,35.84,-0.01,57.18,3.31
1.2,37.07,-0.01,58.6,3.28
1.24,38.31,-0.01,60.03,3.25
1.28,39.54,0.0,61.47,3.23
1.32,40.77,0.0,62.91,3.2
1.36,42.01,0.0,64.34,3.17
1.4,43.25,0.0,65.77,3.14
1.44,44.5,0.01,67.2,3.12
1.48,45.74,0.01,68.64,3.09
1.52,46.99,0.01,70.08,3.06
1.56,48.24,0.02,71.51,3.03
1.6,49.47,0.02,72.94,3.0
1.64,50.71,0.03,74.37,2.97
1.68,51.95,0.03,75.81,2.94
1.72,53.2,0.03,77.24,2.91
1.76,54.44,0.04,78.68,2.88
1.8,55.69,0.04,80.11,2.85
1.84,56.93,0.05,81.54,2.82
1.88,58.18,0.05,82.97,2.78
1.92,59.43,0.06,84.4,2.75
1.96,60.68,0.06,85.83,2.72
2.0,61.94,0.06,87.26,2.69
2.04,63.19,0.07,88.69,2.66
2.08,64.44,0.07,90.13,2.62
2.12,65.68,0.07,91.56,2.59
2.16,66.94,0.08,92.99,2.56
2.2,68.18,0.08,94.43,2.52
2.24,69.44,0.08,95.86,2.49
2.28,70.69,0.08,97.3,2.46
2.32,71.94,0.09,98.74,2.42
2.36,73.2,0.09,100.18,2.39
2.4,74.44,0.09,101.62,2.35
2.44,75.69,0.09,103.06,2.32
2.48,76.95,0.09,104.5,2.28
2.52,78.18,0.09,105.93,2.25
2.56,79.43,0.09,107.36,2.22
2.6,80.67,0.09,108.78,2.18
2.64,81.91,0.09,110.22,2.15
2.68,83.15,0.09,111.65,2.11
2.72,84.4,0.09,113.08,2.08
2.76,85.64,0.09,114.51,2.04
2.8,86.89,0.09,115.94,2.01
