t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,13.8,3.76
0.04,0.99,0.0,15.33,3.73
0.08,1.96,-0.01,16.84,3.69
0.12,2.94,-0.01,18.36,3.66
0.16,3.92,-0.01,19.87,3.62
0.2,4.9,-0.01,21.39,3.58
0.24,5.88,-0.01,22.9,3.54
0.28,6.86,-0.01,24.43,3.5
0.32,7.85,-0.01,25.95,3.47
0.36,8.83,-0.01,27.47,3.43
0.4,9.81,-0.01,28.98,3.39
0.44,10.8,-0.01,30.51,3.34
0.48,11.78,-0.01,32.02,3.3
0.52,12.76,-0.01,33.54,3.26
0.56,13.74,-0.01,35.06,3.22
0.6,14.72,-0.01,36.58,3.18
0.64,15.71,-0.01,38.1,3.14
0.68,16.69,-0.01,39.62,3.1
0.72,17.67,-0.01,41.14,3.05
0.76,18.65,-0.02,42.66,3.01
0.8,19.64,-0.02,44.19,2.97
0.84,20.61,-0.02,45.71,2.93
0.88,21.59,-0.02,47.23,2.89
0.92,22.57,-0.02,48.76,2.85
0.96,23.54,-0.02,50.28,2.81
1.0,24.52,-0.02,51.78,2.77
1.04,25.51,-0.02,53.28,2.73
1.08,26.49,-0.02,54.79,2.69
1.12,27.47,-0.02,56.3,2.65
1.16,28.46,-0.02,57.81,2.62
1.2,29.44,-0.02,59.33,2.58
1.24,30.43,-0.02,60.85,2.54
1.28,31.41,-0.02,62.36,2.5
1.32,32.39,-0.03,63.88,2.47
1.36,33.37,-0.03,65.39,2.43
1.4,34.34,-0.03,66.89,2.39
1.44,35.32,-0.03,68.41,2.36
1.48,36.31,-0.03,69.92,2.32
1.52,37.29,-0.03,71.44,2.29
1.56,38.27,-0.04,72.96,2.25
1.6,39.26,-0.04,74.48,2.22
1.64,40.24,-0.04,76.0,2.19
1.68,41.23,-0.04,77.52,2.15
1.72,42.21,-0.04,79.04,2.12
1.76,43.18,-0.04,80.56,2.09
1.8,44.16,-0.04,82.08,2.06
1.84,45.14,-0.04,83.6,2.03
1.88,46.11,-0.04,85.13,2.0
1.92,47.09,-0.04,86.67,1.97
1.96,48.06,-0.04,88.2,1.94
2.0,49.04,-0.04,89.73,1.91
2.04,50.02,-0.05,91.26,1.88
2.08,51.0,-0.05,92.79,1.85
2.12,51.98,-0.05,94.32,1.83
2.16,52.95,-0.05,95.84,1.8
2.2,53.93,-0.05,97.34,1.77
2.24,54.91,-0.05,98.85,1.74
2.28,55.89,-0.05,100.35,1.72
2.32,56.87,-0.05,101.87,1.69
2.36,57.85,-0.06,103.39,1.67
2.4,58.83,-0.06,104.94,1.64
2.44,59.81,-0.06,106.47,1.62
2.48,60.79,-0.06,108.0,1.59
2.52,61.78,-0.06,109.55,1.57
2.56,62.76,-0.06,111.08,1.55
2.6,63.74,-0.06,112.61,1.53
2.64,64.72,-0.06,114.14,1.5
2.68,65.7,-0.06,115.66,1.48
2.72,66.69,-0.06,117.18,1.46
2.76,67.67,-0.06,118.7,1.44
2.8,68.66,-0.06,120.23,1.42
2.84,69.64,-0.06,121.76,1.41
2.88,70.63,-0.06,123.29,1.39
2.92,71.61,-0.06,124.81,1.37
2.96,72.58,-0.06,126.32,1.35
3.0,73.55,-0.06,127.83,1.33
3.04,74.53,-0.05,129.35,1.31
3.08,75.5,-0.05,130.87,1.29
3.12,76.48,-0.05,132.4,1.28
3.16,77.46,-0.05,133.92,1.26
3.2,78.43,-0.05,135.45,1.25
3.24,79.4,-0.04,136.98,1.23
3.28,80.38,-0.04,138.52,1.22
3.32,81.35,-0.04,140.05,1.2
3.36,82.32,-0.04,141.59,1.19
3.4,83.3,-0.04,143.12,1.17
3.44,84.29,-0.03,144.64,1.16
3.48,85.28,-0.03,146.16,1.14
3.52,86.27,-0.03,147.68,1.13
3.56,87.27,-0.02,149.21,1.12
3.6,88.26,-0.02,150.75,1.11
3.64,89.26,-0.02,152.3,1.09
3.68,90.25,-0.01,153.85,1.08
3.72,91.24,-0.01,155.4,1.07
3.76,92.23,-0.01,156.95,1.06
3.8,93.22,0.0,158.5,1.04
3.84,94.2,0.0,160.03,1.03
3.88,95.18,0.01,161.55,1.02
3.92,96.16,0.01,163.08,1.01
3.96,97.13,0.02,164.59,1.0
4.0,98.11,0.02,166.12,0.99
4.04,99.08,0.03,167.66,0.97
4.08,100.07,0.04,169.2,0.96
4.12,101.06,0.04,170.76,0.95
4.16,102.04,0.05,172.31,0.94
4.2,103.03,0.05,173.85,0.94
4.24,104.02,0.06,175.4,0.93
4.28,105.01,0.06,176.94,0.92
4.32,106.0,0.07,178.49,0.91
4.36,106.99,0.07,180.04,0.9
4.4,107.98,0.08,181.57,0.89
4.44,108.97,0.09,183.11,0.88
4.48,109.95,0.09,184.63,0.88
4.52,110.93,0.1,186.16,0.87
4.56,111.91,0.1,187.71,0.86
4.6,112.88,0.11,189.25,0.86
4.64,113.86,0.11,190.79,0.85
