t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,-55.22,3.7
0.04,1.02,0.01,-53.89,3.71
0.08,2.03,0.01,-52.56,3.71
0.12,3.04,0.01,-51.22,3.72
0.16,4.05,0.01,-49.88,3.73
0.2,5.06,0.02,-48.54,3.73
0.24,6.07,0.02,-47.19,3.74
0.28,7.08,0.02,-45.84,3.74
0.32,8.08,0.02,-44.49,3.75
0.36,9.09,0.02,-43.13,3.75
0.4,10.09,0.02,-41.78,3.76
0.44,11.1,0.03,-40.42,3.76
0.48,12.11,0.03,-39.08,3.77
0.52,13.12,0.03,-37.73,3.77
0.56,14.13,0.03,-36.38,3.78
0.6,15.13,0.03,-35.03,3.78
0.64,16.14,0.03,-33.67,3.78
0.68,17.15,0.04,-32.32,3.79
0.72,18.17,0.04,-30.97,3.79
0.76,19.17,0.04,-29.62,3.8
0.8,20.18,0.04,-28.27,3.8
0.84,21.18,0.05,-26.92,3.81
0.88,22.19,0.05,-25.56,3.81
0.92,23.19,0.05,-24.21,3.81
0.96,24.2,0.06,-22.86,3.82
1.0,25.2,0.06,-21.51,3.82
1.04,26.21,0.06,-20.16,3.83
1.08,27.21,0.07,-18.81,3.83
1.12,28.22,0.07,-17.46,3.83
1.16,29.22,0.07,-16.11,3.84
1.2,30.22,0.07,-14.76,3.84
1.24,31.21,0.08,-13.42,3.85
1.28,32.22,0.08,-12.08,3.85
1.32,33.22,0.08,-10.72,3.85
1.36,34.23,0.09,-9.37,3.86
1.4,35.25,0.09,-8.01,3.86
1.44,36.26,0.09,-6.66,3.86
1.48,37.28,0.1,-5.3,3.87
1.52,38.29,0.1,-3.95,3.87
1.56,39.29,0.1,-2.59,3.87
1.6,40.29,0.11,-1.23,3.87
1.64,41.3,0.11,0.12,3.88
1.68,42.3,0.11,1.49,3.88
1.72,43.31,0.12,2.85,3.88
1.76,44.32,0.12,4.21,3.89
1.8,45.33,0.12,5.57,3.89
1.84,46.33,0.12,6.92,3.89
1.88,47.34,0.13,8.27,3.89
1.92,48.33,0.13,9.62,3.89
1.96,49.33,0.13,10.98,3.89
2.0,50.33,0.13,12.33,3.9
2.04,51.33,0.14,13.7,3.9
2.08,52.34,0.14,15.05,3.9
2.12,53.35,0.14,16.41,3.9
2.16,54.36,0.14,17.76,3.9
2.2,55.37,0.14,19.12,3.9
2.24,56.37,0.14,20.47,3.9
2.28,57.37,0.15,21.83,3.9
2.32,58.37,0.15,23.18,3.9
2.36,59.37,0.15,24.53,3.91
2.4,60.37,0.15,25.88,3.91
2.44,61.37,0.15,27.24,3.91
2.48,62.37,0.15,28.59,3.91
2.52,63.37,0.15,29.94,3.91
2.56,64.38,0.15,31.3,3.91
2.6,65.38,0.15,32.66,3.91
2.64,66.38,0.15,34.02,3.91
2.68,67.37,0.15,35.37,3.91
2.72,68.37,0.15,36.72,3.91
2.76,69.37,0.15,38.07,3.91
2.8,70.36,0.15,39.41,3.91
