t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,102.02,4.12
0.04,1.4,0.0,103.49,4.11
0.08,2.79,0.01,104.96,4.11
0.12,4.19,0.01,106.44,4.11
0.16,5.59,0.02,107.91,4.11
0.2,6.99,0.03,109.39,4.11
0.24,8.4,0.03,110.87,4.11
0.28,9.8,0.04,112.35,4.11
0.32,11.19,0.04,113.82,4.11
0.36,12.6,0.05,115.29,4.11
0.4,14.0,0.06,116.76,4.11
0.44,15.4,0.07,118.23,4.1
0.48,16.8,0.07,119.71,4.1
0.52,18.2,0.08,121.18,4.1
0.56,19.6,0.09,122.66,4.1
0.6,21.0,0.09,124.14,4.1
0.64,22.4,0.1,125.62,4.1
0.68,23.8,0.11,127.1,4.09
0.72,25.2,0.12,128.58,4.09
0.76,26.6,0.12,130.06,4.09
0.8,28.0,0.13,131.55,4.09
0.84,29.39,0.14,133.04,4.08
0.88,30.79,0.14,134.53,4.08
0.92,32.19,0.15,136.02,4.08
0.96,33.59,0.16,137.5,4.07
1.0,34.99,0.16,138.98,4.07
1.04,36.39,0.17,140.47,4.06
1.08,37.79,0.17,141.96,4.06
1.12,39.19,0.18,143.45,4.05
1.16,40.58,0.18,144.93,4.05
1.2,41.97,0.19,146.42,4.04
1.24,43.36,0.2,147.91,4.03
1.28,44.76,0.2,149.4,4.03
1.32,46.17,0.21,150.89,4.02
1.36,47.57,0.21,152.37,4.01
1.4,48.97,0.21,153.86,4.01
1.44,50.37,0.22,155.35,4.0
1.48,51.78,0.22,156.84,3.99
1.52,53.17,0.23,158.34,3.98
1.56,54.57,0.23,159.83,3.97
1.6,55.96,0.23,161.33,3.96
1.64,57.35,0.23,162.82,3.95
1.68,58.74,0.24,164.32,3.95
1.72,60.14,0.24,165.82,3.94
1.76,61.53,0.24,167.31,3.93
1.8,62.93,0.24,168.81,3.92
1.84,64.32,0.25,170.31,3.91
1.88,65.71,0.25,171.81,3.89
1.92,67.09,0.25,173.3,3.88
1.96,68.48,0.25,174.8,3.87
2.0,69.87,0.25,176.3,3.86
2.04,71.27,0.25,177.8,3.85
2.08,72.66,0.26,179.3,3.83
2.12,74.06,0.26,180.8,3.82
2.16,75.46,0.26,182.3,3.81
2.2,76.85,0.26,183.81,3.79
2.24,78.25,0.26,185.31,3.78
2.28,79.65,0.26,186.82,3.77
2.32,81.05,0.26,188.33,3.75
2.36,82.44,0.26,189.83,3.73
2.4,83.83,0.26,191.33,3.72
2.44,85.22,0.26,192.83,3.7
2.48,86.61,0.25,194.33,3.68
2.52,88.0,0.25,195.83,3.67
2.56,89.4,0.25,197.34,3.65
2.6,90.79,0.25,198.84,3.63
2.64,92.18,0.25,200.34,3.61
2.68,93.56,0.25,201.84,3.59
2.72,94.95,0.25,203.33,3.57
2.76,96.34,0.25,204.83,3.55
2.8,97.72,0.25,206.34,3.52
2.84,99.12,0.25,207.84,3.5
2.88,100.51,0.25,209.35,3.48
2.92,101.9,0.24,210.85,3.45
2.96,103.29,0.24,212.35,3.43
3.0,104.68,0.24,213.85,3.41
3.04,106.07,0.24,215.35,3.38
3.08,107.46,0.24,216.86,3.35
3.12,108.86,0.24,218.36,3.33
3.16,110.26,0.24,219.86,3.3
3.2,111.64,0.24,221.36,3.27
3.24,113.03,0.24,222.87,3.25
3.28,114.42,0.24,224.38,3.22
3.32,115.8,0.23,225.88,3.19
3.36,117.18,0.23,227.39,3.16
3.4,118.57,0.23,228.88,3.13
3.44,119.95,0.23,230.38,3.1
3.48,121.33,0.23,231.87,3.07
3.52,122.71,0.23,233.36,3.05
3.56,124.08,0.23,234.85,3.01
3.6,125.46,0.24,236.35,2.98
3.64,126.85,0.24,237.85,2.95
