t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,16.03,4.01
0.04,0.96,0.0,17.03,3.98
0.08,1.93,0.0,18.03,3.95
0.12,2.9,0.0,19.02,3.92
0.16,3.87,0.0,20.02,3.9
0.2,4.84,0.0,21.01,3.87
0.24,5.81,0.0,22.01,3.84
0.28,6.77,0.0,23.01,3.81
0.32,7.74,0.0,24.01,3.78
0.36,8.7,0.0,25.01,3.75
0.4,9.67,0.0,26.0,3.72
0.44,10.63,-0.01,27.01,3.69
0.48,11.6,-0.01,28.0,3.66
0.52,12.56,-0.01,29.0,3.63
0.56,13.52,-0.01,29.99,3.6
0.6,14.49,-0.01,30.99,3.57
0.64,15.46,-0.01,31.99,3.54
0.68,16.42,-0.01,33.0,3.5
0.72,17.38,-0.01,34.0,3.47
0.76,18.34,-0.01,34.99,3.44
0.8,19.29,-0.01,35.99,3.4
0.84,20.25,-0.02,37.0,3.37
0.88,21.21,-0.02,38.0,3.33
0.92,22.16,-0.02,39.01,3.3
0.96,23.12,-0.02,40.01,3.26
1.0,24.08,-0.02,41.02,3.22
1.04,25.05,-0.02,42.02,3.18
1.08,26.0,-0.02,43.02,3.14
1.12,26.97,-0.02,44.03,3.11
1.16,27.93,-0.02,45.03,3.07
1.2,28.89,-0.02,46.04,3.03
1.24,29.83,-0.02,47.04,2.99
1.28,30.78,-0.02,48.04,2.95
1.32,31.72,-0.02,49.06,2.91
1.36,32.67,-0.02,50.06,2.87
1.4,33.62,-0.02,51.07,2.83
1.44,34.57,-0.02,52.08,2.78
1.48,35.52,-0.02,53.1,2.74
1.52,36.47,-0.02,54.12,2.7
1.56,37.42,-0.02,55.15,2.66
1.6,38.36,-0.02,56.2,2.61
1.64,39.3,-0.01,57.25,2.57
1.68,40.25,-0.01,58.26,2.53
1.72,41.2,-0.01,59.21,2.49
1.76,42.16,-0.01,60.17,2.44
1.8,43.12,-0.01,61.14,2.4
1.84,44.08,0.0,62.12,2.36
1.88,45.03,0.0,63.11,2.31
1.92,45.99,0.0,64.11,2.27
1.96,46.94,0.0,65.11,2.22
2.0,47.89,0.01,66.12,2.18
2.04,48.84,0.01,67.13,2.14
2.08,49.78,0.01,68.13,2.09
2.12,50.71,0.02,69.13,2.05
2.16,51.64,0.02,70.12,2.01
2.2,52.57,0.02,71.12,1.96
2.24,53.49,0.03,72.13,1.92
2.28,54.43,0.03,73.15,1.88
2.32,55.36,0.03,74.16,1.84
2.36,56.29,0.03,75.16,1.79
2.4,57.23,0.04,76.16,1.75
2.44,58.19,0.04,77.15,1.71
2.48,59.14,0.04,78.14,1.67
2.52,60.09,0.05,79.13,1.63
2.56,61.04,0.05,80.12,1.59
2.6,61.98,0.05,81.12,1.54
2.64,62.93,0.05,82.11,1.5
2.68,63.88,0.06,83.11,1.46
2.72,64.83,0.06,84.11,1.42
2.76,65.78,0.06,85.13,1.38
2.8,66.73,0.06,86.14,1.34
2.84,67.68,0.07,87.16,1.3
2.88,68.62,0.07,88.17,1.26
2.92,69.57,0.07,89.17,1.22
2.96,70.51,0.07,90.17,1.18
3.0,71.46,0.08,91.17,1.14
3.04,72.41,0.08,92.18,1.1
3.08,73.37,0.08,93.19,1.06
3.12,74.32,0.08,94.19,1.02
3.16,75.27,0.09,95.2,0.98
3.2,76.22,0.09,96.2,0.94
3.24,77.17,0.09,97.21,0.91
3.28,78.12,0.09,98.21,0.87
