t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,8.7,3.44
0.04,1.23,0.01,10.21,3.43
0.08,2.48,0.01,11.71,3.43
0.12,3.72,0.02,13.22,3.43
0.16,4.95,0.02,14.72,3.43
0.2,6.17,0.02,16.22,3.43
0.24,7.39,0.03,17.73,3.42
0.28,8.61,0.03,19.24,3.42
0.32,9.84,0.03,20.75,3.42
0.36,11.07,0.04,22.26,3.42
0.4,12.31,0.04,23.77,3.41
0.44,13.54,0.05,25.28,3.41
0.48,14.79,0.05,26.8,3.41
0.52,16.01,0.06,28.32,3.4
0.56,17.23,0.06,29.84,3.4
0.6,18.48,0.07,31.35,3.39
0.64,19.71,0.08,32.87,3.39
0.68,20.95,0.08,34.39,3.39
0.72,22.19,0.09,35.9,3.38
0.76,23.42,0.1,37.41,3.38
0.8,24.65,0.1,38.92,3.37
0.84,25.88,0.11,40.43,3.37
0.88,27.11,0.11,41.95,3.36
0.92,28.35,0.12,43.46,3.35
0.96,29.58,0.13,44.97,3.35
1.0,30.82,0.13,46.48,3.34
1.04,32.04,0.14,47.99,3.33
1.08,33.27,0.15,49.51,3.32
1.12,34.51,0.15,51.02,3.32
1.16,35.74,0.16,52.55,3.31
1.2,36.97,0.17,54.06,3.3
1.24,38.21,0.17,55.58,3.29
1.28,39.44,0.18,57.1,3.28
1.32,40.67,0.19,58.62,3.27
1.36,41.91,0.19,60.15,3.26
1.4,43.14,0.2,61.67,3.25
1.44,44.37,0.21,63.19,3.24
1.48,45.6,0.21,64.72,3.23
1.52,46.83,0.22,66.24,3.22
1.56,48.05,0.22,67.76,3.2
1.6,49.27,0.23,69.28,3.19
1.64,50.5,0.23,70.8,3.18
1.68,51.73,0.24,72.31,3.16
1.72,52.96,0.25,73.84,3.15
1.76,54.2,0.25,75.36,3.14
1.8,55.42,0.26,76.88,3.12
1.84,56.62,0.26,78.39,3.11
1.88,57.84,0.27,79.91,3.09
1.92,59.05,0.27,81.43,3.08
1.96,60.3,0.28,82.94,3.06
2.0,61.55,0.28,84.46,3.05
2.04,62.79,0.29,85.98,3.03
2.08,64.04,0.3,87.51,3.01
2.12,65.28,0.3,89.03,3.0
2.16,66.52,0.31,90.55,2.98
2.2,67.77,0.31,92.07,2.96
2.24,69.01,0.32,93.59,2.95
2.28,70.24,0.32,95.11,2.93
2.32,71.46,0.33,96.63,2.91
2.36,72.69,0.33,98.15,2.89
2.4,73.91,0.34,99.68,2.88
2.44,75.15,0.34,101.2,2.86
2.48,76.39,0.35,102.71,2.84
2.52,77.64,0.35,104.22,2.82
2.56,78.87,0.36,105.73,2.8
2.6,80.1,0.36,107.24,2.78
2.64,81.34,0.37,108.76,2.76
2.68,82.57,0.37,110.28,2.75
2.72,83.81,0.38,111.79,2.73
2.76,85.04,0.38,113.32,2.71
2.8,86.28,0.38,114.83,2.69
2.84,87.51,0.39,116.35,2.67
2.88,88.75,0.39,117.87,2.65
2.92,89.98,0.4,119.38,2.63
2.96,91.21,0.4,120.9,2.61
3.0,92.45,0.4,122.42,2.59
3.04,93.68,0.41,123.93,2.57
3.08,94.92,0.41,125.44,2.55
3.12,96.15,0.41,126.95,2.53
3.16,97.39,0.42,128.46,2.51
3.2,98.62,0.42,129.97,2.49
3.24,99.86,0.42,131.49,2.47
3.28,101.1,0.43,133.0,2.45
3.32,102.33,0.43,134.53,2.43
3.36,103.55,0.43,136.04,2.4
3.4,104.78,0.44,137.55,2.38
3.44,106.01,0.44,139.06,2.36
3.48,107.23,0.44,140.57,2.34
3.52,108.45,0.44,142.07,2.31
3.56,109.67,0.44,143.58,2.29
3.6,110.88,0.45,145.09,2.27
3.64,112.12,0.45,146.6,2.24
3.68,113.36,0.45,148.11,2.22
3.72,114.61,0.45,149.62,2.2
3.76,115.85,0.45,151.14,2.17
3.8,117.09,0.46,152.65,2.15
3.84,118.32,0.46,154.15,2.12
3.88,119.55,0.46,155.66,2.1
3.92,120.79,0.46,157.16,2.07
3.96,122.02,0.46,158.65,2.05
4.0,123.25,0.46,160.16,2.02
4.04,124.46,0.47,161.67,2.0
4.08,125.68,0.47,163.18,1.97
4.12,126.91,0.47,164.68,1.95
4.16,128.16,0.47,166.18,1.92
4.2,129.41,0.47,167.68,1.89
4.24,130.66,0.47,169.18,1.87
4.28,131.9,0.48,170.68,1.84
4.32,133.15,0.48,172.18,1.81
4.36,134.39,0.48,173.69,1.79
4.4,135.65,0.48,175.19,1.76
4.44,136.88,0.48,176.69,1.74
4.48,138.11,0.48,178.19,1.71
4.52,139.34,0.48,179.7,1.69
4.56,140.56,0.48,181.2,1.66
4.6,141.79,0.48,182.7,1.63
4.64,143.01,0.48,184.21,1.61
4.68,144.24,0.48,185.72,1.58
4.72,145.47,0.48,187.22,1.56
4.76,146.7,0.48,188.72,1.53
4.8,147.93,0.48,190.22,1.51
4.84,149.16,0.48,191.72,1.48
4.88,150.38,0.48,193.22,1.46
4.92,151.62,0.48,194.72,1.43
4.96,152.85,0.48,196.22,1.41
5.0,154.08,0.48,197.72,1.39
5.04,155.31,0.47,199.22,1.36
5.08,156.55,0.47,200.72,1.34
5.12,157.79,0.47,202.22,1.32
5.16,159.02,0.47,203.73,1.29
5.2,160.26,0.47,205.22,1.27
5.24,161.49,0.47,206.72,1.25
5.28,162.73,0.47,208.22,1.23
5.32,163.97,0.47,209.71,1.21
5.36,165.21,0.47,211.21,1.19
5.4,166.44,0.47,212.7,1.17
5.44,167.68,0.47,214.2,1.15
5.48,168.92,0.47,215.7,1.13
5.52,170.16,0.47,217.19,1.12
5.56,171.4,0.46,218.69,1.1
5.6,172.64,0.46,220.19,1.08
5.64,173.87,0.46,221.69,1.06
5.68,175.1,0.46,223.19,1.05
5.72,176.34,0.46,224.68,1.03
5.76,177.58,0.46,226.18,1.01
5.8,178.82,0.46,227.67,1.0
5.84,180.05,0.46,229.16,0.98
5.88,181.29,0.46,230.66,0.97
5.92,182.53,0.46,232.16,0.95
5.96,183.77,0.46,233.65,0.94
6.0,185.01,0.46,235.14,0.93
6.04,186.26,0.46,236.63,0.91
6.08,187.5,0.46,238.12,0.9
6.12,188.75,0.46,239.62,0.89
6.16,189.99,0.46,241.11,0.87
6.2,191.23,0.46,242.59,0.86
6.24,192.46,0.46,244.08,0.85
6.28,193.7,0.46,245.57,0.84
6.32,194.93,0.46,247.06,0.83
6.36,196.18,0.46,248.55,0.81
6.4,197.42,0.45,250.04,0.8
6.44,198.66,0.45,251.54,0.79
6.48,199.9,0.45,253.03,0.78
6.52,201.14,0.45,254.52,0.77
6.56,202.37,0.45,256.01,0.76
6.6,203.6,0.45,257.51,0.74
6.64,204.84,0.45,259.0,0.73
6.68,206.07,0.45,260.48,0.72
6.72,207.3,0.44,261.96,0.71
6.76,208.55,0.44,263.45,0.7
6.8,209.79,0.44,264.93,0.69
6.84,211.03,0.44,266.42,0.68
6.88,212.27,0.44,267.9,0.67
6.92,213.5,0.44,269.39,0.66
6.96,214.74,0.44,270.87,0.65
7.0,215.98,0.44,272.36,0.64
7.04,217.22,0.44,273.85,0.64
7.08,218.46,0.44,275.34,0.63
7.12,219.7,0.44,276.82,0.62
7.16,220.94,0.43,278.3,0.61
7.2,222.18,0.43,279.79,0.6
7.24,223.41,0.43,281.28,0.59
7.28,224.65,0.43,282.77,0.58
7.32,225.88,0.43,284.25,0.57
7.36,227.13,0.43,285.73,0.56
7.4,228.37,0.43,287.22,0.55
7.44,229.61,0.42,288.7,0.54
7.48,230.86,0.42,290.19,0.53
7.52,232.1,0.42,291.67,0.52
7.56,233.34,0.42,293.15,0.51
7.6,234.58,0.42,294.63,0.5
7.64,235.82,0.42,296.11,0.49
7.68,237.05,0.42,297.59,0.48
7.72,238.29,0.41,299.07,0.47
7.76,239.53,0.41,300.55,0.46
7.8,240.77,0.41,302.02,0.45
7.84,242.01,0.41,303.5,0.44
7.88,243.24,0.4,304.97,0.43
7.92,244.47,0.4,306.45,0.42
7.96,245.7,0.4,307.92,0.41
8.0,246.93,0.4,309.39,0.4
8.04,248.17,0.4,310.87,0.39
8.08,249.41,0.39,312.35,0.38
8.12,250.65,0.39,313.84,0.37
8.16,251.89,0.39,315.33,0.36
8.2,253.14,0.39,316.82,0.35
8.24,254.37,0.38,318.29,0.33
8.28,255.61,0.38,319.77,0.32
8.32,256.85,0.38,321.24,0.31
8.36,258.1,0.38,322.71,0.3
8.4,259.34,0.37,324.18,0.29
8.44,260.58,0.37,325.65,0.28
