t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,27.97,4.52
0.04,1.08,0.01,29.63,4.51
0.08,2.17,0.01,31.31,4.49
0.12,3.26,0.02,32.97,4.48
0.16,4.35,0.02,34.64,4.46
0.2,5.45,0.03,36.3,4.44
0.24,6.55,0.03,37.97,4.42
0.28,7.65,0.04,39.63,4.4
0.32,8.74,0.04,41.29,4.38
0.36,9.83,0.05,42.94,4.35
0.4,10.92,0.05,44.59,4.33
0.44,12.01,0.06,46.25,4.3
0.48,13.11,0.06,47.91,4.27
0.52,14.2,0.07,49.57,4.24
0.56,15.28,0.08,51.23,4.21
0.6,16.37,0.08,52.89,4.18
0.64,17.47,0.09,54.55,4.14
0.68,18.57,0.09,56.21,4.11
0.72,19.66,0.1,57.87,4.07
0.76,20.74,0.1,59.53,4.03
0.8,21.83,0.1,61.19,3.99
0.84,22.91,0.11,62.85,3.95
0.88,23.99,0.11,64.52,3.91
0.92,25.07,0.11,66.18,3.86
0.96,26.15,0.11,67.84,3.82
1.0,27.24,0.11,69.51,3.77
1.04,28.33,0.11,71.17,3.72
1.08,29.42,0.11,72.83,3.67
1.12,30.5,0.11,74.48,3.62
1.16,31.58,0.11,76.13,3.57
1.2,32.66,0.11,77.78,3.52
1.24,33.74,0.1,79.44,3.47
1.28,34.82,0.1,81.09,3.42
1.32,35.9,0.1,82.74,3.36
1.36,36.98,0.1,84.39,3.31
1.4,38.06,0.1,86.05,3.26
1.44,39.15,0.1,87.72,3.2
1.48,40.23,0.09,89.38,3.15
1.52,41.31,0.09,91.03,3.09
1.56,42.4,0.09,92.7,3.03
1.6,43.48,0.09,94.35,2.98
1.64,44.57,0.09,96.0,2.92
1.68,45.66,0.09,97.65,2.87
1.72,46.74,0.08,99.3,2.81
1.76,47.83,0.08,100.95,2.75
1.8,48.91,0.08,102.6,2.7
1.84,49.99,0.08,104.25,2.64
1.88,51.07,0.08,105.9,2.59
1.92,52.15,0.07,107.55,2.53
1.96,53.23,0.07,109.21,2.48
2.0,54.31,0.07,110.86,2.43
2.04,55.39,0.07,112.52,2.37
2.08,56.46,0.06,114.17,2.32
2.12,57.54,0.06,115.82,2.26
2.16,58.61,0.06,117.48,2.21
2.2,59.68,0.05,119.13,2.16
2.24,60.76,0.05,120.77,2.11
2.28,61.84,0.05,122.42,2.06
2.32,62.92,0.04,124.07,2.01
2.36,64.01,0.04,125.73,1.96
2.4,65.09,0.03,127.39,1.91
2.44,66.17,0.02,129.04,1.86
2.48,67.25,0.02,130.68,1.82
2.52,68.32,0.01,132.32,1.77
2.56,69.39,0.01,133.97,1.73
2.6,70.47,0.0,135.61,1.68
2.64,71.55,-0.01,137.27,1.64
2.68,72.62,-0.01,138.93,1.6
2.72,73.69,-0.02,140.59,1.56
2.76,74.76,-0.02,142.21,1.52
2.8,75.83,-0.03,143.83,1.48
2.84,76.91,-0.03,145.47,1.44
2.88,77.97,-0.04,147.1,1.4
2.92,79.05,-0.05,148.75,1.37
2.96,80.11,-0.05,150.4,1.33
3.0,81.17,-0.06,152.04,1.3
3.04,82.27,-0.06,153.7,1.26
3.08,83.35,-0.07,155.37,1.23
3.12,84.43,-0.07,157.04,1.2
3.16,85.52,-0.08,158.68,1.17
3.2,86.6,-0.09,160.33,1.14
3.24,87.67,-0.1,161.95,1.11
3.28,88.74,-0.1,163.6,1.09
3.32,89.82,-0.11,165.24,1.06
3.36,90.89,-0.12,166.9,1.03
3.4,91.96,-0.13,168.52,1.01
3.44,93.03,-0.13,170.17,0.98
3.48,94.1,-0.14,171.79,0.96
3.52,95.18,-0.15,173.41,0.94
3.56,96.25,-0.16,175.04,0.92
3.6,97.33,-0.17,176.68,0.89
3.64,98.4,-0.17,178.31,0.87
3.68,99.47,-0.18,179.96,0.85
3.72,100.55,-0.19,181.59,0.83
3.76,101.62,-0.2,183.23,0.81
3.8,102.69,-0.2,184.86,0.8
3.84,103.76,-0.21,186.51,0.78
3.88,104.83,-0.22,188.14,0.76
3.92,105.91,-0.23,189.79,0.75
3.96,106.98,-0.24,191.41,0.73
4.0,108.05,-0.25,193.05,0.72
4.04,109.12,-0.26,194.68,0.7
4.08,110.2,-0.26,196.32,0.69
4.12,111.27,-0.27,197.95,0.67
4.16,112.34,-0.28,199.6,0.66
4.2,113.41,-0.28,201.22,0.65
4.24,114.49,-0.29,202.87,0.63
4.28,115.56,-0.29,204.5,0.62
4.32,116.63,-0.29,206.15,0.61
4.36,117.7,-0.3,207.77,0.6
4.4,118.76,-0.3,209.42,0.59
4.44,119.83,-0.3,211.04,0.58
4.48,120.9,-0.3,212.69,0.57
4.52,121.97,-0.31,214.32,0.56
4.56,123.04,-0.31,215.97,0.55
4.6,124.11,-0.31,217.59,0.55
4.64,125.18,-0.31,219.24,0.54
4.68,126.26,-0.31,220.86,0.53
4.72,127.33,-0.32,222.49,0.53
4.76,128.41,-0.32,224.09,0.52
4.8,129.48,-0.32,225.73,0.52
4.84,130.56,-0.32,227.35,0.51
4.88,131.62,-0.33,228.99,0.51
4.92,132.69,-0.33,230.6,0.51
4.96,133.76,-0.34,232.24,0.5
5.0,134.83,-0.34,233.85,0.5
5.04,135.89,-0.34,235.48,0.5
5.08,136.96,-0.35,237.09,0.5
5.12,138.03,-0.35,238.71,0.49
