t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,8.61,4.38
0.04,0.98,0.0,9.88,4.37
0.08,1.96,0.0,11.14,4.36
0.12,2.94,0.0,12.4,4.35
0.16,3.92,-0.01,13.66,4.34
0.2,4.89,-0.01,14.93,4.33
0.24,5.88,0.0,16.2,4.31
0.28,6.86,0.0,17.47,4.3
0.32,7.84,0.0,18.74,4.29
0.36,8.81,0.0,20.0,4.28
0.4,9.78,0.0,21.27,4.26
0.44,10.75,0.0,22.54,4.25
0.48,11.71,0.0,23.81,4.23
0.52,12.69,0.0,25.08,4.22
0.56,13.67,0.01,26.35,4.2
0.6,14.66,0.01,27.62,4.19
0.64,15.64,0.01,28.89,4.17
0.68,16.62,0.01,30.16,4.15
0.72,17.6,0.02,31.43,4.14
0.76,18.57,0.02,32.69,4.12
0.8,19.54,0.02,33.96,4.1
0.84,20.51,0.03,35.23,4.08
0.88,21.48,0.03,36.49,4.06
0.92,22.46,0.03,37.76,4.04
0.96,23.44,0.04,39.03,4.02
1.0,24.42,0.04,40.3,4.0
1.04,25.4,0.04,41.57,3.99
1.08,26.39,0.05,42.83,3.97
1.12,27.38,0.05,44.09,3.95
1.16,28.36,0.06,45.36,3.93
1.2,29.34,0.06,46.62,3.91
1.24,30.32,0.06,47.88,3.89
1.28,31.3,0.07,49.14,3.87
1.32,32.26,0.07,50.39,3.85
1.36,33.25,0.07,51.67,3.83
1.4,34.24,0.08,52.95,3.81
1.44,35.22,0.08,54.22,3.79
1.48,36.21,0.09,55.49,3.77
1.52,37.19,0.09,56.77,3.74
1.56,38.19,0.09,58.05,3.72
1.6,39.17,0.1,59.33,3.7
1.64,40.16,0.1,60.6,3.68
1.68,41.15,0.11,61.87,3.65
1.72,42.13,0.11,63.14,3.63
1.76,43.11,0.12,64.39,3.6
1.8,44.09,0.12,65.65,3.58
1.84,45.08,0.13,66.91,3.56
1.88,46.06,0.13,68.17,3.53
1.92,47.04,0.14,69.42,3.51
1.96,48.01,0.14,70.67,3.48
2.0,48.98,0.15,71.93,3.45
2.04,49.96,0.15,73.19,3.43
2.08,50.93,0.16,74.46,3.4
2.12,51.91,0.16,75.73,3.37
2.16,52.89,0.16,77.0,3.35
2.2,53.87,0.17,78.27,3.32
2.24,54.86,0.17,79.54,3.29
2.28,55.84,0.17,80.81,3.26
2.32,56.81,0.18,82.08,3.23
2.36,57.78,0.18,83.35,3.21
2.4,58.76,0.19,84.62,3.18
2.44,59.74,0.19,85.88,3.15
2.48,60.73,0.19,87.15,3.12
2.52,61.71,0.2,88.43,3.09
2.56,62.69,0.2,89.69,3.06
2.6,63.67,0.2,90.96,3.03
2.64,64.65,0.2,92.23,3.01
2.68,65.63,0.2,93.5,2.98
2.72,66.61,0.21,94.76,2.95
2.76,67.6,0.21,96.02,2.92
2.8,68.57,0.21,97.3,2.89
2.84,69.55,0.21,98.56,2.86
2.88,70.52,0.21,99.83,2.83
2.92,71.5,0.21,101.1,2.8
2.96,72.48,0.21,102.36,2.77
3.0,73.46,0.21,103.62,2.74
3.04,74.44,0.21,104.88,2.71
3.08,75.42,0.21,106.14,2.68
3.12,76.4,0.21,107.39,2.65
3.16,77.37,0.21,108.65,2.62
3.2,78.34,0.21,109.91,2.59
3.24,79.32,0.21,111.18,2.56
3.28,80.3,0.21,112.47,2.53
3.32,81.28,0.2,113.76,2.5
3.36,82.25,0.2,115.03,2.47
3.4,83.22,0.2,116.31,2.44
3.44,84.2,0.2,117.58,2.41
3.48,85.18,0.19,118.84,2.38
3.52,86.15,0.19,120.11,2.35
3.56,87.12,0.19,121.38,2.32
3.6,88.07,0.19,122.65,2.3
3.64,89.03,0.19,123.92,2.27
3.68,89.98,0.19,125.18,2.24
3.72,90.94,0.18,126.45,2.22
