t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,107.04,3.6
0.04,1.04,0.0,108.58,3.58
0.08,2.09,0.01,110.14,3.57
0.12,3.12,0.01,111.68,3.56
0.16,4.17,0.01,113.23,3.55
0.2,5.21,0.02,114.78,3.53
0.24,6.26,0.02,116.33,3.52
0.28,7.31,0.02,117.88,3.51
0.32,8.37,0.03,119.44,3.49
0.36,9.42,0.03,121.0,3.48
0.4,10.48,0.03,122.56,3.47
0.44,11.52,0.04,124.12,3.45
0.48,12.56,0.04,125.67,3.44
0.52,13.6,0.05,127.22,3.42
0.56,14.64,0.05,128.77,3.41
0.6,15.68,0.06,130.33,3.39
0.64,16.71,0.06,131.88,3.38
0.68,17.76,0.07,133.44,3.36
0.72,18.8,0.07,135.01,3.34
0.76,19.84,0.07,136.57,3.33
0.8,20.89,0.08,138.14,3.31
0.84,21.94,0.08,139.71,3.29
0.88,22.98,0.09,141.27,3.27
0.92,24.03,0.09,142.83,3.26
0.96,25.08,0.09,144.4,3.24
1.0,26.13,0.1,145.97,3.22
1.04,27.18,0.1,147.53,3.2
1.08,28.23,0.1,149.11,3.17
1.12,29.27,0.11,150.68,3.15
1.16,30.31,0.11,152.24,3.13
1.2,31.36,0.11,153.82,3.11
1.24,32.4,0.12,155.39,3.08
1.28,33.43,0.12,156.95,3.06
1.32,34.47,0.13,158.52,3.03
1.36,35.51,0.13,160.08,3.01
1.4,36.55,0.13,161.64,2.98
1.44,37.6,0.13,163.2,2.96
1.48,38.65,0.13,164.76,2.93
1.52,39.69,0.13,166.33,2.9
1.56,40.73,0.14,167.9,2.88
1.6,41.77,0.14,169.47,2.85
1.64,42.81,0.14,171.04,2.82
1.68,43.85,0.14,172.61,2.79
1.72,44.89,0.14,174.18,2.76
1.76,45.93,0.14,175.75,2.73
1.8,46.97,0.14,177.31,2.69
1.84,48.01,0.14,178.89,2.66
1.88,49.05,0.14,180.46,2.63
1.92,50.1,0.14,182.04,2.59
1.96,51.14,0.14,183.62,2.56
2.0,52.17,0.14,185.2,2.52
2.04,53.21,0.15,186.78,2.48
2.08,54.25,0.14,188.35,2.44
2.12,55.29,0.14,189.91,2.41
2.16,56.33,0.14,191.48,2.37
2.2,57.38,0.14,193.04,2.33
2.24,58.42,0.14,194.61,2.28
2.28,59.47,0.14,196.18,2.24
2.32,60.51,0.14,197.75,2.2
2.36,61.56,0.14,199.31,2.16
2.4,62.6,0.13,200.87,2.12
2.44,63.65,0.13,202.43,2.07
2.48,64.7,0.13,203.98,2.03
2.52,65.74,0.13,205.54,1.98
2.56,66.79,0.13,207.1,1.94
2.6,67.84,0.12,208.66,1.89
2.64,68.88,0.12,210.21,1.85
2.68,69.92,0.12,211.76,1.8
2.72,70.97,0.12,213.3,1.75
2.76,72.02,0.12,214.87,1.71
2.8,73.06,0.12,216.44,1.66
2.84,74.11,0.12,218.0,1.61
2.88,75.16,0.11,219.56,1.57
2.92,76.21,0.11,221.11,1.52
2.96,77.26,0.11,222.66,1.47
3.0,78.3,0.11,224.22,1.43
3.04,79.34,0.11,225.77,1.38
3.08,80.38,0.11,227.32,1.33
3.12,81.41,0.11,228.87,1.29
3.16,82.45,0.11,230.42,1.24
3.2,83.49,0.1,231.98,1.19
3.24,84.54,0.1,233.52,1.14
3.28,85.58,0.1,235.07,1.1
3.32,86.62,0.1,236.62,1.05
3.36,87.66,0.1,238.18,1.0
3.4,88.71,0.1,239.73,0.95
3.44,89.74,0.1,241.27,0.9
3.48,90.78,0.09,242.81,0.86
3.52,91.81,0.09,244.36,0.81
3.56,92.85,0.09,245.91,0.76
3.6,93.89,0.09,247.45,0.71
3.64,94.92,0.08,249.0,0.66
3.68,95.96,0.08,250.56,0.61
3.72,97.0,0.08,252.12,0.56
3.76,98.03,0.08,253.68,0.51
3.8,99.07,0.07,255.24,0.46
3.84,100.1,0.07,256.79,0.41
3.88,101.14,0.07,258.33,0.36
3.92,102.18,0.07,259.87,0.31
3.96,103.21,0.06,261.41,0.26
