t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,3.64,4.65
0.04,0.87,0.0,4.62,4.66
0.08,1.74,0.0,5.6,4.66
0.12,2.61,0.01,6.59,4.67
0.16,3.49,0.01,7.58,4.67
0.2,4.36,0.01,8.57,4.68
0.24,5.23,0.01,9.56,4.69
0.28,6.1,0.02,10.55,4.69
0.32,6.97,0.02,11.55,4.7
0.36,7.84,0.02,12.55,4.7
0.4,8.7,0.03,13.54,4.71
0.44,9.57,0.03,14.54,4.71
0.48,10.43,0.03,15.52,4.72
0.52,11.29,0.03,16.51,4.72
0.56,12.16,0.04,17.5,4.73
0.6,13.03,0.04,18.49,4.74
0.64,13.9,0.05,19.47,4.74
0.68,14.76,0.05,20.46,4.75
0.72,15.63,0.05,21.45,4.76
0.76,16.5,0.06,22.44,4.76
0.8,17.36,0.06,23.42,4.77
0.84,18.22,0.06,24.41,4.77
0.88,19.09,0.07,25.41,4.78
0.92,19.96,0.07,26.4,4.78
0.96,20.82,0.08,27.39,4.79
1.0,21.68,0.08,28.38,4.79
1.04,22.55,0.08,29.37,4.8
1.08,23.41,0.09,30.36,4.8
1.12,24.27,0.09,31.36,4.8
1.16,25.13,0.1,32.35,4.81
1.2,26.0,0.1,33.35,4.81
1.24,26.88,0.1,34.35,4.81
1.28,27.75,0.11,35.34,4.82
1.32,28.62,0.11,36.32,4.82
1.36,29.48,0.11,37.32,4.82
1.4,30.35,0.12,38.31,4.82
1.44,31.23,0.12,39.3,4.82
1.48,32.09,0.13,40.29,4.82
1.52,32.95,0.13,41.29,4.82
1.56,33.81,0.13,42.28,4.82
1.6,34.67,0.14,43.28,4.81
1.64,35.54,0.14,44.28,4.81
1.68,36.42,0.14,45.29,4.81
1.72,37.29,0.15,46.29,4.8
1.76,38.16,0.15,47.28,4.8
1.8,39.03,0.15,48.28,4.79
1.84,39.9,0.16,49.27,4.79
1.88,40.77,0.16,50.27,4.78
1.92,41.64,0.16,51.27,4.78
1.96,42.51,0.17,52.26,4.77
2.0,43.38,0.17,53.26,4.76
2.04,44.25,0.17,54.25,4.75
2.08,45.12,0.17,55.24,4.74
2.12,45.98,0.18,56.23,4.73
2.16,46.86,0.18,57.23,4.72
2.2,47.73,0.18,58.24,4.7
2.24,48.6,0.18,59.24,4.69
2.28,49.47,0.19,60.24,4.67
2.32,50.34,0.19,61.24,4.66
2.36,51.2,0.19,62.24,4.64
2.4,52.06,0.2,63.24,4.62
2.44,52.93,0.2,64.23,4.61
2.48,53.79,0.2,65.23,4.59
2.52,54.65,0.2,66.22,4.57
2.56,55.52,0.21,67.23,4.55
2.6,56.38,0.21,68.23,4.53
2.64,57.25,0.21,69.23,4.5
2.68,58.12,0.22,70.22,4.48
2.72,59.0,0.22,71.22,4.46
2.76,59.87,0.22,72.22,4.44
2.8,60.75,0.22,73.23,4.41
2.84,61.62,0.23,74.23,4.39
2.88,62.49,0.23,75.23,4.36
2.92,63.36,0.23,76.24,4.33
2.96,64.23,0.24,77.24,4.31
3.0,65.09,0.24,78.25,4.28
3.04,65.95,0.24,79.25,4.25
3.08,66.81,0.25,80.26,4.22
3.12,67.66,0.25,81.26,4.19
3.16,68.52,0.25,82.26,4.16
3.2,69.38,0.26,83.26,4.13
3.24,70.24,0.26,84.26,4.1
3.28,71.11,0.26,85.26,4.07
3.32,71.99,0.27,86.26,4.04
3.36,72.86,0.27,87.26,4.0
3.4,73.74,0.27,88.26,3.97
3.44,74.61,0.28,89.26,3.94
3.48,75.48,0.28,90.27,3.9
3.52,76.36,0.28,91.27,3.87
3.56,77.23,0.28,92.28,3.83
3.6,78.09,0.29,93.29,3.8
3.64,78.95,0.29,94.3,3.76
3.68,79.79,0.29,95.31,3.73
3.72,80.66,0.29,96.32,3.69
3.76,81.52,0.3,97.33,3.66
3.8,82.4,0.3,98.34,3.62
3.84,83.29,0.3,99.34,3.58
3.88,84.15,0.31,100.34,3.55
3.92,84.99,0.31,101.34,3.51
3.96,85.81,0.31,102.35,3.47
4.0,86.64,0.32,103.36,3.43
4.04,87.51,0.32,104.37,3.4
4.08,88.37,0.32,105.38,3.36
4.12,89.2,0.32,106.39,3.32
4.16,90.03,0.32,107.4,3.28
4.2,90.91,0.33,108.4,3.24
4.24,91.77,0.33,109.4,3.2
4.28,92.65,0.33,110.4,3.16
4.32,93.53,0.33,111.39,3.12
4.36,94.4,0.33,112.39,3.08
4.4,95.26,0.34,113.38,3.04
4.44,96.13,0.34,114.38,3.0
4.48,97.01,0.34,115.38,2.95
4.52,97.89,0.34,116.38,2.91
4.56,98.75,0.34,117.38,2.87
4.6,99.59,0.35,118.38,2.83
4.64,100.46,0.35,119.39,2.79
4.68,101.34,0.35,120.39,2.75
4.72,102.21,0.35,121.4,2.71
4.76,103.08,0.35,122.4,2.67
4.8,103.96,0.36,123.41,2.63
4.84,104.83,0.36,124.42,2.59
4.88,105.69,0.36,125.42,2.55
4.92,106.56,0.36,126.42,2.51
4.96,107.43,0.36,127.42,2.47
5.0,108.31,0.36,128.42,2.43
5.04,109.17,0.36,129.41,2.39
5.08,110.06,0.37,130.42,2.35
5.12,110.93,0.37,131.43,2.31
5.16,111.8,0.37,132.43,2.27
5.2,112.67,0.37,133.43,2.23
5.24,113.54,0.37,134.43,2.19
5.28,114.41,0.37,135.43,2.16
5.32,115.27,0.37,136.43,2.12
5.36,116.15,0.37,137.44,2.08
5.4,117.04,0.37,138.45,2.05
5.44,117.93,0.37,139.46,2.01
5.48,118.8,0.37,140.46,1.98
