t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,23.83,4.31
0.04,0.93,0.0,25.11,4.3
0.08,1.85,-0.01,26.4,4.3
0.12,2.78,-0.01,27.68,4.29
0.16,3.71,-0.01,28.97,4.29
0.2,4.65,-0.01,30.27,4.28
0.24,5.58,-0.01,31.57,4.28
0.28,6.52,-0.01,32.86,4.28
0.32,7.45,-0.01,34.15,4.27
0.36,8.39,-0.02,35.45,4.27
0.4,9.33,-0.02,36.75,4.27
0.44,10.27,-0.02,38.04,4.26
0.48,11.19,-0.02,39.33,4.26
0.52,12.12,-0.02,40.62,4.26
0.56,13.05,-0.02,41.91,4.25
0.6,13.98,-0.02,43.2,4.25
0.64,14.92,-0.03,44.48,4.24
0.68,15.85,-0.03,45.77,4.24
0.72,16.8,-0.03,47.07,4.24
0.76,17.74,-0.03,48.35,4.23
0.8,18.68,-0.03,49.64,4.23
0.84,19.63,-0.03,50.94,4.22
0.88,20.57,-0.03,52.23,4.22
0.92,21.5,-0.03,53.52,4.21
0.96,22.43,-0.03,54.82,4.21
1.0,23.36,-0.04,56.11,4.21
1.04,24.29,-0.04,57.4,4.2
1.08,25.22,-0.04,58.69,4.2
1.12,26.16,-0.04,59.99,4.19
1.16,27.09,-0.04,61.27,4.19
1.2,28.02,-0.04,62.56,4.19
1.24,28.96,-0.04,63.85,4.18
1.28,29.9,-0.04,65.15,4.18
1.32,30.84,-0.04,66.44,4.17
1.36,31.78,-0.04,67.74,4.17
1.4,32.72,-0.04,69.03,4.16
1.44,33.66,-0.05,70.33,4.16
1.48,34.6,-0.05,71.62,4.16
1.52,35.54,-0.05,72.91,4.15
1.56,36.49,-0.05,74.2,4.15
1.6,37.41,-0.05,75.49,4.14
1.64,38.34,-0.05,76.78,4.14
1.68,39.26,-0.06,78.07,4.13
1.72,40.19,-0.06,79.37,4.13
1.76,41.11,-0.06,80.66,4.12
1.8,42.04,-0.06,81.94,4.12
1.84,42.98,-0.07,83.24,4.12
1.88,43.91,-0.07,84.52,4.11
1.92,44.85,-0.07,85.82,4.11
1.96,45.78,-0.08,87.11,4.1
2.0,46.71,-0.08,88.4,4.1
2.04,47.65,-0.08,89.69,4.09
2.08,48.58,-0.08,90.99,4.09
2.12,49.52,-0.09,92.29,4.09
2.16,50.46,-0.09,93.58,4.08
2.2,51.39,-0.09,94.86,4.08
2.24,52.33,-0.09,96.15,4.08
2.28,53.26,-0.09,97.44,4.08
2.32,54.2,-0.1,98.72,4.07
2.36,55.14,-0.1,100.01,4.07
2.4,56.08,-0.1,101.3,4.07
2.44,57.02,-0.1,102.6,4.06
2.48,57.95,-0.11,103.88,4.06
2.52,58.89,-0.11,105.17,4.06
2.56,59.83,-0.11,106.46,4.06
2.6,60.76,-0.11,107.75,4.05
2.64,61.69,-0.11,109.05,4.05
2.68,62.62,-0.11,110.34,4.05
2.72,63.55,-0.11,111.63,4.05
2.76,64.49,-0.11,112.93,4.04
2.8,65.42,-0.11,114.22,4.04
2.84,66.36,-0.11,115.5,4.04
2.88,67.29,-0.12,116.79,4.03
2.92,68.24,-0.12,118.08,4.03
2.96,69.18,-0.12,119.37,4.02
3.0,70.12,-0.12,120.65,4.02
3.04,71.06,-0.12,121.95,4.02
3.08,72.0,-0.12,123.23,4.01
3.12,72.93,-0.12,124.52,4.01
3.16,73.87,-0.12,125.8,4.0
3.2,74.8,-0.12,127.08,4.0
3.24,75.74,-0.12,128.37,3.99
3.28,76.68,-0.12,129.65,3.99
3.32,77.62,-0.12,130.93,3.99
3.36,78.56,-0.12,132.21,3.98
3.4,79.49,-0.12,133.48,3.98
3.44,80.43,-0.12,134.76,3.97
3.48,81.37,-0.12,136.04,3.97
3.52,82.3,-0.12,137.32,3.96
3.56,83.24,-0.12,138.6,3.96
3.6,84.17,-0.12,139.88,3.95
3.64,85.11,-0.12,141.16,3.95
3.68,86.05,-0.12,142.43,3.94
3.72,86.99,-0.12,143.71,3.94
3.76,87.93,-0.12,144.98,3.93
3.8,88.86,-0.12,146.25,3.93
3.84,89.8,-0.12,147.53,3.92
3.88,90.73,-0.12,148.8,3.92
3.92,91.66,-0.12,150.07,3.91
3.96,92.59,-0.12,151.35,3.91
4.0,93.52,-0.12,152.62,3.9
4.04,94.45,-0.12,153.88,3.89
4.08,95.38,-0.12,155.15,3.89
