t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,-24.49,3.77
0.04,1.02,0.0,-23.14,3.76
0.08,2.04,0.01,-21.77,3.76
0.12,3.06,0.01,-20.39,3.75
0.16,4.08,0.01,-18.97,3.75
0.2,5.09,0.01,-17.55,3.74
0.24,6.12,0.01,-16.14,3.74
0.28,7.13,0.01,-14.74,3.73
0.32,8.15,0.01,-13.33,3.73
0.36,9.17,0.02,-11.92,3.72
0.4,10.18,0.02,-10.52,3.72
0.44,11.2,0.02,-9.11,3.71
0.48,12.2,0.02,-7.72,3.7
0.52,13.19,0.02,-6.32,3.7
0.56,14.19,0.02,-4.93,3.69
0.6,15.18,0.02,-3.53,3.69
0.64,16.18,0.02,-2.14,3.68
0.68,17.19,0.02,-0.75,3.68
0.72,18.2,0.02,0.66,3.67
0.76,19.21,0.02,2.07,3.67
0.8,20.22,0.02,3.46,3.66
0.84,21.24,0.02,4.86,3.66
0.88,22.25,0.02,6.26,3.65
0.92,23.27,0.02,7.66,3.65
0.96,24.28,0.02,9.06,3.64
1.0,25.28,0.02,10.46,3.64
1.04,26.29,0.02,11.86,3.63
1.08,27.29,0.02,13.26,3.63
1.12,28.29,0.02,14.65,3.62
1.16,29.29,0.02,16.05,3.62
1.2,30.3,0.02,17.45,3.61
1.24,31.3,0.02,18.86,3.61
1.28,32.31,0.02,20.27,3.6
1.32,33.33,0.02,21.68,3.6
1.36,34.34,0.02,23.09,3.6
1.4,35.35,0.02,24.48,3.59
1.44,36.35,0.01,25.89,3.59
1.48,37.37,0.01,27.28,3.59
1.52,38.39,0.01,28.68,3.59
1.56,39.41,0.01,30.08,3.58
1.6,40.42,0.01,31.49,3.58
1.64,41.44,0.01,32.9,3.58
1.68,42.44,0.0,34.31,3.58
1.72,43.44,0.0,35.71,3.57
1.76,44.44,0.0,37.11,3.57
1.8,45.43,0.0,38.52,3.57
1.84,46.42,-0.01,39.91,3.57
1.88,47.43,-0.01,41.31,3.57
1.92,48.44,-0.01,42.71,3.57
1.96,49.45,-0.02,44.1,3.57
2.0,50.46,-0.02,45.51,3.56
2.04,51.47,-0.02,46.91,3.56
2.08,52.49,-0.03,48.33,3.56
2.12,53.5,-0.03,49.74,3.56
2.16,54.5,-0.04,51.15,3.56
2.2,55.5,-0.04,52.55,3.56
2.24,56.51,-0.05,53.95,3.56
2.28,57.52,-0.05,55.36,3.56
2.32,58.53,-0.05,56.77,3.56
2.36,59.53,-0.06,58.18,3.56
2.4,60.54,-0.06,59.58,3.56
2.44,61.53,-0.06,60.98,3.56
2.48,62.54,-0.06,62.38,3.56
2.52,63.54,-0.07,63.78,3.56
2.56,64.55,-0.07,65.19,3.56
2.6,65.56,-0.07,66.6,3.56
2.64,66.57,-0.08,68.02,3.56
2.68,67.58,-0.08,69.44,3.56
2.72,68.59,-0.08,70.85,3.56
2.76,69.61,-0.08,72.25,3.56
2.8,70.62,-0.08,73.66,3.56
