t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,-2.77,3.52
0.04,1.06,0.0,-1.39,3.51
0.08,2.11,-0.01,0.0,3.51
0.12,3.16,-0.01,1.39,3.51
0.16,4.21,-0.01,2.78,3.51
0.2,5.26,-0.01,4.18,3.5
0.24,6.31,-0.01,5.57,3.5
0.28,7.37,-0.01,6.96,3.49
0.32,8.42,-0.01,8.35,3.49
0.36,9.49,-0.02,9.75,3.48
0.4,10.55,-0.02,11.16,3.47
0.44,11.61,-0.02,12.56,3.46
0.48,12.67,-0.02,13.96,3.45
0.52,13.72,-0.03,15.34,3.44
0.56,14.77,-0.03,16.74,3.43
0.6,15.81,-0.03,18.13,3.42
0.64,16.86,-0.03,19.52,3.41
0.68,17.91,-0.03,20.91,3.39
0.72,18.96,-0.04,22.3,3.38
0.76,20.01,-0.04,23.71,3.37
0.8,21.07,-0.04,25.12,3.35
0.84,22.13,-0.04,26.53,3.33
0.88,23.19,-0.04,27.93,3.31
0.92,24.25,-0.04,29.33,3.3
0.96,25.32,-0.05,30.71,3.28
1.0,26.38,-0.05,32.12,3.26
1.04,27.44,-0.05,33.53,3.23
1.08,28.5,-0.05,34.94,3.21
1.12,29.55,-0.05,36.37,3.19
1.16,30.61,-0.05,37.8,3.17
1.2,31.66,-0.05,39.22,3.14
1.24,32.73,-0.05,40.63,3.12
1.28,33.79,-0.05,42.04,3.09
1.32,34.85,-0.06,43.43,3.07
1.36,35.91,-0.06,44.83,3.04
1.4,36.99,-0.06,46.24,3.01
1.44,38.05,-0.06,47.64,2.98
1.48,39.12,-0.06,49.03,2.95
1.52,40.18,-0.06,50.43,2.92
1.56,41.24,-0.06,51.84,2.89
1.6,42.3,-0.06,53.25,2.86
1.64,43.36,-0.06,54.66,2.83
1.68,44.42,-0.06,56.08,2.8
1.72,45.48,-0.06,57.49,2.76
1.76,46.55,-0.06,58.93,2.73
1.8,47.61,-0.06,60.35,2.7
1.84,48.67,-0.06,61.76,2.66
1.88,49.74,-0.06,63.17,2.63
1.92,50.8,-0.06,64.59,2.59
1.96,51.87,-0.06,66.02,2.56
2.0,52.93,-0.06,67.43,2.52
2.04,53.99,-0.06,68.89,2.49
2.08,55.05,-0.05,70.29,2.45
2.12,56.11,-0.05,71.69,2.41
2.16,57.17,-0.05,73.09,2.38
2.2,58.24,-0.05,74.49,2.34
2.24,59.31,-0.05,75.91,2.31
2.28,60.38,-0.05,77.32,2.27
2.32,61.45,-0.05,78.73,2.24
2.36,62.51,-0.05,80.13,2.2
2.4,63.57,-0.05,81.54,2.17
2.44,64.64,-0.05,82.94,2.13
2.48,65.71,-0.05,84.34,2.1
2.52,66.77,-0.04,85.76,2.06
2.56,67.84,-0.04,87.19,2.03
2.6,68.91,-0.04,88.62,2.0
2.64,69.99,-0.04,90.05,1.96
2.68,71.06,-0.04,91.5,1.93
2.72,72.13,-0.04,92.94,1.89
2.76,73.2,-0.04,94.37,1.86
2.8,74.28,-0.03,95.8,1.83
2.84,75.34,-0.03,97.22,1.79
2.88,76.41,-0.03,98.64,1.76
