t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,2.34,3.74
0.04,0.97,-0.01,3.48,3.73
0.08,1.94,-0.01,4.62,3.72
0.12,2.91,-0.01,5.77,3.72
0.16,3.89,-0.02,6.93,3.71
0.2,4.86,-0.02,8.09,3.7
0.24,5.84,-0.02,9.24,3.69
0.28,6.82,-0.03,10.38,3.68
0.32,7.78,-0.03,11.51,3.67
0.36,8.76,-0.03,12.67,3.66
0.4,9.72,-0.04,13.81,3.65
0.44,10.69,-0.04,14.95,3.64
0.48,11.65,-0.05,16.1,3.63
0.52,12.62,-0.05,17.26,3.61
0.56,13.59,-0.05,18.4,3.6
0.6,14.56,-0.06,19.55,3.59
0.64,15.53,-0.06,20.7,3.57
0.68,16.5,-0.06,21.85,3.56
0.72,17.47,-0.07,23.0,3.54
0.76,18.45,-0.07,24.15,3.53
0.8,19.42,-0.07,25.3,3.51
0.84,20.4,-0.08,26.45,3.5
0.88,21.38,-0.08,27.61,3.48
0.92,22.35,-0.08,28.76,3.46
0.96,23.31,-0.09,29.9,3.45
1.0,24.28,-0.09,31.04,3.43
1.04,25.25,-0.09,32.2,3.41
1.08,26.22,-0.1,33.35,3.4
1.12,27.19,-0.1,34.5,3.38
1.16,28.16,-0.11,35.65,3.36
1.2,29.13,-0.11,36.8,3.35
1.24,30.1,-0.12,37.96,3.33
1.28,31.06,-0.12,39.11,3.31
1.32,32.03,-0.12,40.26,3.29
1.36,33.0,-0.13,41.41,3.28
1.4,33.97,-0.13,42.57,3.26
1.44,34.94,-0.13,43.73,3.24
1.48,35.93,-0.14,44.89,3.22
1.52,36.9,-0.14,46.05,3.2
1.56,37.87,-0.15,47.2,3.18
1.6,38.85,-0.15,48.37,3.16
1.64,39.82,-0.16,49.51,3.14
1.68,40.79,-0.16,50.65,3.13
1.72,41.76,-0.16,51.82,3.11
1.76,42.73,-0.17,52.95,3.09
1.8,43.7,-0.17,54.07,3.07
1.84,44.68,-0.18,55.23,3.05
1.88,45.65,-0.18,56.37,3.03
1.92,46.62,-0.18,57.51,3.01
1.96,47.58,-0.19,58.66,2.99
2.0,48.55,-0.19,59.79,2.97
2.04,49.51,-0.19,60.94,2.95
2.08,50.48,-0.19,62.09,2.93
2.12,51.44,-0.2,63.23,2.91
2.16,52.42,-0.2,64.38,2.88
2.2,53.39,-0.2,65.55,2.86
2.24,54.37,-0.2,66.7,2.84
2.28,55.33,-0.2,67.85,2.82
2.32,56.3,-0.2,68.98,2.79
2.36,57.28,-0.21,70.13,2.77
2.4,58.24,-0.21,71.28,2.75
2.44,59.2,-0.21,72.4,2.72
2.48,60.17,-0.21,73.53,2.69
2.52,61.14,-0.21,74.68,2.67
2.56,62.1,-0.22,75.82,2.64
2.6,63.07,-0.22,76.96,2.61
2.64,64.04,-0.22,78.1,2.58
2.68,65.01,-0.22,79.25,2.55
2.72,65.98,-0.23,80.4,2.52
2.76,66.94,-0.23,81.55,2.49
2.8,67.9,-0.23,82.71,2.46
2.84,68.87,-0.24,83.87,2.43
