t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,21.5,4.62
0.04,0.99,0.0,22.99,4.6
0.08,1.98,-0.01,24.48,4.57
0.12,2.98,-0.02,25.96,4.54
0.16,3.97,-0.03,27.45,4.51
0.2,4.96,-0.03,28.94,4.49
0.24,5.96,-0.04,30.43,4.46
0.28,6.95,-0.05,31.92,4.43
0.32,7.94,-0.06,33.41,4.39
0.36,8.92,-0.07,34.91,4.36
0.4,9.91,-0.08,36.4,4.33
0.44,10.9,-0.09,37.9,4.3
0.48,11.88,-0.1,39.4,4.26
0.52,12.87,-0.11,40.91,4.23
0.56,13.85,-0.12,42.41,4.19
0.6,14.84,-0.13,43.92,4.16
0.64,15.82,-0.14,45.42,4.12
0.68,16.81,-0.15,46.92,4.09
0.72,17.79,-0.16,48.42,4.05
0.76,18.77,-0.17,49.92,4.01
0.8,19.76,-0.18,51.42,3.98
0.84,20.75,-0.19,52.93,3.94
0.88,21.74,-0.2,54.44,3.9
0.92,22.74,-0.21,55.95,3.86
0.96,23.73,-0.22,57.45,3.82
1.0,24.72,-0.23,58.96,3.78
1.04,25.71,-0.24,60.47,3.74
1.08,26.7,-0.25,61.99,3.7
1.12,27.69,-0.26,63.5,3.66
1.16,28.68,-0.28,65.01,3.62
1.2,29.67,-0.29,66.51,3.58
1.24,30.65,-0.3,68.01,3.53
1.28,31.64,-0.31,69.51,3.49
1.32,32.63,-0.32,71.01,3.45
1.36,33.61,-0.33,72.51,3.41
1.4,34.61,-0.34,74.02,3.36
1.44,35.6,-0.36,75.53,3.32
1.48,36.6,-0.37,77.04,3.28
1.52,37.6,-0.38,78.56,3.24
1.56,38.59,-0.39,80.08,3.19
1.6,39.59,-0.4,81.6,3.15
1.64,40.59,-0.42,83.11,3.11
1.68,41.58,-0.43,84.63,3.06
1.72,42.58,-0.44,86.15,3.02
1.76,43.57,-0.45,87.66,2.98
1.8,44.56,-0.46,89.18,2.93
1.84,45.55,-0.48,90.7,2.89
1.88,46.55,-0.49,92.21,2.85
1.92,47.55,-0.5,93.73,2.81
1.96,48.55,-0.51,95.24,2.76
2.0,49.54,-0.52,96.76,2.72
2.04,50.54,-0.53,98.27,2.68
2.08,51.53,-0.54,99.79,2.64
2.12,52.53,-0.56,101.3,2.6
2.16,53.52,-0.57,102.81,2.56
2.2,54.51,-0.58,104.32,2.52
2.24,55.51,-0.59,105.83,2.48
2.28,56.49,-0.6,107.34,2.44
2.32,57.49,-0.61,108.85,2.4
2.36,58.48,-0.62,110.37,2.36
2.4,59.48,-0.63,111.89,2.33
2.44,60.47,-0.64,113.41,2.29
2.48,61.46,-0.65,114.94,2.25
2.52,62.47,-0.66,116.46,2.21
2.56,63.47,-0.67,117.99,2.18
2.6,64.47,-0.68,119.52,2.14
2.64,65.48,-0.69,121.05,2.1
2.68,66.48,-0.71,122.58,2.07
2.72,67.48,-0.72,124.11,2.03
2.76,68.48,-0.73,125.64,2.0
2.8,69.47,-0.74,127.17,1.96
2.84,70.47,-0.75,128.7,1.93
2.88,71.47,-0.75,130.24,1.89
2.92,72.48,-0.76,131.78,1.86
2.96,73.48,-0.77,133.31,1.83
3.0,74.48,-0.78,134.85,1.79
3.04,75.49,-0.79,136.38,1.76
3.08,76.49,-0.8,137.92,1.73
3.12,77.5,-0.81,139.45,1.7
3.16,78.5,-0.82,140.98,1.67
3.2,79.5,-0.83,142.5,1.64
3.24,80.5,-0.83,144.03,1.6
3.28,81.51,-0.84,145.57,1.57
3.32,82.51,-0.85,147.11,1.54
3.36,83.51,-0.86,148.65,1.51
3.4,84.52,-0.86,150.2,1.48
3.44,85.52,-0.87,151.74,1.45
3.48,86.53,-0.88,153.27,1.43
3.52,87.54,-0.88,154.81,1.4
3.56,88.54,-0.89,156.36,1.37
3.6,89.53,-0.9,157.89,1.34
3.64,90.54,-0.9,159.43,1.32
3.68,91.54,-0.91,160.96,1.29
3.72,92.55,-0.91,162.49,1.27
3.76,93.55,-0.92,164.06,1.24
3.8,94.56,-0.92,165.62,1.22
3.84,95.56,-0.93,167.19,1.2
3.88,96.57,-0.93,168.74,1.18
3.92,97.57,-0.94,170.29,1.16
3.96,98.58,-0.94,171.84,1.13
4.0,99.58,-0.94,173.39,1.11
4.04,100.58,-0.95,174.94,1.1
4.08,101.59,-0.95,176.48,1.08
4.12,102.6,-0.95,178.04,1.06
4.16,103.6,-0.95,179.58,1.04
4.2,104.61,-0.96,181.13,1.03
4.24,105.62,-0.96,182.68,1.01
4.28,106.62,-0.96,184.24,1.0
4.32,107.63,-0.96,185.8,0.98
4.36,108.64,-0.96,187.37,0.97
4.4,109.65,-0.96,188.93,0.96
4.44,110.66,-0.97,190.49,0.95
4.48,111.67,-0.97,192.04,0.94
4.52,112.68,-0.97,193.6,0.93
4.56,113.69,-0.97,195.15,0.92
4.6,114.7,-0.97,196.71,0.91
4.64,115.71,-0.97,198.26,0.9
4.68,116.72,-0.97,199.81,0.89
4.72,117.74,-0.97,201.37,0.89
4.76,118.75,-0.97,202.93,0.88
4.8,119.76,-0.97,204.49,0.88
4.84,120.77,-0.97,206.04,0.87
4.88,121.78,-0.97,207.6,0.87
4.92,122.79,-0.97,209.17,0.86
4.96,123.8,-0.97,210.73,0.86
5.0,124.81,-0.97,212.29,0.85
5.04,125.82,-0.97,213.86,0.85
5.08,126.83,-0.97,215.42,0.85
5.12,127.84,-0.97,216.98,0.85
5.16,128.85,-0.97,218.54,0.84
