t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,27.2,3.55
0.04,1.0,0.01,28.66,3.54
0.08,1.99,0.01,30.12,3.53
0.12,2.99,0.01,31.58,3.51
0.16,3.99,0.02,33.04,3.5
0.2,4.99,0.02,34.49,3.49
0.24,6.0,0.03,35.95,3.47
0.28,7.01,0.03,37.41,3.46
0.32,8.03,0.04,38.87,3.44
0.36,9.04,0.04,40.32,3.42
0.4,10.05,0.04,41.78,3.41
0.44,11.05,0.05,43.23,3.39
0.48,12.05,0.05,44.69,3.37
0.52,13.05,0.06,46.16,3.35
0.56,14.05,0.06,47.62,3.33
0.6,15.06,0.07,49.08,3.31
0.64,16.08,0.07,50.54,3.29
0.68,17.09,0.07,52.0,3.27
0.72,18.1,0.08,53.47,3.25
0.76,19.11,0.08,54.92,3.23
0.8,20.11,0.08,56.39,3.21
0.84,21.11,0.09,57.85,3.19
0.88,22.11,0.09,59.31,3.16
0.92,23.11,0.09,60.77,3.14
0.96,24.11,0.09,62.23,3.12
1.0,25.12,0.1,63.68,3.09
1.04,26.13,0.1,65.14,3.07
1.08,27.14,0.1,66.6,3.05
1.12,28.15,0.1,68.06,3.02
1.16,29.15,0.11,69.51,3.0
1.2,30.16,0.11,70.98,2.97
1.24,31.18,0.11,72.44,2.95
1.28,32.18,0.11,73.9,2.92
1.32,33.19,0.12,75.37,2.89
1.36,34.2,0.12,76.84,2.87
1.4,35.22,0.12,78.31,2.84
1.44,36.24,0.12,79.79,2.82
1.48,37.27,0.13,81.27,2.79
1.52,38.29,0.13,82.75,2.76
1.56,39.31,0.13,84.23,2.74
1.6,40.33,0.14,85.71,2.71
1.64,41.34,0.14,87.18,2.69
1.68,42.35,0.14,88.65,2.66
1.72,43.36,0.15,90.13,2.63
1.76,44.38,0.15,91.6,2.61
1.8,45.39,0.15,93.08,2.58
1.84,46.4,0.16,94.55,2.55
1.88,47.41,0.16,96.03,2.53
1.92,48.42,0.16,97.51,2.5
1.96,49.43,0.17,98.98,2.47
2.0,50.45,0.17,100.47,2.45
2.04,51.46,0.18,101.95,2.42
2.08,52.47,0.18,103.44,2.4
2.12,53.48,0.18,104.93,2.37
2.16,54.48,0.18,106.42,2.34
2.2,55.5,0.19,107.91,2.32
2.24,56.52,0.19,109.4,2.29
2.28,57.53,0.19,110.88,2.26
2.32,58.55,0.19,112.37,2.24
2.36,59.57,0.19,113.85,2.21
2.4,60.58,0.2,115.33,2.18
2.44,61.61,0.2,116.81,2.15
2.48,62.64,0.2,118.29,2.13
2.52,63.67,0.2,119.77,2.1
2.56,64.7,0.2,121.25,2.07
2.6,65.73,0.2,122.74,2.04
2.64,66.75,0.2,124.23,2.02
2.68,67.77,0.2,125.72,1.99
2.72,68.78,0.2,127.21,1.96
2.76,69.8,0.2,128.7,1.93
2.8,70.82,0.2,130.19,1.91
2.84,71.84,0.2,131.68,1.88
2.88,72.86,0.2,133.18,1.85
2.92,73.88,0.19,134.67,1.82
2.96,74.9,0.19,136.16,1.8
3.0,75.93,0.19,137.65,1.77
3.04,76.95,0.19,139.14,1.74
3.08,77.97,0.19,140.63,1.71
3.12,78.99,0.18,142.11,1.68
3.16,80.01,0.18,143.59,1.66
3.2,81.02,0.18,145.07,1.63
3.24,82.04,0.17,146.56,1.6
3.28,83.06,0.17,148.05,1.57
3.32,84.08,0.16,149.55,1.55
3.36,85.1,0.16,151.04,1.52
3.4,86.12,0.16,152.53,1.49
3.44,87.14,0.15,154.02,1.47
3.48,88.16,0.15,155.51,1.44
3.52,89.17,0.14,157.0,1.41
3.56,90.2,0.13,158.5,1.39
3.6,91.22,0.13,160.0,1.36
3.64,92.26,0.12,161.49,1.33
3.68,93.29,0.11,162.99,1.31
3.72,94.31,0.11,164.48,1.28
3.76,95.34,0.1,165.97,1.25
3.8,96.36,0.1,167.46,1.23
3.84,97.38,0.09,168.94,1.2
3.88,98.4,0.08,170.43,1.18
3.92,99.42,0.08,171.91,1.15
3.96,100.45,0.07,173.41,1.13
4.0,101.48,0.07,174.91,1.11
4.04,102.51,0.06,176.41,1.08
4.08,103.54,0.05,177.92,1.06
4.12,104.58,0.05,179.41,1.04
4.16,105.61,0.04,180.92,1.02
4.2,106.64,0.04,182.41,0.99
4.24,107.67,0.03,183.9,0.97
4.28,108.69,0.03,185.4,0.95
4.32,109.72,0.02,186.9,0.93
4.36,110.75,0.02,188.4,0.91
4.4,111.78,0.01,189.9,0.89
4.44,112.81,0.01,191.38,0.86
4.48,113.85,0.0,192.87,0.84
4.52,114.88,0.0,194.36,0.82
4.56,115.92,0.0,195.85,0.8
4.6,116.95,-0.01,197.35,0.79
4.64,117.98,-0.01,198.84,0.77
4.68,119.0,-0.01,200.34,0.75
4.72,120.03,-0.01,201.84,0.73
4.76,121.06,-0.01,203.34,0.71
4.8,122.09,-0.02,204.84,0.69
4.84,123.13,-0.02,206.35,0.68
