t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,7.58,3.86
0.04,0.95,0.0,8.96,3.85
0.08,1.9,-0.01,10.34,3.85
0.12,2.85,-0.01,11.71,3.85
0.16,3.8,-0.01,13.09,3.85
0.2,4.75,-0.02,14.47,3.84
0.24,5.71,-0.02,15.83,3.84
0.28,6.65,-0.02,17.2,3.83
0.32,7.6,-0.02,18.57,3.82
0.36,8.56,-0.02,19.93,3.82
0.4,9.51,-0.03,21.29,3.81
0.44,10.46,-0.03,22.65,3.8
0.48,11.42,-0.03,24.02,3.79
0.52,12.38,-0.03,25.38,3.78
0.56,13.33,-0.03,26.74,3.77
0.6,14.27,-0.03,28.09,3.75
0.64,15.22,-0.03,29.46,3.74
0.68,16.17,-0.04,30.81,3.73
0.72,17.12,-0.04,32.18,3.71
0.76,18.06,-0.04,33.54,3.69
0.8,19.01,-0.04,34.9,3.68
0.84,19.96,-0.04,36.26,3.66
0.88,20.9,-0.04,37.61,3.64
0.92,21.85,-0.05,38.97,3.62
0.96,22.8,-0.05,40.33,3.6
1.0,23.75,-0.05,41.7,3.58
1.04,24.7,-0.05,43.06,3.55
1.08,25.65,-0.05,44.42,3.53
1.12,26.59,-0.05,45.78,3.5
1.16,27.52,-0.05,47.13,3.48
1.2,28.47,-0.05,48.48,3.45
1.24,29.42,-0.06,49.83,3.42
1.28,30.37,-0.06,51.18,3.39
1.32,31.33,-0.06,52.53,3.36
1.36,32.28,-0.06,53.88,3.33
1.4,33.23,-0.06,55.23,3.3
1.44,34.18,-0.06,56.58,3.27
1.48,35.13,-0.06,57.93,3.24
1.52,36.08,-0.07,59.27,3.2
1.56,37.02,-0.07,60.63,3.17
1.6,37.97,-0.07,61.98,3.13
1.64,38.92,-0.07,63.33,3.1
1.68,39.87,-0.07,64.67,3.06
1.72,40.83,-0.07,66.01,3.03
1.76,41.78,-0.08,67.35,2.99
1.8,42.73,-0.08,68.69,2.95
1.84,43.68,-0.08,70.03,2.91
1.88,44.64,-0.08,71.38,2.87
1.92,45.59,-0.08,72.73,2.83
1.96,46.54,-0.08,74.07,2.79
2.0,47.49,-0.08,75.41,2.75
2.04,48.44,-0.08,76.75,2.71
2.08,49.39,-0.08,78.1,2.67
2.12,50.34,-0.08,79.44,2.62
2.16,51.29,-0.08,80.77,2.58
2.2,52.24,-0.08,82.11,2.54
2.24,53.19,-0.08,83.45,2.49
2.28,54.14,-0.08,84.79,2.45
2.32,55.09,-0.08,86.13,2.41
2.36,56.05,-0.08,87.47,2.36
2.4,57.0,-0.08,88.81,2.32
2.44,57.95,-0.08,90.15,2.28
2.48,58.92,-0.08,91.48,2.23
2.52,59.87,-0.08,92.81,2.19
2.56,60.83,-0.08,94.14,2.15
2.6,61.78,-0.08,95.47,2.1
2.64,62.74,-0.08,96.8,2.06
2.68,63.69,-0.08,98.13,2.02
2.72,64.64,-0.08,99.46,1.97
2.76,65.6,-0.08,100.78,1.93
2.8,66.56,-0.09,102.11,1.89
2.84,67.51,-0.09,103.44,1.85
2.88,68.46,-0.09,104.78,1.8
2.92,69.42,-0.09,106.11,1.76
2.96,70.37,-0.09,107.45,1.72
3.0,71.33,-0.09,108.78,1.68
3.04,72.27,-0.1,110.12,1.64
3.08,73.22,-0.1,111.44,1.6
3.12,74.18,-0.1,112.78,1.56
3.16,75.12,-0.1,114.11,1.52
3.2,76.06,-0.11,115.45,1.48
3.24,77.01,-0.11,116.78,1.44
3.28,77.96,-0.11,118.11,1.4
3.32,78.9,-0.12,119.43,1.36
3.36,79.85,-0.12,120.75,1.32
3.4,80.8,-0.12,122.06,1.29
3.44,81.75,-0.12,123.39,1.25
3.48,82.7,-0.12,124.72,1.22
3.52,83.65,-0.12,126.05,1.18
3.56,84.59,-0.12,127.37,1.15
3.6,85.52,-0.13,128.7,1.11
3.64,86.45,-0.13,130.03,1.08
3.68,87.38,-0.13,131.35,1.04
3.72,88.31,-0.13,132.67,1.01
3.76,89.25,-0.13,133.99,0.98
3.8,90.18,-0.13,135.31,0.95
3.84,91.16,-0.14,136.63,0.92
3.88,92.13,-0.14,137.95,0.89
3.92,93.1,-0.14,139.27,0.86
3.96,94.06,-0.14,140.58,0.83
4.0,95.02,-0.15,141.9,0.8
4.04,95.96,-0.15,143.21,0.78
4.08,96.89,-0.15,144.52,0.75
4.12,97.82,-0.15,145.84,0.73
4.16,98.75,-0.16,147.15,0.7
4.2,99.68,-0.16,148.46,0.68
4.24,100.6,-0.16,149.78,0.66
4.28,101.53,-0.16,151.09,0.64
4.32,102.46,-0.16,152.39,0.61
4.36,103.4,-0.16,153.7,0.59
4.4,104.33,-0.17,155.0,0.57
4.44,105.27,-0.17,156.3,0.55
4.48,106.21,-0.17,157.61,0.54
4.52,107.14,-0.17,158.92,0.52
4.56,108.08,-0.17,160.23,0.5
4.6,109.02,-0.17,161.55,0.48
4.64,109.98,-0.17,162.87,0.47
4.68,110.93,-0.17,164.19,0.45
4.72,111.88,-0.17,165.51,0.44
4.76,112.82,-0.17,166.81,0.42
4.8,113.76,-0.17,168.11,0.41
4.84,114.7,-0.18,169.4,0.4
4.88,115.64,-0.18,170.7,0.39
4.92,116.57,-0.18,172.0,0.38
4.96,117.51,-0.18,173.31,0.36
5.0,118.44,-0.18,174.61,0.35
5.04,119.37,-0.18,175.91,0.34
5.08,120.32,-0.18,177.22,0.33
5.12,121.25,-0.18,178.52,0.32
5.16,122.19,-0.18,179.81,0.31
5.2,123.12,-0.18,181.1,0.31
5.24,124.07,-0.18,182.4,0.3
5.28,125.01,-0.18,183.71,0.29
5.32,125.96,-0.18,185.02,0.28
5.36,126.9,-0.18,186.32,0.27
5.4,127.85,-0.18,187.61,0.26
5.44,128.8,-0.18,188.91,0.26
5.48,129.73,-0.18,190.19,0.25
5.52,130.67,-0.18,191.49,0.24
5.56,131.61,-0.18,192.78,0.24
5.6,132.55,-0.18,194.08,0.23
5.64,133.49,-0.18,195.38,0.22
5.68,134.44,-0.18,196.68,0.22
5.72,135.38,-0.18,197.97,0.21
5.76,136.32,-0.18,199.26,0.2
5.8,137.26,-0.18,200.55,0.2
