t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,18.01,4.02
0.04,1.15,0.0,19.52,4.0
0.08,2.29,0.01,21.02,3.97
0.12,3.44,0.01,22.53,3.95
0.16,4.6,0.01,24.03,3.93
0.2,5.75,0.01,25.54,3.9
0.24,6.91,0.01,27.06,3.88
0.28,8.07,0.02,28.57,3.85
0.32,9.23,0.02,30.1,3.83
0.36,10.4,0.02,31.62,3.8
0.4,11.56,0.02,33.13,3.77
0.44,12.71,0.02,34.64,3.74
0.48,13.87,0.02,36.15,3.71
0.52,15.02,0.02,37.65,3.69
0.56,16.18,0.02,39.16,3.66
0.6,17.34,0.02,40.67,3.63
0.64,18.51,0.01,42.18,3.6
0.68,19.67,0.01,43.71,3.56
0.72,20.83,0.01,45.22,3.53
0.76,21.99,0.01,46.75,3.5
0.8,23.14,0.0,48.26,3.47
0.84,24.29,0.0,49.78,3.44
0.88,25.44,0.0,51.29,3.41
0.92,26.59,-0.01,52.82,3.37
0.96,27.76,-0.01,54.33,3.34
1.0,28.92,-0.02,55.84,3.3
1.04,30.09,-0.02,57.35,3.27
1.08,31.24,-0.03,58.86,3.23
1.12,32.41,-0.04,60.36,3.2
1.16,33.56,-0.04,61.86,3.16
1.2,34.71,-0.05,63.37,3.13
1.24,35.87,-0.06,64.86,3.09
1.28,37.03,-0.06,66.39,3.06
1.32,38.19,-0.07,67.92,3.02
1.36,39.36,-0.08,69.45,2.98
1.4,40.52,-0.09,70.98,2.94
1.44,41.68,-0.1,72.52,2.91
1.48,42.85,-0.11,74.05,2.87
1.52,44.02,-0.12,75.59,2.83
1.56,45.18,-0.13,77.12,2.79
1.6,46.34,-0.14,78.66,2.76
1.64,47.51,-0.15,80.19,2.72
1.68,48.68,-0.16,81.72,2.68
1.72,49.84,-0.17,83.25,2.64
1.76,51.0,-0.17,84.76,2.6
1.8,52.16,-0.18,86.27,2.56
1.84,53.32,-0.19,87.79,2.52
1.88,54.47,-0.2,89.3,2.48
1.92,55.63,-0.21,90.82,2.44
1.96,56.8,-0.22,92.33,2.4
2.0,57.96,-0.23,93.85,2.36
2.04,59.12,-0.23,95.37,2.31
2.08,60.27,-0.24,96.89,2.27
2.12,61.43,-0.25,98.4,2.23
2.16,62.59,-0.26,99.91,2.19
2.2,63.75,-0.27,101.43,2.15
2.24,64.92,-0.27,102.94,2.11
2.28,66.09,-0.28,104.47,2.07
2.32,67.26,-0.29,105.99,2.02
2.36,68.43,-0.3,107.5,1.98
2.4,69.6,-0.3,109.02,1.94
2.44,70.77,-0.31,110.52,1.9
2.48,71.93,-0.32,112.03,1.86
2.52,73.09,-0.33,113.53,1.82
2.56,74.26,-0.33,115.05,1.78
2.6,75.43,-0.34,116.56,1.74
2.64,76.6,-0.34,118.07,1.7
2.68,77.77,-0.35,119.58,1.66
2.72,78.94,-0.36,121.09,1.62
2.76,80.11,-0.36,122.61,1.58
2.8,81.27,-0.37,124.12,1.54
2.84,82.44,-0.37,125.63,1.5
2.88,83.61,-0.38,127.15,1.46
2.92,84.79,-0.38,128.66,1.42
2.96,85.96,-0.39,130.17,1.38
3.0,87.14,-0.39,131.67,1.35
3.04,88.31,-0.39,133.17,1.31
3.08,89.48,-0.4,134.67,1.27
3.12,90.66,-0.4,136.18,1.23
3.16,91.82,-0.4,137.68,1.19
3.2,92.99,-0.41,139.17,1.15
3.24,94.17,-0.41,140.67,1.11
3.28,95.35,-0.41,142.17,1.08
3.32,96.53,-0.41,143.67,1.04
3.36,97.7,-0.41,145.17,1.0
3.4,98.88,-0.42,146.68,0.97
3.44,100.06,-0.42,148.19,0.93
3.48,101.22,-0.42,149.69,0.9
3.52,102.39,-0.42,151.2,0.86
3.56,103.56,-0.42,152.7,0.83
3.6,104.73,-0.42,154.2,0.79
3.64,105.91,-0.42,155.69,0.76
3.68,107.09,-0.42,157.19,0.72
3.72,108.27,-0.43,158.68,0.69
3.76,109.43,-0.43,160.17,0.65
3.8,110.6,-0.43,161.65,0.62
3.84,111.77,-0.43,163.15,0.59
3.88,112.94,-0.43,164.64,0.55
3.92,114.12,-0.43,166.14,0.52
3.96,115.3,-0.43,167.64,0.49
4.0,116.49,-0.43,169.14,0.45
4.04,117.68,-0.43,170.63,0.42
4.08,118.87,-0.43,172.13,0.39
4.12,120.06,-0.43,173.62,0.36
4.16,121.25,-0.43,175.11,0.33
4.2,122.43,-0.43,176.6,0.3
4.24,123.62,-0.43,178.07,0.27
4.28,124.8,-0.43,179.55,0.24
4.32,125.99,-0.43,181.03,0.21
4.36,127.17,-0.43,182.52,0.18
4.4,128.36,-0.43,184.0,0.15
4.44,129.54,-0.43,185.5,0.12
4.48,130.72,-0.43,187.0,0.1
