t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,14.82,3.66
0.04,0.98,0.01,16.21,3.65
0.08,1.96,0.01,17.6,3.65
0.12,2.93,0.02,18.99,3.64
0.16,3.9,0.02,20.38,3.64
0.2,4.88,0.02,21.78,3.63
0.24,5.85,0.03,23.17,3.62
0.28,6.83,0.03,24.56,3.62
0.32,7.8,0.04,25.94,3.61
0.36,8.78,0.04,27.32,3.6
0.4,9.75,0.04,28.71,3.6
0.44,10.74,0.05,30.09,3.59
0.48,11.72,0.05,31.48,3.58
0.52,12.7,0.06,32.86,3.57
0.56,13.68,0.06,34.25,3.57
0.6,14.67,0.06,35.63,3.56
0.64,15.65,0.07,37.02,3.55
0.68,16.64,0.07,38.41,3.55
0.72,17.62,0.07,39.81,3.54
0.76,18.6,0.08,41.21,3.53
0.8,19.59,0.08,42.6,3.53
0.84,20.57,0.08,43.98,3.52
0.88,21.56,0.09,45.36,3.52
0.92,22.53,0.09,46.73,3.51
0.96,23.51,0.09,48.12,3.5
1.0,24.49,0.1,49.51,3.5
1.04,25.47,0.1,50.9,3.49
1.08,26.45,0.11,52.29,3.48
1.12,27.44,0.11,53.68,3.48
1.16,28.42,0.11,55.07,3.47
1.2,29.4,0.12,56.46,3.46
1.24,30.39,0.12,57.85,3.45
1.28,31.37,0.13,59.25,3.45
1.32,32.36,0.13,60.65,3.44
1.36,33.34,0.14,62.05,3.43
1.4,34.32,0.14,63.45,3.42
1.44,35.31,0.15,64.85,3.41
1.48,36.29,0.15,66.25,3.4
1.52,37.28,0.16,67.65,3.39
1.56,38.27,0.16,69.06,3.38
1.6,39.25,0.16,70.45,3.37
1.64,40.24,0.17,71.85,3.36
1.68,41.22,0.17,73.24,3.35
1.72,42.21,0.18,74.64,3.34
1.76,43.2,0.18,76.04,3.33
1.8,44.18,0.18,77.44,3.32
1.84,45.17,0.19,78.85,3.31
1.88,46.15,0.19,80.26,3.3
1.92,47.13,0.2,81.66,3.29
1.96,48.12,0.2,83.06,3.27
2.0,49.1,0.21,84.47,3.26
2.04,50.09,0.21,85.87,3.25
2.08,51.08,0.21,87.27,3.24
2.12,52.07,0.22,88.67,3.23
2.16,53.04,0.22,90.06,3.22
2.2,54.02,0.23,91.45,3.21
2.24,55.0,0.23,92.85,3.2
2.28,55.99,0.24,94.24,3.18
2.32,56.98,0.24,95.63,3.17
2.36,57.97,0.25,97.01,3.16
2.4,58.96,0.25,98.41,3.15
2.44,59.95,0.26,99.8,3.14
2.48,60.95,0.26,101.21,3.13
2.52,61.95,0.27,102.62,3.12
2.56,62.94,0.27,104.03,3.11
2.6,63.94,0.28,105.45,3.1
2.64,64.93,0.28,106.87,3.08
2.68,65.92,0.29,108.28,3.07
2.72,66.91,0.29,109.69,3.06
2.76,67.89,0.3,111.1,3.05
2.8,68.88,0.3,112.5,3.03
2.84,69.87,0.31,113.92,3.02
2.88,70.86,0.32,115.33,3.01
2.92,71.86,0.32,116.74,2.99
2.96,72.85,0.33,118.16,2.98
3.0,73.84,0.33,119.58,2.97
3.04,74.82,0.34,120.99,2.95
3.08,75.82,0.34,122.39,2.94
3.12,76.81,0.35,123.8,2.92
3.16,77.8,0.36,125.22,2.9
3.2,78.79,0.36,126.65,2.89
3.24,79.79,0.37,128.05,2.87
3.28,80.78,0.37,129.44,2.85
3.32,81.78,0.38,130.84,2.83
3.36,82.78,0.39,132.25,2.81
3.4,83.78,0.39,133.69,2.79
3.44,84.78,0.4,135.11,2.77
3.48,85.77,0.41,136.55,2.75
3.52,86.76,0.41,137.98,2.73
3.56,87.77,0.42,139.42,2.71
3.6,88.76,0.42,140.84,2.69
3.64,89.75,0.43,142.26,2.66
3.68,90.75,0.44,143.67,2.64
3.72,91.74,0.44,145.08,2.61
3.76,92.73,0.45,146.5,2.59
3.8,93.72,0.45,147.91,2.56
3.84,94.71,0.46,149.33,2.53
3.88,95.69,0.46,150.75,2.51
3.92,96.69,0.47,152.16,2.48
3.96,97.68,0.47,153.58,2.45
4.0,98.67,0.47,155.0,2.42
4.04,99.67,0.48,156.45,2.39
4.08,100.67,0.48,157.9,2.36
4.12,101.66,0.48,159.35,2.33
4.16,102.64,0.48,160.79,2.29
4.2,103.63,0.48,162.22,2.26
4.24,104.63,0.48,163.65,2.23
4.28,105.62,0.48,165.08,2.19
4.32,106.61,0.48,166.51,2.16
4.36,107.61,0.48,167.94,2.12
4.4,108.62,0.48,169.37,2.09
4.44,109.62,0.48,170.8,2.05
4.48,110.62,0.48,172.23,2.01
4.52,111.61,0.48,173.66,1.98
4.56,112.61,0.47,175.11,1.94
4.6,113.61,0.47,176.55,1.9
4.64,114.61,0.47,177.99,1.86
4.68,115.62,0.46,179.42,1.82
4.72,116.62,0.46,180.85,1.78
4.76,117.62,0.45,182.27,1.74
4.8,118.62,0.45,183.7,1.7
4.84,119.61,0.44,185.13,1.66
4.88,120.6,0.44,186.55,1.62
4.92,121.6,0.43,188.0,1.58
4.96,122.59,0.43,189.41,1.54
5.0,123.58,0.42,190.83,1.49
5.04,124.58,0.41,192.29,1.45
5.08,125.59,0.41,193.74,1.41
5.12,126.59,0.4,195.19,1.37
5.16,127.6,0.4,196.65,1.33
5.2,128.61,0.39,198.1,1.29
5.24,129.61,0.38,199.54,1.24
5.28,130.62,0.38,200.98,1.2
5.32,131.62,0.37,202.4,1.16
5.36,132.62,0.36,203.82,1.12
5.4,133.62,0.36,205.27,1.08
5.44,134.63,0.35,206.73,1.04
5.48,135.64,0.34,208.19,0.99
5.52,136.64,0.34,209.65,0.95
5.56,137.65,0.33,211.12,0.91
5.6,138.66,0.33,212.57,0.87
5.64,139.67,0.32,214.02,0.83
5.68,140.67,0.32,215.47,0.8
5.72,141.68,0.31,216.92,0.76
5.76,142.67,0.31,218.37,0.72
5.8,143.68,0.31,219.82,0.68
5.84,144.68,0.3,221.29,0.64
5.88,145.69,0.3,222.75,0.61
5.92,146.7,0.3,224.22,0.57
5.96,147.71,0.29,225.68,0.53
6.0,148.71,0.29,227.15,0.5
6.04,149.72,0.29,228.58,0.46
6.08,150.73,0.29,230.03,0.43
6.12,151.73,0.29,231.48,0.39
6.16,152.73,0.29,232.93,0.36
6.2,153.74,0.28,234.38,0.33
