t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,-88.44,4.22
0.04,0.9,0.0,-86.93,4.21
0.08,1.8,0.0,-85.41,4.21
0.12,2.7,0.0,-83.91,4.2
0.16,3.61,0.0,-82.35,4.2
0.2,4.51,0.0,-80.82,4.19
0.24,5.42,0.0,-79.27,4.19
0.28,6.33,0.0,-77.74,4.18
0.32,7.25,0.0,-76.21,4.18
0.36,8.17,0.0,-74.67,4.17
0.4,9.07,0.0,-73.14,4.17
0.44,9.98,0.0,-71.61,4.16
0.48,10.89,0.0,-70.07,4.16
0.52,11.79,0.01,-68.54,4.15
0.56,12.69,0.01,-67.01,4.15
0.6,13.6,0.01,-65.47,4.14
0.64,14.5,0.01,-63.94,4.14
0.68,15.4,0.01,-62.4,4.13
0.72,16.3,0.01,-60.87,4.13
0.76,17.2,0.01,-59.33,4.12
0.8,18.12,0.01,-57.79,4.12
0.84,19.03,0.01,-56.26,4.11
0.88,19.94,0.01,-54.72,4.11
0.92,20.85,0.01,-53.17,4.1
0.96,21.75,0.01,-51.63,4.09
1.0,22.64,0.0,-50.09,4.09
1.04,23.53,0.0,-48.56,4.08
1.08,24.43,0.0,-47.01,4.08
1.12,25.33,0.0,-45.47,4.07
1.16,26.23,0.0,-43.93,4.06
1.2,27.14,0.0,-42.4,4.06
1.24,28.05,-0.01,-40.87,4.05
1.28,28.96,-0.01,-39.32,4.04
1.32,29.86,-0.01,-37.77,4.04
1.36,30.76,-0.01,-36.23,4.03
1.4,31.67,-0.01,-34.68,4.03
1.44,32.58,-0.02,-33.13,4.02
1.48,33.47,-0.02,-31.58,4.01
1.52,34.37,-0.02,-30.04,4.01
1.56,35.27,-0.02,-28.49,4.0
1.6,36.17,-0.03,-26.94,3.99
1.64,37.07,-0.03,-25.39,3.99
1.68,37.98,-0.03,-23.83,3.98
1.72,38.89,-0.04,-22.28,3.98
1.76,39.81,-0.04,-20.72,3.97
1.8,40.72,-0.05,-19.17,3.97
1.84,41.63,-0.05,-17.61,3.96
1.88,42.54,-0.06,-16.05,3.96
1.92,43.45,-0.06,-14.49,3.95
1.96,44.36,-0.06,-12.93,3.95
2.0,45.27,-0.07,-11.36,3.94
2.04,46.18,-0.07,-9.8,3.94
2.08,47.1,-0.08,-8.23,3.93
2.12,48.01,-0.08,-6.67,3.93
2.16,48.93,-0.09,-5.1,3.92
2.2,49.86,-0.1,-3.54,3.92
2.24,50.78,-0.1,-1.98,3.92
2.28,51.7,-0.11,-0.42,3.91
2.32,52.62,-0.11,1.14,3.91
2.36,53.54,-0.12,2.7,3.91
2.4,54.45,-0.13,4.26,3.91
2.44,55.36,-0.14,5.82,3.9
2.48,56.27,-0.14,7.38,3.9
2.52,57.18,-0.15,8.94,3.9
2.56,58.09,-0.16,10.51,3.9
2.6,59.0,-0.17,12.07,3.9
2.64,59.92,-0.18,13.63,3.9
2.68,60.85,-0.19,15.19,3.89
2.72,61.78,-0.2,16.76,3.89
2.76,62.7,-0.21,18.32,3.89
2.8,63.62,-0.22,19.89,3.89
2.84,64.54,-0.23,21.46,3.89
2.88,65.46,-0.24,23.02,3.89
2.92,66.39,-0.24,24.59,3.9
2.96,67.31,-0.25,26.16,3.9
3.0,68.24,-0.26,27.73,3.9
3.04,69.16,-0.27,29.29,3.9
3.08,70.08,-0.28,30.86,3.9
3.12,71.0,-0.28,32.43,3.9
3.16,71.92,-0.29,34.0,3.91
3.2,72.85,-0.3,35.57,3.91
3.24,73.78,-0.31,37.16,3.91
3.28,74.69,-0.31,38.73,3.91
