t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,9.18,3.99
0.04,0.98,0.0,10.73,3.97
0.08,1.97,0.0,12.29,3.95
0.12,2.96,0.0,13.85,3.93
0.16,3.96,-0.01,15.41,3.91
0.2,4.95,-0.01,16.97,3.89
0.24,5.94,-0.01,18.53,3.86
0.28,6.93,-0.01,20.08,3.84
0.32,7.93,-0.01,21.63,3.81
0.36,8.92,-0.02,23.18,3.79
0.4,9.91,-0.02,24.73,3.76
0.44,10.91,-0.02,26.29,3.73
0.48,11.91,-0.03,27.85,3.7
0.52,12.9,-0.03,29.41,3.67
0.56,13.89,-0.03,30.96,3.63
0.6,14.89,-0.04,32.52,3.6
0.64,15.88,-0.04,34.08,3.56
0.68,16.87,-0.05,35.64,3.53
0.72,17.86,-0.05,37.19,3.49
0.76,18.85,-0.06,38.75,3.45
0.8,19.84,-0.06,40.3,3.41
0.84,20.82,-0.06,41.85,3.37
0.88,21.81,-0.07,43.4,3.33
0.92,22.81,-0.07,44.96,3.29
0.96,23.79,-0.07,46.51,3.25
1.0,24.78,-0.07,48.07,3.21
1.04,25.76,-0.08,49.63,3.16
1.08,26.74,-0.08,51.18,3.12
1.12,27.72,-0.08,52.74,3.08
1.16,28.71,-0.08,54.29,3.03
1.2,29.7,-0.08,55.84,2.99
1.24,30.7,-0.08,57.4,2.94
1.28,31.69,-0.08,58.95,2.9
1.32,32.68,-0.08,60.51,2.85
1.36,33.66,-0.08,62.05,2.81
1.4,34.64,-0.08,63.6,2.76
1.44,35.63,-0.08,65.15,2.72
1.48,36.61,-0.08,66.71,2.67
1.52,37.61,-0.08,68.27,2.63
1.56,38.6,-0.08,69.83,2.58
1.6,39.59,-0.08,71.38,2.54
1.64,40.58,-0.08,72.94,2.49
1.68,41.55,-0.08,74.48,2.45
1.72,42.54,-0.08,76.03,2.4
1.76,43.52,-0.08,77.59,2.36
1.8,44.51,-0.08,79.14,2.31
1.84,45.49,-0.08,80.69,2.27
1.88,46.46,-0.08,82.24,2.23
1.92,47.43,-0.08,83.79,2.19
1.96,48.42,-0.08,85.34,2.15
2.0,49.4,-0.08,86.89,2.11
2.04,50.38,-0.08,88.45,2.07
2.08,51.37,-0.08,90.0,2.03
2.12,52.37,-0.08,91.56,1.99
2.16,53.36,-0.07,93.13,1.95
2.2,54.35,-0.07,94.7,1.92
2.24,55.34,-0.07,96.26,1.88
2.28,56.32,-0.07,97.82,1.85
2.32,57.29,-0.07,99.36,1.81
2.36,58.27,-0.07,100.91,1.78
2.4,59.25,-0.07,102.45,1.75
2.44,60.24,-0.07,104.0,1.72
2.48,61.23,-0.07,105.55,1.69
2.52,62.22,-0.07,107.1,1.66
2.56,63.2,-0.06,108.65,1.63
2.6,64.17,-0.06,110.2,1.61
2.64,65.16,-0.06,111.76,1.58
2.68,66.14,-0.06,113.32,1.56
2.72,67.12,-0.06,114.87,1.53
2.76,68.11,-0.06,116.44,1.51
2.8,69.1,-0.06,117.99,1.49
2.84,70.08,-0.06,119.54,1.47
2.88,71.06,-0.06,121.08,1.45
2.92,72.04,-0.06,122.62,1.43
2.96,73.03,-0.06,124.17,1.42
3.0,74.01,-0.06,125.71,1.4
3.04,75.0,-0.06,127.26,1.38
3.08,75.97,-0.07,128.8,1.37
3.12,76.94,-0.07,130.35,1.35
3.16,77.92,-0.07,131.9,1.34
3.2,78.91,-0.08,133.46,1.33
3.24,79.9,-0.08,135.02,1.32
3.28,80.88,-0.08,136.58,1.31
3.32,81.87,-0.09,138.14,1.29
3.36,82.85,-0.09,139.7,1.28
3.4,83.84,-0.09,141.26,1.28
3.44,84.82,-0.1,142.82,1.27
3.48,85.81,-0.1,144.38,1.26
3.52,86.8,-0.1,145.94,1.25
3.56,87.8,-0.11,147.5,1.24
3.6,88.78,-0.11,149.06,1.23
3.64,89.77,-0.11,150.61,1.22
3.68,90.76,-0.12,152.15,1.22
3.72,91.76,-0.12,153.69,1.21
3.76,92.75,-0.12,155.24,1.2
3.8,93.75,-0.12,156.8,1.2
3.84,94.73,-0.12,158.35,1.19
3.88,95.72,-0.13,159.89,1.19
3.92,96.71,-0.13,161.46,1.18
3.96,97.7,-0.13,163.0,1.18
4.0,98.68,-0.13,164.54,1.17
4.04,99.66,-0.13,166.09,1.16
4.08,100.65,-0.13,167.65,1.16
4.12,101.65,-0.13,169.21,1.15
4.16,102.65,-0.13,170.79,1.15
4.2,103.65,-0.13,172.37,1.14
4.24,104.65,-0.12,173.94,1.14
4.28,105.66,-0.12,175.52,1.13
4.32,106.65,-0.12,177.07,1.13
4.36,107.63,-0.11,178.62,1.13
4.4,108.61,-0.11,180.17,1.12
4.44,109.6,-0.11,181.73,1.12
4.48,110.59,-0.1,183.27,1.11
4.52,111.57,-0.1,184.8,1.11
4.56,112.56,-0.09,186.34,1.11
4.6,113.55,-0.09,187.9,1.1
4.64,114.54,-0.08,189.45,1.1
4.68,115.54,-0.07,191.02,1.09
4.72,116.53,-0.07,192.58,1.09
4.76,117.52,-0.06,194.14,1.09
4.8,118.5,-0.05,195.7,1.08
4.84,119.49,-0.04,197.26,1.08
4.88,120.48,-0.03,198.83,1.08
4.92,121.47,-0.02,200.39,1.08
4.96,122.47,-0.02,201.94,1.07
