t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,4.58,3.7
0.04,1.03,0.01,5.77,3.68
0.08,2.06,0.02,6.95,3.67
0.12,3.09,0.02,8.13,3.65
0.16,4.1,0.03,9.31,3.64
0.2,5.12,0.04,10.49,3.62
0.24,6.12,0.04,11.66,3.6
0.28,7.13,0.05,12.84,3.59
0.32,8.15,0.05,14.02,3.57
0.36,9.18,0.05,15.19,3.55
0.4,10.2,0.05,16.36,3.53
0.44,11.23,0.05,17.54,3.51
0.48,12.26,0.05,18.72,3.49
0.52,13.27,0.05,19.89,3.47
0.56,14.29,0.04,21.06,3.45
0.6,15.31,0.04,22.23,3.43
0.64,16.32,0.03,23.4,3.41
0.68,17.33,0.03,24.57,3.39
0.72,18.35,0.03,25.74,3.36
0.76,19.37,0.02,26.91,3.34
0.8,20.4,0.02,28.07,3.32
0.84,21.42,0.01,29.24,3.29
0.88,22.44,0.01,30.41,3.27
0.92,23.46,0.01,31.58,3.24
0.96,24.48,0.01,32.75,3.22
1.0,25.5,0.01,33.91,3.19
1.04,26.51,0.01,35.08,3.16
1.08,27.53,0.01,36.24,3.14
1.12,28.56,0.01,37.39,3.11
1.16,29.59,0.01,38.56,3.08
1.2,30.62,0.01,39.71,3.05
1.24,31.64,0.01,40.88,3.02
1.28,32.66,0.02,42.04,3.0
1.32,33.68,0.02,43.21,2.97
1.36,34.71,0.03,44.37,2.94
1.4,35.74,0.03,45.52,2.91
1.44,36.76,0.03,46.68,2.88
1.48,37.79,0.04,47.83,2.85
1.52,38.82,0.04,48.99,2.82
1.56,39.85,0.05,50.16,2.8
1.6,40.87,0.06,51.32,2.77
1.64,41.89,0.06,52.49,2.74
1.68,42.91,0.07,53.65,2.71
1.72,43.93,0.08,54.81,2.68
1.76,44.94,0.09,55.97,2.65
1.8,45.96,0.1,57.13,2.62
1.84,46.97,0.1,58.28,2.59
1.88,47.99,0.11,59.44,2.56
1.92,49.0,0.12,60.59,2.53
1.96,50.01,0.13,61.75,2.5
2.0,51.02,0.14,62.9,2.47
2.04,52.03,0.15,64.06,2.44
2.08,53.03,0.16,65.21,2.41
2.12,54.03,0.17,66.35,2.38
2.16,55.04,0.18,67.49,2.35
2.2,56.04,0.18,68.64,2.32
2.24,57.04,0.19,69.79,2.29
2.28,58.05,0.19,70.93,2.26
2.32,59.06,0.2,72.08,2.23
2.36,60.07,0.2,73.23,2.2
2.4,61.08,0.2,74.38,2.17
2.44,62.09,0.2,75.53,2.14
2.48,63.09,0.2,76.68,2.11
2.52,64.09,0.2,77.83,2.08
2.56,65.1,0.2,78.98,2.05
2.6,66.11,0.2,80.12,2.02
2.64,67.11,0.2,81.27,1.99
2.68,68.12,0.2,82.41,1.96
2.72,69.12,0.19,83.55,1.93
2.76,70.13,0.19,84.69,1.9
2.8,71.14,0.18,85.84,1.87
2.84,72.15,0.18,86.98,1.84
2.88,73.15,0.17,88.12,1.82
2.92,74.15,0.16,89.26,1.79
2.96,75.16,0.16,90.41,1.76
3.0,76.17,0.15,91.55,1.73
3.04,77.17,0.15,92.7,1.7
3.08,78.18,0.15,93.83,1.68
3.12,79.18,0.14,94.97,1.65
3.16,80.18,0.14,96.11,1.62
3.2,81.18,0.13,97.26,1.59
3.24,82.17,0.13,98.39,1.57
3.28,83.17,0.13,99.53,1.54
3.32,84.17,0.12,100.67,1.52
3.36,85.17,0.12,101.8,1.49
3.4,86.17,0.11,102.94,1.47
3.44,87.17,0.11,104.09,1.45
3.48,88.18,0.1,105.22,1.42
3.52,89.18,0.1,106.37,1.4
3.56,90.17,0.09,107.5,1.38
3.6,91.17,0.09,108.65,1.36
3.64,92.17,0.08,109.79,1.33
3.68,93.17,0.08,110.92,1.31
3.72,94.17,0.07,112.06,1.29
3.76,95.17,0.07,113.19,1.27
3.8,96.18,0.07,114.31,1.25
3.84,97.18,0.06,115.45,1.23
3.88,98.18,0.06,116.58,1.21
3.92,99.18,0.06,117.71,1.19
3.96,100.18,0.06,118.84,1.18
4.0,101.17,0.06,119.98,1.16
4.04,102.16,0.06,121.11,1.14
4.08,103.15,0.06,122.25,1.12
4.12,104.14,0.06,123.38,1.11
4.16,105.14,0.06,124.52,1.09
4.2,106.14,0.05,125.66,1.08
4.24,107.15,0.05,126.79,1.06
4.28,108.15,0.04,127.92,1.05
4.32,109.15,0.03,129.06,1.03
4.36,110.15,0.02,130.2,1.02
4.4,111.14,0.0,131.33,1.01
4.44,112.14,-0.01,132.45,0.99
4.48,113.13,-0.03,133.58,0.98
4.52,114.12,-0.05,134.71,0.97
4.56,115.12,-0.06,135.84,0.95
4.6,116.11,-0.08,136.96,0.94
4.64,117.1,-0.09,138.09,0.93
4.68,118.08,-0.11,139.22,0.92
4.72,119.06,-0.12,140.35,0.9
4.76,120.06,-0.13,141.48,0.89
4.8,121.05,-0.15,142.59,0.88
4.84,122.04,-0.16,143.72,0.87
4.88,123.03,-0.17,144.85,0.85
4.92,124.02,-0.18,145.98,0.84
4.96,125.0,-0.19,147.1,0.83
5.0,125.99,-0.2,148.22,0.82
5.04,126.98,-0.21,149.35,0.81
5.08,127.97,-0.22,150.47,0.8
5.12,128.97,-0.23,151.59,0.79
5.16,129.96,-0.23,152.71,0.78
5.2,130.95,-0.24,153.82,0.77
5.24,131.93,-0.25,154.96,0.76
5.28,132.93,-0.25,156.09,0.75
5.32,133.91,-0.26,157.22,0.74
5.36,134.9,-0.27,158.36,0.73
5.4,135.88,-0.27,159.49,0.72
5.44,136.88,-0.28,160.61,0.72
5.48,137.87,-0.28,161.74,0.71
5.52,138.87,-0.29,162.86,0.7
5.56,139.87,-0.29,163.98,0.69
5.6,140.86,-0.3,165.09,0.68
5.64,141.85,-0.3,166.21,0.67
5.68,142.84,-0.31,167.32,0.66
5.72,143.82,-0.31,168.44,0.66
5.76,144.81,-0.32,169.56,0.65
5.8,145.79,-0.32,170.69,0.64
5.84,146.78,-0.33,171.82,0.63
5.88,147.77,-0.33,172.94,0.62
5.92,148.76,-0.34,174.06,0.61
5.96,149.74,-0.34,175.18,0.61
6.0,150.73,-0.35,176.3,0.6
6.04,151.71,-0.35,177.42,0.59
6.08,152.69,-0.36,178.52,0.58
6.12,153.67,-0.37,179.64,0.57
6.16,154.65,-0.37,180.75,0.57
6.2,155.64,-0.38,181.86,0.56
6.24,156.62,-0.38,182.98,0.55
6.28,157.61,-0.39,184.1,0.54
6.32,158.59,-0.39,185.22,0.54
6.36,159.58,-0.4,186.33,0.53
6.4,160.56,-0.4,187.46,0.52
6.44,161.54,-0.41,188.59,0.51
6.48,162.52,-0.42,189.71,0.51
6.52,163.5,-0.42,190.83,0.5
6.56,164.48,-0.43,191.95,0.5
6.6,165.46,-0.43,193.06,0.49
6.64,166.45,-0.44,194.16,0.49
6.68,167.44,-0.44,195.27,0.48
6.72,168.42,-0.45,196.37,0.48
6.76,169.4,-0.45,197.48,0.47
6.8,170.39,-0.46,198.59,0.47
6.84,171.37,-0.46,199.7,0.46
6.88,172.35,-0.47,200.8,0.46
6.92,173.33,-0.47,201.91,0.45
6.96,174.3,-0.48,203.02,0.45
7.0,175.29,-0.48,204.14,0.44
7.04,176.26,-0.49,205.25,0.44
7.08,177.24,-0.49,206.37,0.44
7.12,178.22,-0.5,207.49,0.43
7.16,179.19,-0.5,208.61,0.43
7.2,180.16,-0.51,209.73,0.42
7.24,181.13,-0.51,210.85,0.42
7.28,182.11,-0.51,211.96,0.42
7.32,183.09,-0.52,213.07,0.42
7.36,184.06,-0.52,214.17,0.41
7.4,185.04,-0.52,215.28,0.41
7.44,186.03,-0.53,216.39,0.41
7.48,187.01,-0.53,217.49,0.41
7.52,187.99,-0.54,218.6,0.41
7.56,188.97,-0.54,219.71,0.4
