t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,15.13,3.61
0.04,0.98,0.0,16.39,3.6
0.08,1.95,0.0,17.66,3.6
0.12,2.92,0.0,18.92,3.6
0.16,3.89,0.0,20.18,3.6
0.2,4.86,0.0,21.44,3.6
0.24,5.83,0.0,22.7,3.59
0.28,6.8,0.0,23.97,3.59
0.32,7.77,0.0,25.23,3.58
0.36,8.75,0.0,26.5,3.58
0.4,9.72,0.0,27.77,3.57
0.44,10.7,0.0,29.04,3.57
0.48,11.67,0.0,30.32,3.56
0.52,12.64,0.0,31.59,3.55
0.56,13.6,0.0,32.86,3.54
0.6,14.58,0.0,34.13,3.53
0.64,15.55,0.0,35.4,3.52
0.68,16.52,0.0,36.66,3.51
0.72,17.49,0.0,37.93,3.5
0.76,18.47,0.0,39.2,3.49
