t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,8.82,4.71
0.04,0.95,0.01,9.84,4.7
0.08,1.9,0.01,10.86,4.7
0.12,2.84,0.02,11.88,4.7
0.16,3.79,0.02,12.9,4.7
0.2,4.73,0.02,13.91,4.7
0.24,5.68,0.03,14.92,4.7
0.28,6.63,0.03,15.93,4.7
0.32,7.56,0.04,16.94,4.7
0.36,8.51,0.04,17.96,4.7
0.4,9.46,0.05,18.98,4.7
0.44,10.41,0.05,20.0,4.7
0.48,11.36,0.06,21.01,4.7
0.52,12.31,0.06,22.02,4.7
0.56,13.26,0.07,23.02,4.7
0.6,14.22,0.08,24.02,4.69
0.64,15.17,0.08,25.03,4.69
0.68,16.14,0.09,26.05,4.69
0.72,17.07,0.09,27.05,4.69
0.76,18.01,0.1,28.06,4.69
0.8,18.94,0.1,29.07,4.68
0.84,19.88,0.11,30.08,4.68
0.88,20.82,0.12,31.09,4.68
0.92,21.76,0.12,32.08,4.67
0.96,22.71,0.13,33.08,4.67
1.0,23.65,0.14,34.08,4.67
1.04,24.58,0.14,35.08,4.66
1.08,25.52,0.15,36.09,4.66
1.12,26.46,0.16,37.1,4.65
1.16,27.39,0.16,38.12,4.65
1.2,28.32,0.17,39.13,4.64
1.24,29.25,0.18,40.15,4.64
1.28,30.18,0.18,41.16,4.63
1.32,31.12,0.19,42.16,4.63
1.36,32.05,0.2,43.17,4.62
1.4,32.99,0.21,44.18,4.62
1.44,33.92,0.22,45.19,4.61
1.48,34.86,0.23,46.2,4.61
1.52,35.8,0.24,47.22,4.61
1.56,36.74,0.24,48.23,4.6
1.6,37.68,0.25,49.24,4.6
1.64,38.61,0.26,50.25,4.59
1.68,39.55,0.27,51.26,4.59
1.72,40.48,0.28,52.27,4.58
1.76,41.41,0.29,53.27,4.58
1.8,42.34,0.29,54.28,4.57
1.84,43.27,0.3,55.28,4.57
1.88,44.21,0.31,56.29,4.56
1.92,45.15,0.31,57.29,4.55
1.96,46.09,0.32,58.3,4.55
2.0,47.03,0.32,59.31,4.54
2.04,47.97,0.33,60.32,4.54
2.08,48.91,0.33,61.33,4.53
2.12,49.84,0.33,62.33,4.53
2.16,50.77,0.33,63.33,4.52
2.2,51.7,0.34,64.33,4.52
2.24,52.63,0.34,65.34,4.51
2.28,53.56,0.34,66.35,4.51
2.32,54.49,0.34,67.37,4.5
2.36,55.43,0.34,68.38,4.5
2.4,56.37,0.33,69.4,4.49
2.44,57.3,0.33,70.41,4.49
2.48,58.23,0.33,71.41,4.48
2.52,59.16,0.33,72.42,4.48
2.56,60.1,0.33,73.43,4.48
2.6,61.03,0.32,74.43,4.47
2.64,61.95,0.32,75.43,4.47
2.68,62.88,0.32,76.44,4.47
2.72,63.82,0.31,77.44,4.47
2.76,64.75,0.31,78.45,4.47
2.8,65.67,0.3,79.46,4.47
2.84,66.6,0.3,80.47,4.47
2.88,67.53,0.29,81.47,4.47
2.92,68.47,0.29,82.48,4.47
2.96,69.4,0.28,83.48,4.47
3.0,70.32,0.28,84.48,4.47
3.04,71.25,0.28,85.49,4.47
3.08,72.18,0.27,86.49,4.47
3.12,73.1,0.27,87.5,4.47
3.16,74.03,0.26,88.51,4.47
3.2,74.95,0.26,89.51,4.47
3.24,75.87,0.26,90.52,4.47
3.28,76.81,0.25,91.53,4.47
3.32,77.74,0.25,92.53,4.47
3.36,78.67,0.25,93.54,4.47
3.4,79.6,0.24,94.53,4.47
3.44,80.54,0.24,95.53,4.48
3.48,81.46,0.24,96.52,4.48
3.52,82.38,0.23,97.51,4.48
3.56,83.31,0.23,98.51,4.48
3.6,84.24,0.23,99.51,4.48
3.64,85.17,0.23,100.51,4.48
3.68,86.1,0.22,101.51,4.48
3.72,87.03,0.22,102.51,4.48
3.76,87.96,0.22,103.51,4.48
3.8,88.89,0.22,104.51,4.48
3.84,89.81,0.21,105.5,4.48
3.88,90.74,0.21,106.49,4.48
3.92,91.66,0.21,107.49,4.48
3.96,92.6,0.2,108.49,4.48
4.0,93.55,0.2,109.49,4.48
4.04,94.45,0.2,110.48,4.47
4.08,95.37,0.2,111.48,4.47
4.12,96.29,0.19,112.48,4.47
4.16,97.22,0.19,113.48,4.46
4.2,98.14,0.19,114.47,4.46
4.24,99.07,0.19,115.47,4.45
4.28,99.99,0.19,116.47,4.45
4.32,100.91,0.19,117.47,4.44
4.36,101.82,0.19,118.47,4.43
4.4,102.74,0.19,119.47,4.43
4.44,103.66,0.19,120.47,4.42
4.48,104.59,0.19,121.47,4.41
4.52,105.51,0.19,122.47,4.4
4.56,106.44,0.2,123.46,4.39
4.6,107.35,0.2,124.45,4.38
4.64,108.27,0.2,125.44,4.37
4.68,109.2,0.21,126.45,4.36
4.72,110.11,0.21,127.45,4.35
4.76,111.03,0.21,128.45,4.33
4.8,111.94,0.22,129.45,4.32
4.84,112.86,0.22,130.44,4.31
4.88,113.78,0.23,131.43,4.3
4.92,114.7,0.23,132.41,4.29
4.96,115.62,0.24,133.4,4.27
5.0,116.55,0.25,134.39,4.26
5.04,117.48,0.25,135.37,4.24
5.08,118.41,0.26,136.36,4.23
5.12,119.34,0.26,137.35,4.21
5.16,120.26,0.27,138.33,4.2
5.2,121.17,0.28,139.32,4.18
5.24,122.09,0.29,140.31,4.17
5.28,122.99,0.29,141.31,4.15
5.32,123.9,0.3,142.3,4.13
5.36,124.8,0.31,143.29,4.12
5.4,125.71,0.32,144.27,4.1
5.44,126.63,0.33,145.25,4.08
5.48,127.55,0.34,146.24,4.06
5.52,128.47,0.35,147.24,4.05
5.56,129.39,0.36,148.24,4.03
5.6,130.32,0.38,149.23,4.01
5.64,131.24,0.39,150.23,3.99
5.68,132.16,0.4,151.22,3.98
5.72,133.07,0.41,152.21,3.96
5.76,133.99,0.42,153.2,3.94
5.8,134.9,0.44,154.19,3.92
5.84,135.82,0.45,155.17,3.9
5.88,136.74,0.46,156.16,3.88
5.92,137.67,0.47,157.15,3.86
5.96,138.59,0.48,158.13,3.84
6.0,139.5,0.48,159.12,3.82
6.04,140.41,0.49,160.11,3.8
6.08,141.33,0.49,161.11,3.77
6.12,142.24,0.49,162.1,3.75
6.16,143.16,0.48,163.1,3.73
6.2,144.07,0.48,164.09,3.7
6.24,144.98,0.48,165.07,3.68
6.28,145.89,0.48,166.05,3.65
6.32,146.8,0.47,167.04,3.63
6.36,147.71,0.47,168.02,3.6
6.4,148.62,0.47,169.01,3.58
6.44,149.53,0.46,169.99,3.55
6.48,150.44,0.46,170.98,3.52
6.52,151.35,0.45,171.97,3.5
6.56,152.25,0.44,172.94,3.47
6.6,153.14,0.43,173.92,3.44
6.64,154.05,0.42,174.89,3.41
