t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,4.42,3.84
0.04,1.0,0.0,5.93,3.83
0.08,2.0,0.0,7.46,3.82
0.12,3.0,-0.01,8.97,3.81
0.16,4.0,-0.01,10.5,3.8
0.2,5.01,-0.01,12.02,3.79
0.24,6.01,-0.01,13.54,3.78
0.28,7.01,-0.01,15.06,3.76
0.32,8.02,-0.01,16.58,3.75
0.36,9.02,-0.01,18.1,3.73
0.4,10.03,-0.01,19.63,3.72
0.44,11.02,-0.01,21.15,3.7
0.48,12.03,-0.01,22.68,3.69
0.52,13.03,-0.01,24.2,3.67
0.56,14.03,-0.01,25.72,3.65
0.6,15.03,-0.01,27.25,3.63
0.64,16.03,-0.01,28.78,3.62
0.68,17.02,-0.01,30.3,3.6
0.72,18.02,-0.01,31.83,3.58
0.76,19.03,0.0,33.37,3.56
0.8,20.04,0.0,34.9,3.53
0.84,21.04,0.0,36.44,3.51
0.88,22.04,0.0,37.97,3.49
0.92,23.03,0.0,39.5,3.47
0.96,24.02,0.01,41.04,3.45
1.0,25.01,0.01,42.58,3.42
1.04,26.0,0.01,44.12,3.4
1.08,27.0,0.02,45.67,3.38
1.12,28.0,0.02,47.22,3.35
1.16,29.0,0.02,48.76,3.33
1.2,30.0,0.02,50.3,3.31
1.24,31.0,0.02,51.83,3.28
1.28,31.99,0.02,53.37,3.26
1.32,32.97,0.03,54.91,3.23
1.36,33.96,0.03,56.45,3.21
1.4,34.94,0.03,57.99,3.18
1.44,35.92,0.03,59.54,3.16
1.48,36.91,0.03,61.08,3.14
1.52,37.89,0.03,62.63,3.11
1.56,38.87,0.03,64.18,3.09
1.6,39.85,0.03,65.73,3.07
1.64,40.83,0.03,67.28,3.04
1.68,41.83,0.03,68.84,3.02
1.72,42.82,0.03,70.39,3.0
1.76,43.81,0.03,71.94,2.98
1.8,44.81,0.03,73.48,2.96
1.84,45.81,0.04,75.03,2.94
1.88,46.81,0.04,76.57,2.92
1.92,47.81,0.04,78.12,2.9
1.96,48.81,0.04,79.67,2.88
2.0,49.8,0.04,81.21,2.86
2.04,50.79,0.04,82.76,2.84
2.08,51.78,0.04,84.32,2.82
2.12,52.77,0.04,85.87,2.8
2.16,53.77,0.04,87.43,2.79
2.2,54.76,0.04,88.98,2.77
2.24,55.76,0.05,90.54,2.75
2.28,56.76,0.05,92.1,2.73
2.32,57.75,0.05,93.66,2.72
2.36,58.74,0.05,95.22,2.7
2.4,59.74,0.05,96.78,2.69
2.44,60.74,0.05,98.34,2.67
2.48,61.74,0.05,99.9,2.65
2.52,62.73,0.05,101.47,2.64
2.56,63.73,0.06,103.03,2.62
2.6,64.72,0.06,104.6,2.61
2.64,65.7,0.06,106.17,2.59
2.68,66.69,0.06,107.74,2.58
2.72,67.68,0.06,109.31,2.56
2.76,68.66,0.06,110.88,2.55
2.8,69.66,0.06,112.45,2.54
2.84,70.65,0.06,114.01,2.52
2.88,71.66,0.06,115.57,2.51
2.92,72.65,0.06,117.13,2.5
2.96,73.65,0.06,118.7,2.48
3.0,74.64,0.06,120.26,2.47
3.04,75.62,0.06,121.85,2.46
3.08,76.61,0.06,123.44,2.45
3.12,77.6,0.06,125.02,2.44
3.16,78.59,0.06,126.6,2.43
3.2,79.58,0.06,128.18,2.42
3.24,80.58,0.06,129.75,2.41
3.28,81.58,0.06,131.31,2.4
3.32,82.58,0.06,132.88,2.39
3.36,83.57,0.06,134.45,2.38
3.4,84.57,0.06,136.03,2.37
3.44,85.55,0.06,137.61,2.36
3.48,86.53,0.06,139.2,2.35
3.52,87.53,0.06,140.79,2.34
3.56,88.53,0.06,142.37,2.33
3.6,89.54,0.06,143.95,2.33
3.64,90.55,0.06,145.52,2.32
3.68,91.55,0.06,147.08,2.31
3.72,92.56,0.06,148.64,2.3
3.76,93.56,0.07,150.21,2.3
3.8,94.55,0.07,151.78,2.29
3.84,95.54,0.07,153.35,2.28
3.88,96.53,0.07,154.93,2.27
3.92,97.52,0.07,156.52,2.26
3.96,98.52,0.07,158.13,2.26
4.0,99.53,0.07,159.74,2.25
4.04,100.53,0.08,161.33,2.24
4.08,101.53,0.08,162.91,2.23
4.12,102.54,0.08,164.49,2.22
4.16,103.54,0.08,166.07,2.21
4.2,104.54,0.08,167.65,2.2
4.24,105.54,0.08,169.23,2.19
4.28,106.53,0.09,170.8,2.18
4.32,107.54,0.09,172.4,2.17
4.36,108.54,0.09,174.0,2.16
4.4,109.54,0.09,175.6,2.15
4.44,110.55,0.1,177.21,2.14
4.48,111.56,0.1,178.81,2.13
4.52,112.56,0.1,180.39,2.11
4.56,113.56,0.11,181.96,2.1
4.6,114.56,0.11,183.54,2.09
4.64,115.56,0.11,185.11,2.08
4.68,116.56,0.12,186.68,2.07
4.72,117.56,0.12,188.26,2.05
4.76,118.56,0.13,189.85,2.04
4.8,119.57,0.13,191.45,2.03
4.84,120.58,0.14,193.04,2.01
4.88,121.58,0.14,194.63,2.0
4.92,122.59,0.15,196.22,1.98
4.96,123.59,0.15,197.79,1.97
5.0,124.59,0.16,199.37,1.96
5.04,125.6,0.16,200.95,1.94
5.08,126.6,0.17,202.52,1.93
5.12,127.61,0.17,204.09,1.91
5.16,128.61,0.18,205.67,1.9
