t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,-3.23,3.47
0.04,0.98,-0.01,-2.0,3.46
0.08,1.95,-0.01,-0.77,3.46
0.12,2.92,-0.01,0.46,3.46
0.16,3.9,-0.02,1.69,3.46
0.2,4.87,-0.02,2.92,3.45
0.24,5.86,-0.02,4.15,3.45
0.28,6.83,-0.03,5.38,3.45
0.32,7.8,-0.03,6.61,3.45
0.36,8.77,-0.03,7.84,3.44
0.4,9.74,-0.04,9.07,3.44
0.44,10.71,-0.04,10.3,3.44
0.48,11.67,-0.05,11.53,3.43
0.52,12.64,-0.05,12.76,3.43
0.56,13.61,-0.05,13.99,3.43
0.6,14.57,-0.06,15.21,3.42
0.64,15.51,-0.06,16.43,3.42
0.68,16.47,-0.06,17.66,3.42
0.72,17.48,-0.07,18.88,3.41
0.76,18.48,-0.07,20.11,3.41
0.8,19.47,-0.07,21.34,3.41
0.84,20.45,-0.08,22.56,3.4
0.88,21.43,-0.08,23.79,3.4
0.92,22.39,-0.08,25.01,3.4
0.96,23.36,-0.08,26.23,3.39
1.0,24.33,-0.09,27.46,3.39
1.04,25.29,-0.09,28.7,3.38
1.08,26.24,-0.09,29.93,3.38
1.12,27.18,-0.1,31.16,3.37
1.16,28.19,-0.1,32.4,3.37
1.2,29.17,-0.1,33.62,3.36
1.24,30.14,-0.1,34.84,3.35
1.28,31.07,-0.11,36.05,3.35
1.32,32.0,-0.11,37.27,3.34
1.36,32.98,-0.11,38.49,3.33
1.4,34.01,-0.11,39.71,3.32
1.44,35.02,-0.12,40.93,3.32
1.48,36.02,-0.12,42.15,3.31
1.52,37.0,-0.12,43.38,3.3
1.56,37.99,-0.12,44.6,3.29
1.6,38.96,-0.12,45.83,3.28
1.64,39.94,-0.13,47.06,3.27
1.68,40.92,-0.13,48.28,3.25
1.72,41.89,-0.13,49.51,3.24
1.76,42.86,-0.13,50.73,3.23
1.8,43.83,-0.13,51.95,3.21
1.84,44.8,-0.14,53.17,3.2
1.88,45.79,-0.14,54.39,3.18
1.92,46.77,-0.14,55.62,3.17
1.96,47.74,-0.15,56.85,3.15
2.0,48.7,-0.15,58.08,3.13
2.04,49.64,-0.15,59.3,3.12
2.08,50.63,-0.15,60.52,3.1
2.12,51.6,-0.15,61.75,3.08
2.16,52.57,-0.16,62.97,3.06
2.2,53.53,-0.16,64.2,3.04
2.24,54.48,-0.16,65.43,3.01
2.28,55.46,-0.16,66.66,2.99
2.32,56.47,-0.16,67.88,2.97
2.36,57.47,-0.16,69.11,2.94
2.4,58.46,-0.16,70.32,2.92
2.44,59.44,-0.16,71.54,2.89
2.48,60.42,-0.16,72.77,2.87
2.52,61.39,-0.16,73.99,2.84
2.56,62.36,-0.16,75.21,2.81
2.6,63.33,-0.16,76.44,2.78
2.64,64.29,-0.16,77.67,2.75
2.68,65.27,-0.16,78.89,2.72
2.72,66.25,-0.16,80.12,2.69
2.76,67.23,-0.16,81.36,2.66
2.8,68.21,-0.16,82.59,2.63
2.84,69.18,-0.16,83.8,2.59
2.88,70.16,-0.17,85.02,2.56
2.92,71.11,-0.17,86.25,2.52
2.96,72.08,-0.17,87.47,2.49
3.0,73.05,-0.18,88.69,2.45
3.04,74.03,-0.18,89.9,2.41
3.08,75.01,-0.18,91.12,2.38
3.12,75.99,-0.18,92.35,2.34
3.16,76.96,-0.19,93.57,2.3
3.2,77.94,-0.19,94.79,2.26
3.24,78.94,-0.19,96.01,2.22
3.28,79.92,-0.2,97.23,2.18
3.32,80.88,-0.2,98.46,2.14
3.36,81.84,-0.2,99.69,2.1
3.4,82.81,-0.21,100.92,2.06
3.44,83.77,-0.21,102.16,2.01
3.48,84.75,-0.22,103.4,1.97
3.52,85.73,-0.23,104.63,1.93
3.56,86.71,-0.23,105.86,1.89
3.6,87.68,-0.24,107.09,1.85
3.64,88.66,-0.24,108.31,1.8
3.68,89.64,-0.25,109.53,1.76
3.72,90.62,-0.26,110.75,1.72
3.76,91.6,-0.26,111.97,1.67
3.8,92.56,-0.27,113.19,1.63
3.84,93.52,-0.28,114.4,1.59
3.88,94.49,-0.28,115.63,1.54
3.92,95.47,-0.29,116.86,1.5
3.96,96.44,-0.3,118.09,1.46
4.0,97.41,-0.3,119.33,1.42
4.04,98.39,-0.31,120.57,1.37
4.08,99.37,-0.32,121.8,1.33
4.12,100.34,-0.33,123.03,1.29
4.16,101.32,-0.34,124.25,1.25
4.2,102.27,-0.34,125.47,1.2
4.24,103.22,-0.35,126.69,1.16
4.28,104.2,-0.36,127.91,1.12
4.32,105.16,-0.37,129.13,1.08
4.36,106.13,-0.37,130.35,1.04
4.4,107.11,-0.38,131.58,1.0
4.44,108.09,-0.39,132.8,0.97
4.48,109.06,-0.39,134.03,0.93
4.52,110.03,-0.4,135.26,0.89
4.56,110.99,-0.4,136.49,0.85
4.6,111.95,-0.41,137.72,0.82
4.64,112.91,-0.41,138.96,0.78
4.68,113.9,-0.41,140.19,0.74
4.72,114.88,-0.41,141.43,0.71
4.76,115.85,-0.42,142.66,0.67
4.8,116.83,-0.42,143.89,0.64
4.84,117.81,-0.42,145.11,0.6
4.88,118.79,-0.42,146.35,0.57
4.92,119.77,-0.42,147.58,0.54
4.96,120.74,-0.43,148.81,0.5
5.0,121.71,-0.43,150.04,0.47
5.04,122.67,-0.43,151.26,0.44
5.08,123.63,-0.43,152.5,0.41
5.12,124.59,-0.44,153.73,0.37
5.16,125.56,-0.44,154.97,0.34
5.2,126.52,-0.44,156.2,0.31
5.24,127.5,-0.44,157.44,0.28
