t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,-20.25,4.38
0.04,1.14,0.0,-18.8,4.37
0.08,2.28,0.0,-17.36,4.37
0.12,3.42,-0.01,-15.93,4.36
0.16,4.56,-0.01,-14.49,4.36
0.2,5.7,-0.01,-13.05,4.36
0.24,6.83,-0.01,-11.6,4.35
0.28,7.97,-0.01,-10.16,4.35
0.32,9.1,-0.01,-8.72,4.34
0.36,10.24,-0.01,-7.29,4.34
0.4,11.38,-0.01,-5.85,4.34
0.44,12.52,-0.01,-4.42,4.33
0.48,13.65,-0.01,-2.99,4.33
0.52,14.79,-0.01,-1.56,4.33
0.56,15.92,-0.01,-0.13,4.32
0.6,17.05,-0.01,1.3,4.32
0.64,18.18,-0.01,2.74,4.32
0.68,19.31,0.0,4.17,4.32
0.72,20.45,0.0,5.6,4.31
0.76,21.59,0.0,7.03,4.31
0.8,22.72,0.0,8.45,4.31
0.84,23.86,0.0,9.88,4.31
0.88,24.99,0.0,11.32,4.31
0.92,26.11,0.0,12.75,4.31
0.96,27.25,0.0,14.18,4.31
1.0,28.39,0.0,15.62,4.31
1.04,29.52,0.0,17.05,4.31
1.08,30.66,0.01,18.48,4.31
1.12,31.79,0.01,19.91,4.31
1.16,32.92,0.01,21.34,4.31
1.2,34.06,0.01,22.76,4.31
1.24,35.19,0.01,24.19,4.31
1.28,36.31,0.01,25.62,4.31
1.32,37.45,0.02,27.05,4.31
1.36,38.58,0.02,28.48,4.31
1.4,39.72,0.02,29.91,4.31
1.44,40.85,0.02,31.34,4.32
1.48,41.99,0.02,32.78,4.32
1.52,43.12,0.02,34.2,4.32
1.56,44.25,0.03,35.63,4.32
1.6,45.38,0.03,37.05,4.32
1.64,46.51,0.03,38.48,4.33
1.68,47.64,0.03,39.92,4.33
1.72,48.77,0.03,41.35,4.33
1.76,49.88,0.04,42.79,4.34
1.8,51.0,0.04,44.17,4.34
1.84,52.13,0.04,45.57,4.34
1.88,53.27,0.04,46.99,4.34
1.92,54.41,0.04,48.41,4.35
1.96,55.54,0.05,49.84,4.35
2.0,56.67,0.05,51.27,4.35
2.04,57.79,0.05,52.7,4.36
2.08,58.93,0.05,54.12,4.36
2.12,60.06,0.05,55.54,4.36
2.16,61.19,0.05,56.97,4.36
2.2,62.33,0.05,58.39,4.37
2.24,63.45,0.05,59.82,4.37
2.28,64.58,0.05,61.23,4.37
2.32,65.71,0.06,62.65,4.37
