t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,27.83,3.43
0.04,0.91,0.0,28.81,3.42
0.08,1.81,0.01,29.79,3.41
0.12,2.72,0.02,30.78,3.4
0.16,3.64,0.02,31.77,3.39
0.2,4.55,0.03,32.77,3.38
0.24,5.46,0.03,33.77,3.37
0.28,6.37,0.04,34.77,3.36
0.32,7.28,0.05,35.76,3.35
0.36,8.2,0.05,36.75,3.34
0.4,9.11,0.06,37.74,3.32
0.44,10.01,0.07,38.72,3.31
0.48,10.91,0.07,39.71,3.29
0.52,11.82,0.08,40.7,3.28
0.56,12.74,0.08,41.7,3.27
0.6,13.65,0.09,42.68,3.25
0.64,14.56,0.1,43.67,3.23
0.68,15.48,0.1,44.67,3.22
0.72,16.39,0.11,45.65,3.2
0.76,17.3,0.11,46.63,3.18
0.8,18.22,0.12,47.62,3.16
0.84,19.12,0.13,48.6,3.14
0.88,20.03,0.13,49.58,3.12
0.92,20.94,0.14,50.56,3.11
0.96,21.85,0.15,51.55,3.09
1.0,22.76,0.15,52.54,3.07
1.04,23.67,0.16,53.53,3.05
1.08,24.58,0.17,54.52,3.03
1.12,25.49,0.17,55.5,3.02
1.16,26.4,0.18,56.48,3.0
1.2,27.3,0.19,57.46,2.98
1.24,28.21,0.19,58.44,2.96
1.28,29.12,0.2,59.41,2.94
1.32,30.02,0.2,60.4,2.91
1.36,30.93,0.21,61.38,2.89
1.4,31.84,0.21,62.36,2.87
1.44,32.76,0.22,63.35,2.85
1.48,33.68,0.23,64.33,2.82
1.52,34.6,0.23,65.31,2.8
1.56,35.52,0.24,66.3,2.77
1.6,36.44,0.24,67.28,2.74
1.64,37.36,0.25,68.27,2.72
1.68,38.28,0.25,69.25,2.69
1.72,39.2,0.26,70.23,2.66
1.76,40.11,0.26,71.22,2.63
1.8,41.01,0.27,72.2,2.6
1.84,41.91,0.27,73.18,2.56
1.88,42.82,0.28,74.17,2.53
1.92,43.73,0.28,75.15,2.5
1.96,44.64,0.29,76.14,2.46
2.0,45.54,0.29,77.12,2.43
2.04,46.45,0.3,78.1,2.39
2.08,47.36,0.3,79.07,2.35
2.12,48.27,0.31,80.05,2.32
2.16,49.18,0.31,81.02,2.28
2.2,50.08,0.31,82.01,2.24
2.24,50.98,0.32,82.99,2.2
2.28,51.89,0.32,83.97,2.16
2.32,52.81,0.33,84.95,2.12
2.36,53.73,0.33,85.93,2.08
2.4,54.64,0.33,86.9,2.04
2.44,55.55,0.34,87.87,2.0
2.48,56.47,0.34,88.85,1.96
2.52,57.38,0.34,89.83,1.92
2.56,58.3,0.34,90.81,1.87
2.6,59.22,0.35,91.79,1.83
2.64,60.13,0.35,92.76,1.79
2.68,61.03,0.35,93.74,1.75
2.72,61.94,0.36,94.72,1.7
2.76,62.84,0.36,95.69,1.66
2.8,63.76,0.36,96.66,1.62
2.84,64.68,0.37,97.64,1.57
2.88,65.6,0.37,98.62,1.53
2.92,66.51,0.37,99.59,1.49
2.96,67.42,0.37,100.57,1.44
3.0,68.33,0.38,101.54,1.4
3.04,69.24,0.38,102.51,1.35
3.08,70.15,0.38,103.49,1.31
3.12,71.07,0.38,104.46,1.27
3.16,71.98,0.39,105.43,1.22
3.2,72.89,0.39,106.4,1.18
3.24,73.81,0.39,107.37,1.14
3.28,74.72,0.39,108.35,1.1
3.32,75.63,0.39,109.32,1.05
3.36,76.55,0.4,110.3,1.01
3.4,77.47,0.4,111.28,0.97
3.44,78.39,0.4,112.26,0.93
3.48,79.3,0.4,113.25,0.89
3.52,80.22,0.4,114.23,0.85
3.56,81.13,0.41,115.21,0.81
3.6,82.05,0.41,116.18,0.77
3.64,82.97,0.41,117.15,0.73
3.68,83.89,0.41,118.13,0.7
3.72,84.8,0.41,119.1,0.66
3.76,85.7,0.41,120.08,0.62
3.8,86.6,0.42,121.05,0.58
3.84,87.51,0.42,122.03,0.55
3.88,88.42,0.42,123.01,0.51
3.92,89.33,0.42,123.98,0.48
3.96,90.25,0.42,124.96,0.44
4.0,91.17,0.43,125.94,0.41
4.04,92.09,0.43,126.91,0.38
4.08,93.01,0.43,127.89,0.34
4.12,93.93,0.43,128.87,0.31
4.16,94.84,0.43,129.86,0.28
4.2,95.76,0.43,130.84,0.25
4.24,96.67,0.44,131.82,0.22
4.28,97.59,0.44,132.8,0.19
4.32,98.51,0.44,133.79,0.16
4.36,99.42,0.44,134.77,0.13
4.4,100.34,0.44,135.74,0.1
4.44,101.25,0.45,136.72,0.08
4.48,102.16,0.45,137.7,0.05
4.52,103.08,0.45,138.68,0.03
4.56,103.99,0.45,139.66,0.0
4.6,104.91,0.45,140.63,0.02
4.64,105.82,0.45,141.61,0.05
4.68,106.72,0.46,142.58,0.07
4.72,107.64,0.46,143.56,0.09
4.76,108.56,0.46,144.54,0.11
4.8,109.48,0.46,145.51,0.13
4.84,110.41,0.46,146.49,0.15
4.88,111.33,0.46,147.46,0.17
4.92,112.25,0.46,148.44,0.19
4.96,113.18,0.47,149.43,0.2
5.0,114.09,0.47,150.41,0.22
5.04,115.02,0.47,151.39,0.23
5.08,115.93,0.47,152.37,0.25
5.12,116.85,0.47,153.36,0.26
5.16,117.77,0.47,154.34,0.27
5.2,118.69,0.47,155.32,0.29
5.24,119.6,0.47,156.3,0.3
5.28,120.52,0.47,157.26,0.31
5.32,121.44,0.47,158.24,0.32
5.36,122.36,0.47,159.22,0.33
5.4,123.28,0.47,160.19,0.34
5.44,124.2,0.47,161.17,0.35
5.48,125.11,0.48,162.16,0.36
5.52,126.02,0.48,163.13,0.37
5.56,126.93,0.48,164.11,0.38
5.6,127.85,0.48,165.08,0.39
5.64,128.76,0.48,166.05,0.39
5.68,129.68,0.48,167.03,0.4
5.72,130.61,0.48,168.0,0.41
5.76,131.53,0.48,168.99,0.42
5.8,132.46,0.48,169.97,0.42
5.84,133.4,0.48,170.94,0.43
5.88,134.33,0.48,171.93,0.44
5.92,135.25,0.48,172.91,0.45
5.96,136.16,0.48,173.89,0.45
6.0,137.07,0.47,174.88,0.46
6.04,137.98,0.47,175.86,0.47
6.08,138.9,0.47,176.83,0.47
6.12,139.81,0.47,177.81,0.48
6.16,140.74,0.47,178.78,0.49
6.2,141.67,0.47,179.77,0.49
6.24,142.6,0.47,180.75,0.5
6.28,143.52,0.47,181.74,0.5
6.32,144.45,0.47,182.73,0.51
6.36,145.37,0.47,183.72,0.52
6.4,146.28,0.47,184.7,0.52
6.44,147.2,0.46,185.68,0.53
6.48,148.11,0.46,186.66,0.54
6.52,149.04,0.46,187.64,0.54
6.56,149.97,0.46,188.63,0.55
6.6,150.89,0.46,189.62,0.56
