t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,19.99,3.99
0.04,0.91,0.0,21.26,3.97
0.08,1.83,0.0,22.54,3.95
0.12,2.75,0.01,23.82,3.93
0.16,3.68,0.01,25.09,3.91
0.2,4.61,0.02,26.36,3.89
0.24,5.54,0.02,27.64,3.87
0.28,6.47,0.03,28.92,3.85
0.32,7.39,0.03,30.2,3.82
0.36,8.32,0.04,31.48,3.8
0.4,9.25,0.04,32.76,3.77
0.44,10.18,0.04,34.04,3.75
0.48,11.1,0.05,35.32,3.72
0.52,12.03,0.05,36.6,3.69
0.56,12.96,0.06,37.88,3.66
0.6,13.89,0.06,39.17,3.63
0.64,14.82,0.06,40.46,3.61
0.68,15.75,0.07,41.74,3.58
0.72,16.68,0.07,43.02,3.54
0.76,17.6,0.07,44.3,3.51
0.8,18.53,0.07,45.58,3.48
0.84,19.46,0.08,46.87,3.45
0.88,20.38,0.08,48.15,3.41
0.92,21.3,0.08,49.43,3.38
0.96,22.22,0.08,50.71,3.34
1.0,23.15,0.09,52.0,3.31
1.04,24.08,0.09,53.29,3.27
1.08,25.01,0.09,54.58,3.23
1.12,25.95,0.09,55.88,3.2
1.16,26.88,0.09,57.17,3.16
1.2,27.82,0.09,58.47,3.12
1.24,28.75,0.1,59.76,3.08
1.28,29.67,0.1,61.05,3.04
1.32,30.59,0.1,62.34,3.0
1.36,31.52,0.1,63.63,2.97
1.4,32.44,0.1,64.92,2.93
1.44,33.37,0.1,66.21,2.89
1.48,34.29,0.1,67.5,2.85
1.52,35.23,0.1,68.8,2.81
1.56,36.16,0.1,70.1,2.77
1.6,37.1,0.1,71.4,2.73
1.64,38.04,0.11,72.69,2.69
1.68,38.98,0.11,73.98,2.65
1.72,39.91,0.11,75.28,2.61
1.76,40.84,0.11,76.58,2.57
1.8,41.77,0.11,77.87,2.53
1.84,42.69,0.11,79.17,2.49
1.88,43.62,0.11,80.47,2.46
1.92,44.56,0.11,81.76,2.42
1.96,45.49,0.11,83.05,2.38
2.0,46.43,0.11,84.35,2.34
2.04,47.37,0.11,85.64,2.31
2.08,48.3,0.11,86.93,2.27
2.12,49.23,0.11,88.24,2.24
2.16,50.17,0.11,89.56,2.2
2.2,51.1,0.11,90.86,2.17
2.24,52.04,0.11,92.16,2.13
2.28,52.98,0.11,93.45,2.1
2.32,53.9,0.1,94.75,2.06
2.36,54.83,0.1,96.05,2.03
2.4,55.76,0.1,97.35,2.0
2.44,56.69,0.1,98.64,1.96
2.48,57.62,0.1,99.94,1.93
2.52,58.56,0.1,101.24,1.9
2.56,59.5,0.1,102.54,1.87
2.6,60.44,0.1,103.84,1.83
2.64,61.37,0.1,105.13,1.8
2.68,62.29,0.1,106.41,1.77
2.72,63.22,0.1,107.69,1.74
2.76,64.14,0.1,108.97,1.71
2.8,65.07,0.1,110.26,1.68
2.84,66.01,0.1,111.54,1.66
2.88,66.94,0.09,112.83,1.63
2.92,67.89,0.09,114.11,1.6
2.96,68.83,0.09,115.4,1.57
3.0,69.78,0.09,116.69,1.55
3.04,70.72,0.09,117.99,1.52
3.08,71.66,0.09,119.29,1.49
3.12,72.59,0.09,120.58,1.47
3.16,73.52,0.09,121.87,1.45
3.2,74.45,0.09,123.17,1.42
3.24,75.38,0.09,124.46,1.4
3.28,76.32,0.09,125.74,1.38
3.32,77.25,0.09,127.03,1.35
3.36,78.18,0.09,128.31,1.33
3.4,79.11,0.09,129.6,1.31
3.44,80.05,0.09,130.9,1.29
3.48,80.99,0.09,132.19,1.27
3.52,81.92,0.09,133.48,1.24
3.56,82.86,0.09,134.78,1.22
3.6,83.79,0.09,136.07,1.2
3.64,84.72,0.08,137.36,1.18
3.68,85.66,0.08,138.65,1.17
3.72,86.6,0.08,139.94,1.15
3.76,87.54,0.08,141.24,1.13
3.8,88.47,0.08,142.54,1.11
3.84,89.41,0.08,143.83,1.09
3.88,90.34,0.08,145.13,1.07
3.92,91.29,0.08,146.42,1.05
3.96,92.22,0.08,147.72,1.04
4.0,93.16,0.08,149.01,1.02
4.04,94.1,0.08,150.29,1.0
4.08,95.03,0.09,151.58,0.98
4.12,95.97,0.09,152.87,0.97
4.16,96.9,0.09,154.16,0.95
4.2,97.84,0.09,155.46,0.93
4.24,98.77,0.09,156.75,0.92
4.28,99.7,0.09,158.05,0.9
4.32,100.64,0.09,159.35,0.89
4.36,101.58,0.09,160.65,0.87
4.4,102.51,0.09,161.96,0.86
4.44,103.45,0.09,163.26,0.85
4.48,104.38,0.09,164.56,0.83
4.52,105.32,0.09,165.85,0.82
4.56,106.26,0.09,167.14,0.81
4.6,107.2,0.09,168.44,0.8
4.64,108.14,0.09,169.73,0.79
4.68,109.08,0.09,171.02,0.77
4.72,110.03,0.08,172.3,0.76
4.76,110.96,0.08,173.59,0.75
4.8,111.9,0.08,174.88,0.74
4.84,112.84,0.08,176.16,0.73
4.88,113.78,0.08,177.45,0.72
4.92,114.71,0.08,178.73,0.71
4.96,115.64,0.08,180.01,0.7
5.0,116.58,0.08,181.3,0.69
5.04,117.52,0.08,182.59,0.68
5.08,118.46,0.08,183.88,0.67
5.12,119.41,0.08,185.16,0.66
5.16,120.36,0.08,186.44,0.65
5.2,121.3,0.08,187.71,0.64
5.24,122.24,0.08,188.99,0.64
5.28,123.18,0.08,190.26,0.63
5.32,124.11,0.08,191.56,0.62
5.36,125.05,0.08,192.85,0.62
5.4,125.97,0.08,194.14,0.61
5.44,126.91,0.08,195.42,0.61
5.48,127.86,0.08,196.69,0.6
5.52,128.8,0.08,197.97,0.6
5.56,129.75,0.08,199.24,0.59
5.6,130.69,0.08,200.55,0.59
5.64,131.64,0.08,201.84,0.58
5.68,132.58,0.08,203.13,0.58
5.72,133.53,0.08,204.41,0.57
5.76,134.47,0.08,205.69,0.57
5.8,135.41,0.08,206.97,0.56
5.84,136.35,0.08,208.25,0.56
5.88,137.28,0.08,209.53,0.55
5.92,138.23,0.08,210.81,0.55
5.96,139.18,0.08,212.08,0.55
6.0,140.12,0.08,213.35,0.55
6.04,141.07,0.08,214.61,0.54
6.08,142.01,0.08,215.88,0.54
6.12,142.95,0.08,217.15,0.54
6.16,143.89,0.08,218.42,0.54
6.2,144.83,0.08,219.69,0.54
6.24,145.78,0.08,220.95,0.53
