t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,3.04,3.45
0.04,0.99,0.0,4.51,3.44
0.08,1.97,0.01,5.98,3.44
0.12,2.96,0.01,7.46,3.44
0.16,3.95,0.01,8.94,3.44
0.2,4.95,0.01,10.43,3.44
0.24,5.94,0.02,11.9,3.44
0.28,6.93,0.02,13.38,3.43
0.32,7.92,0.02,14.86,3.43
0.36,8.91,0.03,16.33,3.43
0.4,9.9,0.03,17.81,3.43
0.44,10.9,0.04,19.28,3.42
0.48,11.9,0.04,20.76,3.42
0.52,12.9,0.05,22.24,3.42
0.56,13.89,0.06,23.71,3.41
0.6,14.87,0.06,25.18,3.41
0.64,15.86,0.07,26.65,3.4
0.68,16.84,0.08,28.12,3.4
0.72,17.84,0.08,29.59,3.4
0.76,18.84,0.09,31.06,3.39
0.8,19.85,0.09,32.53,3.39
0.84,20.85,0.1,34.01,3.38
0.88,21.84,0.11,35.49,3.37
0.92,22.84,0.11,36.97,3.37
0.96,23.84,0.12,38.45,3.36
1.0,24.83,0.13,39.94,3.36
1.04,25.83,0.13,41.42,3.35
1.08,26.82,0.14,42.9,3.34
1.12,27.82,0.15,44.38,3.34
1.16,28.82,0.15,45.86,3.33
1.2,29.82,0.16,47.34,3.32
1.24,30.82,0.17,48.82,3.32
1.28,31.83,0.18,50.3,3.31
1.32,32.83,0.18,51.78,3.3
1.36,33.83,0.19,53.25,3.29
1.4,34.82,0.2,54.74,3.28
1.44,35.81,0.21,56.21,3.27
1.48,36.81,0.21,57.7,3.26
1.52,37.81,0.22,59.17,3.25
1.56,38.81,0.23,60.65,3.23
1.6,39.8,0.24,62.13,3.22
1.64,40.8,0.24,63.62,3.21
1.68,41.81,0.25,65.1,3.19
1.72,42.81,0.26,66.58,3.18
1.76,43.81,0.27,68.06,3.16
1.8,44.8,0.28,69.54,3.14
1.84,45.81,0.28,71.02,3.12
1.88,46.8,0.29,72.5,3.1
1.92,47.8,0.3,73.98,3.08
1.96,48.8,0.31,75.47,3.06
2.0,49.81,0.31,76.95,3.04
2.04,50.81,0.32,78.44,3.02
2.08,51.81,0.33,79.93,2.99
2.12,52.82,0.33,81.41,2.97
2.16,53.83,0.34,82.9,2.94
2.2,54.84,0.35,84.38,2.91
2.24,55.84,0.35,85.87,2.89
2.28,56.84,0.36,87.36,2.86
2.32,57.84,0.36,88.85,2.83
2.36,58.84,0.37,90.33,2.8
2.4,59.85,0.38,91.81,2.76
2.44,60.85,0.38,93.28,2.73
2.48,61.86,0.39,94.76,2.7
2.52,62.87,0.39,96.24,2.66
2.56,63.87,0.4,97.73,2.63
2.6,64.87,0.4,99.22,2.59
2.64,65.88,0.41,100.71,2.55
2.68,66.87,0.41,102.2,2.51
2.72,67.88,0.41,103.69,2.47
2.76,68.88,0.41,105.17,2.43
2.8,69.87,0.42,106.65,2.39
2.84,70.86,0.42,108.13,2.35
2.88,71.86,0.42,109.61,2.3
2.92,72.86,0.42,111.11,2.26
2.96,73.87,0.42,112.61,2.21
3.0,74.88,0.43,114.1,2.17
3.04,75.9,0.43,115.58,2.12
3.08,76.91,0.43,117.06,2.08
3.12,77.92,0.43,118.54,2.03
3.16,78.93,0.43,120.02,1.98
3.2,79.94,0.44,121.52,1.94
3.24,80.95,0.44,123.01,1.89
3.28,81.95,0.44,124.51,1.84
3.32,82.96,0.44,126.02,1.79
3.36,83.96,0.44,127.53,1.75
3.4,84.98,0.44,129.05,1.7
3.44,85.98,0.44,130.55,1.65
3.48,86.99,0.44,132.05,1.6
3.52,88.0,0.44,133.54,1.56
3.56,89.02,0.44,135.01,1.51
3.6,90.04,0.44,136.5,1.46
3.64,91.06,0.44,137.99,1.42
