t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,21.34,3.71
0.04,1.03,0.0,22.68,3.7
0.08,2.05,0.0,24.0,3.7
0.12,3.07,0.0,25.34,3.7
0.16,4.09,0.0,26.67,3.69
0.2,5.12,0.0,28.01,3.69
0.24,6.15,0.0,29.35,3.68
0.28,7.18,0.0,30.69,3.68
0.32,8.2,0.0,32.02,3.67
0.36,9.22,0.0,33.36,3.66
0.4,10.22,0.0,34.69,3.65
0.44,11.24,0.0,36.03,3.64
0.48,12.27,0.0,37.37,3.64
0.52,13.29,-0.01,38.7,3.62
0.56,14.33,-0.01,40.04,3.61
0.6,15.36,-0.01,41.38,3.6
0.64,16.39,-0.01,42.72,3.59
0.68,17.41,-0.01,44.05,3.58
0.72,18.44,-0.01,45.39,3.56
0.76,19.47,-0.01,46.73,3.55
0.8,20.5,-0.01,48.06,3.53
0.84,21.52,-0.01,49.4,3.51
0.88,22.55,-0.01,50.73,3.5
0.92,23.57,-0.02,52.07,3.48
0.96,24.6,-0.02,53.41,3.46
1.0,25.62,-0.02,54.75,3.44
1.04,26.66,-0.02,56.1,3.42
1.08,27.69,-0.02,57.45,3.39
1.12,28.71,-0.02,58.79,3.37
1.16,29.74,-0.02,60.14,3.35
1.2,30.77,-0.02,61.49,3.32
1.24,31.79,-0.02,62.84,3.3
1.28,32.82,-0.02,64.18,3.27
1.32,33.85,-0.02,65.52,3.24
1.36,34.87,-0.03,66.85,3.22
1.4,35.9,-0.03,68.2,3.19
1.44,36.93,-0.03,69.54,3.16
1.48,37.95,-0.03,70.89,3.13
1.52,38.98,-0.03,72.24,3.1
1.56,40.0,-0.03,73.59,3.07
1.6,41.03,-0.03,74.94,3.03
1.64,42.06,-0.03,76.3,3.0
1.68,43.08,-0.03,77.64,2.97
1.72,44.12,-0.03,78.99,2.94
1.76,45.15,-0.03,80.34,2.9
1.8,46.18,-0.04,81.68,2.87
1.84,47.21,-0.04,83.02,2.83
1.88,48.24,-0.04,84.35,2.8
1.92,49.27,-0.04,85.67,2.77
1.96,50.29,-0.04,87.03,2.73
2.0,51.32,-0.04,88.37,2.7
2.04,52.34,-0.04,89.71,2.66
2.08,53.37,-0.05,91.05,2.63
2.12,54.4,-0.05,92.4,2.59
2.16,55.44,-0.05,93.75,2.55
2.2,56.47,-0.05,95.1,2.52
2.24,57.5,-0.05,96.44,2.48
2.28,58.53,-0.06,97.78,2.45
2.32,59.56,-0.06,99.12,2.41
2.36,60.58,-0.06,100.48,2.37
2.4,61.6,-0.06,101.83,2.33
2.44,62.63,-0.06,103.18,2.3
2.48,63.66,-0.06,104.53,2.26
2.52,64.68,-0.07,105.88,2.22
2.56,65.71,-0.07,107.23,2.18
2.6,66.74,-0.07,108.58,2.14
2.64,67.76,-0.07,109.92,2.1
2.68,68.8,-0.07,111.27,2.06
2.72,69.83,-0.08,112.61,2.02
2.76,70.85,-0.08,113.96,1.98
2.8,71.88,-0.08,115.31,1.94
2.84,72.91,-0.08,116.66,1.9
2.88,73.95,-0.09,118.02,1.86
2.92,74.99,-0.09,119.37,1.82
2.96,76.03,-0.09,120.73,1.78
3.0,77.07,-0.09,122.08,1.74
3.04,78.1,-0.1,123.44,1.7
3.08,79.13,-0.1,124.8,1.66
3.12,80.16,-0.1,126.17,1.62
3.16,81.18,-0.11,127.54,1.58
3.2,82.21,-0.11,128.9,1.54
3.24,83.25,-0.11,130.25,1.5
3.28,84.29,-0.12,131.59,1.46
3.32,85.35,-0.12,132.93,1.42
3.36,86.36,-0.13,134.27,1.37
3.4,87.39,-0.13,135.62,1.33
