t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,11.09,3.71
0.04,0.96,0.0,12.36,3.69
0.08,1.93,0.0,13.63,3.68
0.12,2.91,0.0,14.89,3.66
0.16,3.88,0.01,16.16,3.65
0.2,4.86,0.01,17.42,3.63
0.24,5.84,0.01,18.67,3.61
0.28,6.83,0.01,19.93,3.59
0.32,7.81,0.01,21.18,3.57
0.36,8.81,0.01,22.43,3.55
0.4,9.8,0.01,23.68,3.53
0.44,10.79,0.02,24.93,3.5
0.48,11.78,0.02,26.19,3.48
0.52,12.77,0.02,27.44,3.46
0.56,13.77,0.02,28.69,3.43
0.6,14.76,0.02,29.94,3.41
0.64,15.75,0.02,31.21,3.38
0.68,16.74,0.02,32.48,3.36
0.72,17.73,0.02,33.75,3.33
0.76,18.72,0.03,35.01,3.3
0.8,19.71,0.03,36.28,3.27
0.84,20.69,0.03,37.54,3.24
0.88,21.68,0.03,38.81,3.21
0.92,22.66,0.03,40.07,3.18
0.96,23.64,0.03,41.33,3.15
1.0,24.62,0.03,42.6,3.12
1.04,25.61,0.03,43.87,3.08
1.08,26.6,0.04,45.13,3.05
1.12,27.58,0.04,46.39,3.02
1.16,28.57,0.04,47.65,2.98
1.2,29.56,0.05,48.92,2.95
1.24,30.56,0.05,50.19,2.92
1.28,31.55,0.05,51.46,2.88
1.32,32.54,0.06,52.72,2.85
1.36,33.53,0.06,53.99,2.81
1.4,34.52,0.07,55.24,2.78
1.44,35.51,0.07,56.49,2.74
1.48,36.51,0.08,57.75,2.7
1.52,37.5,0.08,59.0,2.66
1.56,38.5,0.09,60.26,2.63
1.6,39.49,0.09,61.51,2.59
1.64,40.48,0.1,62.76,2.55
1.68,41.47,0.11,64.01,2.51
1.72,42.45,0.11,65.26,2.48
1.76,43.43,0.12,66.51,2.44
1.8,44.41,0.13,67.76,2.4
1.84,45.4,0.13,69.02,2.37
1.88,46.39,0.14,70.27,2.33
1.92,47.39,0.15,71.53,2.29
1.96,48.38,0.16,72.8,2.26
2.0,49.38,0.16,74.06,2.22
2.04,50.37,0.17,75.31,2.19
2.08,51.36,0.18,76.56,2.15
2.12,52.34,0.19,77.81,2.12
2.16,53.32,0.2,79.05,2.09
2.2,54.3,0.21,80.29,2.05
2.24,55.29,0.21,81.54,2.02
2.28,56.28,0.22,82.8,1.98
2.32,57.27,0.23,84.04,1.95
2.36,58.27,0.24,85.3,1.92
2.4,59.25,0.25,86.55,1.88
2.44,60.24,0.26,87.81,1.85
2.48,61.22,0.27,89.07,1.82
2.52,62.21,0.28,90.32,1.79
2.56,63.19,0.29,91.58,1.75
2.6,64.18,0.29,92.83,1.72
2.64,65.17,0.3,94.08,1.69
2.68,66.16,0.31,95.33,1.66
2.72,67.15,0.32,96.57,1.62
2.76,68.14,0.33,97.8,1.59
2.8,69.12,0.34,99.07,1.56
2.84,70.1,0.35,100.32,1.53
2.88,71.09,0.36,101.59,1.49
2.92,72.08,0.37,102.85,1.46
2.96,73.06,0.39,104.1,1.43
3.0,74.05,0.4,105.36,1.4
3.04,75.04,0.41,106.62,1.36
3.08,76.02,0.42,107.89,1.33
3.12,77.01,0.43,109.15,1.3
3.16,78.0,0.43,110.39,1.27
3.2,78.98,0.44,111.63,1.24
3.24,79.97,0.45,112.87,1.21
3.28,80.96,0.46,114.09,1.18
3.32,81.94,0.46,115.35,1.15
3.36,82.92,0.47,116.6,1.12
3.4,83.89,0.47,117.84,1.09
3.44,84.87,0.48,119.07,1.07
3.48,85.85,0.48,120.31,1.04
3.52,86.84,0.48,121.54,1.01
3.56,87.82,0.49,122.77,0.99
3.6,88.81,0.49,124.03,0.96
3.64,89.8,0.5,125.31,0.93
3.68,90.78,0.5,126.59,0.91
3.72,91.77,0.5,127.86,0.88
3.76,92.76,0.5,129.13,0.86
3.8,93.75,0.5,130.38,0.83
3.84,94.74,0.5,131.63,0.81
3.88,95.72,0.5,132.87,0.79
3.92,96.7,0.5,134.13,0.77
3.96,97.69,0.49,135.37,0.75
4.0,98.68,0.49,136.61,0.73
4.04,99.67,0.49,137.86,0.71
4.08,100.65,0.48,139.1,0.69
4.12,101.64,0.48,140.35,0.67
4.16,102.64,0.47,141.61,0.65
4.2,103.63,0.47,142.85,0.64
4.24,104.61,0.47,144.1,0.62
4.28,105.59,0.46,145.36,0.6
4.32,106.58,0.46,146.61,0.59
4.36,107.56,0.46,147.86,0.57
4.4,108.53,0.46,149.1,0.56
4.44,109.5,0.45,150.35,0.55
4.48,110.47,0.45,151.6,0.54
4.52,111.47,0.45,152.85,0.53
4.56,112.45,0.44,154.1,0.51
4.6,113.43,0.44,155.35,0.5
4.64,114.42,0.44,156.59,0.49
4.68,115.4,0.43,157.85,0.48
4.72,116.4,0.43,159.1,0.48
4.76,117.39,0.42,160.35,0.47
4.8,118.38,0.42,161.61,0.46
4.84,119.36,0.41,162.87,0.46
4.88,120.33,0.41,164.12,0.45
4.92,121.31,0.4,165.38,0.45
4.96,122.28,0.4,166.62,0.44
5.0,123.26,0.39,167.86,0.44
5.04,124.24,0.39,169.11,0.44
5.08,125.22,0.38,170.35,0.44
5.12,126.21,0.38,171.6,0.43
