t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,11.7,4.22
0.04,1.13,-0.01,13.07,4.21
0.08,2.27,-0.02,14.44,4.21
0.12,3.39,-0.02,15.82,4.21
0.16,4.51,-0.03,17.19,4.21
0.2,5.64,-0.03,18.57,4.21
0.24,6.79,-0.04,19.94,4.2
0.28,7.92,-0.05,21.31,4.2
0.32,9.06,-0.05,22.68,4.2
0.36,10.19,-0.06,24.05,4.19
0.4,11.33,-0.06,25.43,4.19
0.44,12.48,-0.07,26.8,4.18
0.48,13.63,-0.07,28.18,4.18
0.52,14.77,-0.08,29.56,4.17
0.56,15.92,-0.08,30.94,4.16
0.6,17.05,-0.09,32.33,4.15
0.64,18.2,-0.09,33.71,4.14
0.68,19.34,-0.1,35.09,4.14
0.72,20.49,-0.1,36.48,4.13
0.76,21.64,-0.11,37.87,4.12
0.8,22.78,-0.12,39.26,4.11
0.84,23.92,-0.12,40.65,4.1
0.88,25.07,-0.12,42.03,4.08
0.92,26.21,-0.13,43.42,4.07
0.96,27.37,-0.13,44.81,4.06
1.0,28.52,-0.14,46.2,4.05
1.04,29.68,-0.14,47.59,4.03
1.08,30.83,-0.14,48.98,4.02
1.12,31.99,-0.15,50.37,4.0
1.16,33.15,-0.15,51.75,3.98
1.2,34.31,-0.15,53.14,3.97
1.24,35.48,-0.16,54.53,3.95
1.28,36.64,-0.16,55.92,3.93
1.32,37.8,-0.16,57.31,3.91
1.36,38.96,-0.16,58.71,3.89
1.4,40.13,-0.16,60.1,3.87
1.44,41.29,-0.17,61.5,3.85
1.48,42.45,-0.17,62.89,3.83
1.52,43.61,-0.17,64.28,3.8
1.56,44.79,-0.17,65.68,3.78
1.6,45.96,-0.17,67.07,3.76
1.64,47.12,-0.17,68.47,3.73
1.68,48.3,-0.17,69.86,3.71
1.72,49.46,-0.18,71.26,3.68
1.76,50.63,-0.18,72.65,3.66
1.8,51.81,-0.18,74.05,3.63
1.84,52.98,-0.18,75.45,3.61
1.88,54.15,-0.18,76.85,3.58
1.92,55.32,-0.18,78.25,3.55
1.96,56.49,-0.18,79.65,3.52
2.0,57.68,-0.18,81.06,3.49
2.04,58.86,-0.18,82.46,3.47
2.08,60.03,-0.18,83.86,3.44
2.12,61.2,-0.18,85.26,3.41
2.16,62.37,-0.18,86.65,3.38
2.2,63.54,-0.18,88.05,3.35
2.24,64.71,-0.18,89.45,3.32
2.28,65.89,-0.18,90.85,3.29
2.32,67.07,-0.18,92.25,3.26
2.36,68.24,-0.18,93.65,3.23
2.4,69.41,-0.18,95.05,3.2
2.44,70.6,-0.18,96.46,3.17
2.48,71.77,-0.18,97.87,3.13
2.52,72.95,-0.18,99.28,3.1
2.56,74.13,-0.17,100.69,3.07
2.6,75.3,-0.17,102.09,3.03
2.64,76.49,-0.17,103.49,3.0
2.68,77.66,-0.17,104.88,2.97
2.72,78.83,-0.17,106.28,2.93
2.76,80.0,-0.16,107.67,2.9
2.8,81.17,-0.16,109.07,2.86
2.84,82.34,-0.16,110.46,2.83
2.88,83.51,-0.16,111.85,2.79
2.92,84.67,-0.15,113.24,2.76
2.96,85.84,-0.15,114.64,2.72
3.0,87.01,-0.15,116.04,2.68
3.04,88.18,-0.14,117.43,2.65
3.08,89.34,-0.14,118.83,2.61
3.12,90.49,-0.14,120.23,2.58
3.16,91.65,-0.13,121.64,2.54
3.2,92.8,-0.13,123.05,2.5
3.24,93.97,-0.12,124.41,2.47
3.28,95.13,-0.12,125.77,2.43
3.32,96.3,-0.11,127.14,2.39
3.36,97.45,-0.11,128.5,2.36
3.4,98.61,-0.1,129.9,2.32
3.44,99.79,-0.09,131.31,2.29
3.48,100.96,-0.09,132.7,2.25
3.52,102.13,-0.08,134.09,2.21
3.56,103.29,-0.08,135.47,2.18
3.6,104.45,-0.07,136.85,2.14
3.64,105.61,-0.07,138.23,2.1
3.68,106.77,-0.06,139.61,2.07
3.72,107.92,-0.06,140.99,2.03
3.76,109.07,-0.05,142.37,2.0
3.8,110.23,-0.04,143.75,1.96
3.84,111.38,-0.04,145.13,1.93
3.88,112.54,-0.03,146.52,1.89
3.92,113.69,-0.03,147.9,1.86
3.96,114.85,-0.02,149.28,1.82
4.0,116.01,-0.02,150.66,1.79
4.04,117.15,-0.01,152.04,1.75
4.08,118.31,-0.01,153.41,1.72
4.12,119.46,0.0,154.79,1.69
4.16,120.61,0.0,156.16,1.65
4.2,121.75,0.0,157.53,1.62
4.24,122.9,0.01,158.92,1.59
4.28,124.04,0.01,160.3,1.55
4.32,125.19,0.01,161.68,1.52
4.36,126.33,0.01,163.06,1.49
4.4,127.48,0.01,164.44,1.46
4.44,128.63,0.02,165.81,1.43
4.48,129.77,0.02,167.18,1.4
4.52,130.91,0.02,168.56,1.37
4.56,132.06,0.02,169.93,1.34
4.6,133.21,0.02,171.3,1.31
4.64,134.36,0.02,172.66,1.28
4.68,135.5,0.02,174.02,1.25
4.72,136.63,0.02,175.39,1.23
4.76,137.76,0.02,176.76,1.2
4.8,138.9,0.02,178.13,1.17
4.84,140.04,0.02,179.51,1.14
4.88,141.18,0.02,180.88,1.12
4.92,142.31,0.02,182.26,1.09
4.96,143.45,0.01,183.63,1.06
5.0,144.59,0.01,185.0,1.04
5.04,145.73,0.01,186.38,1.01
5.08,146.86,0.01,187.74,0.98
5.12,148.0,0.0,189.1,0.96
5.16,149.14,0.0,190.47,0.93
5.2,150.28,0.0,191.85,0.91
