t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,16.49,4.27
0.04,1.03,0.0,17.81,4.26
0.08,2.06,0.0,19.15,4.25
0.12,3.1,0.0,20.48,4.24
0.16,4.14,0.0,21.81,4.23
0.2,5.18,0.0,23.15,4.22
0.24,6.22,0.01,24.49,4.21
0.28,7.26,0.01,25.82,4.2
0.32,8.31,0.01,27.14,4.2
0.36,9.35,0.02,28.47,4.19
0.4,10.38,0.02,29.8,4.18
0.44,11.42,0.02,31.12,4.16
0.48,12.45,0.03,32.45,4.15
0.52,13.49,0.03,33.78,4.14
0.56,14.53,0.04,35.11,4.13
0.6,15.55,0.04,36.44,4.12
0.64,16.58,0.05,37.78,4.1
0.68,17.61,0.05,39.11,4.09
0.72,18.64,0.06,40.44,4.08
0.76,19.67,0.07,41.78,4.06
0.8,20.7,0.08,43.11,4.04
0.84,21.72,0.09,44.43,4.03
0.88,22.75,0.1,45.76,4.01
0.92,23.77,0.1,47.09,3.99
0.96,24.79,0.11,48.41,3.98
1.0,25.8,0.12,49.73,3.96
1.04,26.82,0.13,51.06,3.94
1.08,27.82,0.14,52.39,3.92
1.12,28.82,0.15,53.71,3.89
1.16,29.84,0.15,55.04,3.87
1.2,30.86,0.15,56.37,3.85
1.24,31.89,0.15,57.7,3.83
1.28,32.92,0.15,59.03,3.8
1.32,33.95,0.15,60.36,3.78
1.36,34.98,0.15,61.69,3.75
1.4,36.01,0.15,63.01,3.73
1.44,37.04,0.15,64.33,3.7
1.48,38.05,0.15,65.65,3.67
1.52,39.07,0.15,66.98,3.64
1.56,40.08,0.15,68.3,3.62
1.6,41.09,0.15,69.62,3.59
1.64,42.11,0.15,70.97,3.56
1.68,43.12,0.15,72.3,3.53
1.72,44.14,0.15,73.63,3.5
1.76,45.16,0.15,74.95,3.47
1.8,46.18,0.15,76.26,3.44
1.84,47.2,0.15,77.58,3.4
1.88,48.21,0.15,78.9,3.37
1.92,49.23,0.15,80.21,3.34
1.96,50.24,0.16,81.53,3.31
2.0,51.27,0.16,82.85,3.27
2.04,52.28,0.16,84.18,3.24
2.08,53.31,0.17,85.5,3.2
2.12,54.34,0.17,86.81,3.17
2.16,55.36,0.17,88.13,3.14
2.2,56.38,0.18,89.44,3.1
2.24,57.39,0.18,90.76,3.07
2.28,58.39,0.18,92.07,3.03
2.32,59.4,0.18,93.37,3.0
2.36,60.41,0.18,94.69,2.96
2.4,61.42,0.18,96.01,2.92
2.44,62.43,0.18,97.32,2.89
2.48,63.45,0.18,98.63,2.85
2.52,64.47,0.18,99.94,2.82
2.56,65.5,0.18,101.25,2.78
2.6,66.52,0.19,102.56,2.75
2.64,67.54,0.19,103.87,2.71
2.68,68.55,0.19,105.18,2.68
2.72,69.56,0.19,106.48,2.64
2.76,70.57,0.19,107.78,2.61
2.8,71.59,0.2,109.08,2.58
2.84,72.6,0.2,110.39,2.54
2.88,73.62,0.21,111.69,2.51
2.92,74.64,0.21,113.01,2.47
2.96,75.66,0.22,114.32,2.44
3.0,76.68,0.22,115.64,2.4
3.04,77.69,0.22,116.95,2.37
3.08,78.7,0.23,118.26,2.34
3.12,79.71,0.23,119.56,2.3
3.16,80.73,0.23,120.86,2.27
3.2,81.74,0.22,122.15,2.23
3.24,82.76,0.22,123.44,2.2
3.28,83.78,0.22,124.74,2.17
3.32,84.8,0.22,126.03,2.13
3.36,85.81,0.21,127.33,2.1
3.4,86.83,0.21,128.63,2.07
3.44,87.83,0.2,129.92,2.04
3.48,88.84,0.2,131.23,2.0
3.52,89.85,0.2,132.52,1.97
3.56,90.86,0.19,133.83,1.94
3.6,91.87,0.19,135.12,1.91
3.64,92.88,0.18,136.42,1.88
3.68,93.89,0.17,137.72,1.85
3.72,94.9,0.17,139.01,1.82
3.76,95.91,0.16,140.31,1.79
3.8,96.91,0.16,141.61,1.76
3.84,97.92,0.15,142.9,1.73
3.88,98.93,0.15,144.2,1.7
3.92,99.93,0.14,145.5,1.67
3.96,100.93,0.14,146.79,1.64
4.0,101.94,0.13,148.09,1.61
4.04,102.95,0.12,149.38,1.58
4.08,103.96,0.11,150.67,1.56
4.12,104.96,0.1,151.96,1.53
4.16,105.97,0.09,153.25,1.5
4.2,106.98,0.08,154.52,1.48
4.24,107.99,0.07,155.8,1.45
4.28,109.0,0.06,157.08,1.42
4.32,110.01,0.06,158.37,1.4
4.36,111.02,0.05,159.66,1.37
4.4,112.03,0.04,160.95,1.35
4.44,113.04,0.04,162.25,1.32
4.48,114.05,0.03,163.54,1.3
4.52,115.05,0.03,164.83,1.28
4.56,116.06,0.02,166.11,1.26
4.6,117.06,0.01,167.39,1.23
4.64,118.05,0.01,168.66,1.21
4.68,119.04,0.0,169.93,1.19
4.72,120.04,-0.01,171.2,1.17
4.76,121.04,-0.01,172.46,1.15
4.8,122.04,-0.02,173.74,1.13
4.84,123.05,-0.02,175.01,1.11
4.88,124.06,-0.02,176.29,1.09
4.92,125.07,-0.02,177.58,1.08
4.96,126.08,-0.02,178.87,1.06
5.0,127.08,-0.01,180.14,1.04
5.04,128.09,-0.01,181.42,1.02
5.08,129.09,-0.01,182.69,1.01
5.12,130.09,-0.01,183.97,0.99
5.16,131.09,-0.01,185.24,0.98
5.2,132.1,-0.02,186.52,0.96
5.24,133.1,-0.02,187.8,0.95
5.28,134.1,-0.03,189.08,0.94
5.32,135.1,-0.04,190.35,0.92
5.36,136.1,-0.05,191.62,0.91
5.4,137.09,-0.06,192.9,0.9
5.44,138.07,-0.06,194.17,0.89
5.48,139.06,-0.07,195.45,0.88
5.52,140.05,-0.07,196.72,0.87
5.56,141.05,-0.08,198.0,0.86
5.6,142.05,-0.08,199.27,0.85
5.64,143.05,-0.09,200.55,0.84
5.68,144.05,-0.09,201.83,0.83
5.72,145.05,-0.1,203.11,0.82
5.76,146.05,-0.1,204.38,0.82
5.8,147.05,-0.11,205.64,0.81
5.84,148.05,-0.11,206.91,0.8
5.88,149.04,-0.12,208.18,0.8
5.92,150.03,-0.13,209.45,0.79
5.96,151.03,-0.14,210.72,0.79
6.0,152.03,-0.15,211.98,0.78
6.04,153.02,-0.16,213.25,0.78
6.08,154.02,-0.18,214.52,0.77
