t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,-3.82,3.96
0.04,1.3,0.0,-2.31,3.97
0.08,2.61,0.01,-0.81,3.97
0.12,3.9,0.01,0.7,3.98
0.16,5.19,0.01,2.19,3.99
0.2,6.48,0.01,3.68,4.0
0.24,7.77,0.02,5.17,4.0
0.28,9.06,0.02,6.66,4.01
0.32,10.35,0.02,8.17,4.02
0.36,11.64,0.02,9.67,4.02
0.4,12.93,0.03,11.16,4.03
0.44,14.22,0.03,12.67,4.04
0.48,15.51,0.03,14.17,4.04
0.52,16.81,0.03,15.67,4.05
0.56,18.09,0.03,17.16,4.06
0.6,19.38,0.04,18.65,4.06
0.64,20.67,0.04,20.15,4.07
0.68,21.96,0.04,21.64,4.07
0.72,23.24,0.04,23.13,4.08
0.76,24.52,0.04,24.63,4.08
0.8,25.81,0.05,26.13,4.09
0.84,27.09,0.05,27.63,4.09
0.88,28.37,0.05,29.13,4.1
0.92,29.65,0.06,30.62,4.1
0.96,30.94,0.06,32.12,4.1
1.0,32.22,0.06,33.62,4.11
1.04,33.51,0.06,35.11,4.11
1.08,34.79,0.07,36.61,4.11
1.12,36.07,0.07,38.09,4.12
1.16,37.35,0.07,39.59,4.12
1.2,38.63,0.07,41.08,4.12
1.24,39.91,0.07,42.57,4.13
1.28,41.19,0.07,44.06,4.13
1.32,42.47,0.08,45.56,4.14
1.36,43.74,0.08,47.06,4.14
1.4,45.01,0.08,48.56,4.14
1.44,46.28,0.08,50.05,4.15
1.48,47.56,0.08,51.54,4.15
1.52,48.84,0.08,53.03,4.15
1.56,50.11,0.09,54.52,4.15
1.6,51.39,0.09,56.01,4.16
1.64,52.67,0.09,57.51,4.16
1.68,53.93,0.09,59.0,4.16
1.72,55.2,0.09,60.5,4.16
1.76,56.47,0.09,61.99,4.17
1.8,57.73,0.09,63.48,4.17
1.84,58.99,0.09,64.97,4.17
1.88,60.27,0.1,66.46,4.17
1.92,61.56,0.1,67.96,4.17
1.96,62.83,0.1,69.44,4.18
2.0,64.11,0.1,70.93,4.18
2.04,65.38,0.1,72.43,4.18
2.08,66.65,0.1,73.93,4.18
2.12,67.93,0.1,75.42,4.18
2.16,69.19,0.1,76.91,4.18
2.2,70.46,0.11,78.4,4.18
2.24,71.72,0.11,79.89,4.18
2.28,72.97,0.11,81.38,4.18
