t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,10.35,3.42
0.04,0.95,0.0,11.72,3.41
0.08,1.91,0.01,13.08,3.41
0.12,2.87,0.01,14.45,3.4
0.16,3.83,0.02,15.81,3.39
0.2,4.78,0.03,17.18,3.39
0.24,5.72,0.03,18.55,3.38
0.28,6.67,0.04,19.92,3.37
0.32,7.62,0.04,21.29,3.36
0.36,8.58,0.05,22.67,3.35
0.4,9.55,0.05,24.04,3.34
0.44,10.52,0.05,25.41,3.34
0.48,11.48,0.06,26.77,3.33
0.52,12.45,0.06,28.14,3.32
0.56,13.41,0.07,29.51,3.31
0.6,14.38,0.07,30.87,3.3
0.64,15.35,0.08,32.24,3.29
0.68,16.31,0.08,33.6,3.28
0.72,17.28,0.09,34.97,3.27
0.76,18.24,0.09,36.34,3.25
0.8,19.2,0.09,37.7,3.24
0.84,20.16,0.1,39.07,3.23
0.88,21.13,0.1,40.44,3.22
0.92,22.09,0.11,41.81,3.2
0.96,23.05,0.11,43.18,3.19
1.0,24.01,0.12,44.55,3.18
1.04,24.97,0.12,45.92,3.16
1.08,25.94,0.12,47.29,3.15
1.12,26.9,0.13,48.66,3.14
1.16,27.87,0.13,50.03,3.12
1.2,28.83,0.14,51.4,3.11
1.24,29.79,0.14,52.77,3.09
1.28,30.75,0.14,54.13,3.08
1.32,31.72,0.15,55.51,3.06
1.36,32.69,0.15,56.88,3.05
1.4,33.65,0.16,58.25,3.03
1.44,34.61,0.16,59.63,3.02
1.48,35.57,0.16,60.99,3.0
1.52,36.53,0.17,62.37,2.98
1.56,37.5,0.17,63.73,2.97
1.6,38.46,0.17,65.11,2.95
1.64,39.42,0.17,66.48,2.93
1.68,40.39,0.18,67.86,2.92
1.72,41.36,0.18,69.23,2.9
1.76,42.33,0.18,70.6,2.88
1.8,43.3,0.18,71.98,2.86
1.84,44.26,0.18,73.35,2.85
1.88,45.23,0.18,74.72,2.83
1.92,46.19,0.19,76.1,2.81
1.96,47.15,0.19,77.47,2.79
2.0,48.11,0.19,78.86,2.77
2.04,49.07,0.19,80.24,2.75
2.08,50.02,0.19,81.62,2.73
2.12,50.96,0.19,83.0,2.71
2.16,51.9,0.19,84.38,2.69
2.2,52.84,0.19,85.76,2.67
2.24,53.8,0.19,87.13,2.65
2.28,54.76,0.19,88.51,2.63
2.32,55.72,0.19,89.89,2.6
2.36,56.69,0.19,91.27,2.58
2.4,57.66,0.19,92.65,2.56
2.44,58.63,0.19,94.03,2.54
2.48,59.6,0.19,95.42,2.51
2.52,60.58,0.19,96.8,2.49
2.56,61.55,0.19,98.18,2.47
2.6,62.52,0.19,99.56,2.44
2.64,63.49,0.19,100.95,2.42
2.68,64.47,0.19,102.33,2.4
2.72,65.45,0.19,103.71,2.37
2.76,66.42,0.19,105.08,2.35
2.8,67.39,0.19,106.44,2.33
2.84,68.36,0.19,107.85,2.3
2.88,69.33,0.19,109.24,2.28
2.92,70.3,0.19,110.63,2.25
2.96,71.27,0.19,112.01,2.23
3.0,72.25,0.19,113.39,2.2
3.04,73.22,0.19,114.78,2.18
3.08,74.2,0.18,116.16,2.15
3.12,75.18,0.18,117.54,2.13
3.16,76.16,0.18,118.93,2.1
3.2,77.13,0.18,120.31,2.08
3.24,78.1,0.18,121.7,2.05
3.28,79.08,0.18,123.1,2.03
3.32,80.05,0.18,124.5,2.0
3.36,81.02,0.17,125.88,1.98
3.4,81.99,0.17,127.28,1.95
3.44,82.97,0.17,128.67,1.93
3.48,83.95,0.17,130.07,1.9
3.52,84.92,0.17,131.44,1.87
3.56,85.91,0.17,132.82,1.85
3.6,86.89,0.17,134.19,1.82
3.64,87.87,0.16,135.55,1.79
3.68,88.85,0.16,136.91,1.77
3.72,89.83,0.16,138.27,1.74
3.76,90.81,0.16,139.68,1.71
3.8,91.79,0.16,141.08,1.69
3.84,92.77,0.16,142.49,1.66
3.88,93.75,0.16,143.9,1.63
3.92,94.72,0.16,145.29,1.61
3.96,95.7,0.16,146.69,1.58
4.0,96.68,0.16,148.08,1.56
4.04,97.67,0.16,149.48,1.53
4.08,98.65,0.16,150.87,1.51
4.12,99.62,0.16,152.26,1.48
4.16,100.6,0.16,153.65,1.46
4.2,101.58,0.16,155.03,1.43
4.24,102.56,0.16,156.42,1.41
4.28,103.54,0.16,157.8,1.38
4.32,104.52,0.16,159.18,1.36
4.36,105.51,0.17,160.56,1.33
4.4,106.51,0.17,161.95,1.31
4.44,107.49,0.17,163.33,1.28
4.48,108.48,0.17,164.71,1.26
4.52,109.47,0.17,166.08,1.23
4.56,110.45,0.18,167.43,1.21
4.6,111.44,0.18,168.85,1.18
4.64,112.42,0.18,170.26,1.16
4.68,113.4,0.18,171.66,1.13
4.72,114.39,0.19,173.04,1.11
4.76,115.38,0.19,174.42,1.09
4.8,116.37,0.19,175.84,1.06
4.84,117.35,0.19,177.24,1.04
4.88,118.33,0.2,178.63,1.01
4.92,119.32,0.2,180.01,0.99
4.96,120.31,0.2,181.43,0.97
5.0,121.29,0.2,182.85,0.94
5.04,122.29,0.21,184.26,0.92
5.08,123.28,0.21,185.66,0.9
5.12,124.28,0.21,187.06,0.87
5.16,125.27,0.21,188.46,0.85
5.2,126.27,0.21,189.86,0.83
5.24,127.26,0.22,191.26,0.81
5.28,128.26,0.22,192.66,0.79
5.32,129.26,0.22,194.05,0.76
5.36,130.23,0.22,195.45,0.74
5.4,131.21,0.22,196.85,0.72
5.44,132.2,0.22,198.25,0.7
5.48,133.18,0.23,199.66,0.68
5.52,134.17,0.23,201.06,0.66
5.56,135.16,0.23,202.47,0.63
5.6,136.16,0.23,203.87,0.61
5.64,137.16,0.23,205.27,0.59
5.68,138.15,0.23,206.67,0.57
5.72,139.15,0.23,208.07,0.55
5.76,140.15,0.24,209.46,0.54
5.8,141.15,0.24,210.85,0.52
5.84,142.15,0.24,212.25,0.5
5.88,143.14,0.24,213.66,0.48
5.92,144.13,0.24,215.07,0.46
5.96,145.14,0.24,216.49,0.44
6.0,146.12,0.24,217.9,0.43
