t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,11.09,3.71
0.04,1.02,0.01,12.57,3.7
0.08,2.04,0.01,14.05,3.68
0.12,3.06,0.01,15.53,3.67
0.16,4.09,0.01,17.01,3.65
0.2,5.11,0.01,18.48,3.64
0.24,6.13,0.01,19.96,3.62
0.28,7.15,0.01,21.43,3.6
0.32,8.16,0.01,22.9,3.58
0.36,9.18,0.02,24.38,3.56
0.4,10.18,0.02,25.85,3.54
0.44,11.2,0.02,27.33,3.52
0.48,12.22,0.02,28.82,3.5
0.52,13.24,0.02,30.3,3.48
0.56,14.27,0.02,31.79,3.46
0.6,15.29,0.02,33.28,3.43
0.64,16.31,0.02,34.77,3.41
0.68,17.32,0.02,36.25,3.38
0.72,18.34,0.02,37.74,3.36
0.76,19.35,0.03,39.22,3.33
0.8,20.37,0.03,40.7,3.3
0.84,21.39,0.03,42.19,3.28
0.88,22.41,0.03,43.68,3.25
0.92,23.43,0.03,45.18,3.22
0.96,24.45,0.03,46.66,3.19
1.0,25.48,0.03,48.15,3.16
1.04,26.5,0.03,49.64,3.12
1.08,27.53,0.03,51.13,3.09
1.12,28.55,0.03,52.62,3.06
1.16,29.57,0.03,54.12,3.02
1.2,30.59,0.03,55.6,2.99
1.24,31.61,0.03,57.1,2.95
1.28,32.64,0.03,58.59,2.92
1.32,33.67,0.02,60.09,2.88
1.36,34.69,0.02,61.58,2.84
1.4,35.71,0.02,63.08,2.8
1.44,36.74,0.02,64.58,2.77
1.48,37.77,0.02,66.08,2.73
1.52,38.79,0.02,67.59,2.69
1.56,39.81,0.02,69.09,2.65
1.6,40.84,0.02,70.58,2.61
1.64,41.87,0.02,72.08,2.57
1.68,42.89,0.02,73.57,2.53
1.72,43.92,0.02,75.07,2.49
1.76,44.94,0.02,76.56,2.44
1.8,45.97,0.02,78.05,2.4
1.84,47.0,0.02,79.55,2.36
1.88,48.03,0.02,81.05,2.32
1.92,49.05,0.02,82.55,2.28
1.96,50.07,0.02,84.04,2.23
2.0,51.1,0.02,85.55,2.19
2.04,52.13,0.02,87.05,2.15
2.08,53.16,0.02,88.55,2.11
2.12,54.2,0.02,90.05,2.06
2.16,55.22,0.02,91.55,2.02
2.2,56.24,0.02,93.05,1.98
2.24,57.26,0.02,94.56,1.94
2.28,58.3,0.02,96.06,1.89
2.32,59.33,0.03,97.56,1.85
2.36,60.36,0.03,99.06,1.81
2.4,61.38,0.03,100.56,1.77
2.44,62.41,0.03,102.06,1.73
2.48,63.43,0.03,103.56,1.69
2.52,64.46,0.03,105.06,1.65
2.56,65.49,0.03,106.56,1.61
2.6,66.52,0.04,108.06,1.57
2.64,67.55,0.04,109.56,1.53
2.68,68.58,0.04,111.06,1.49
2.72,69.61,0.04,112.56,1.46
2.76,70.65,0.05,114.05,1.42
2.8,71.69,0.05,115.55,1.38
2.84,72.72,0.05,117.05,1.35
2.88,73.76,0.05,118.55,1.31
2.92,74.8,0.06,120.07,1.28
2.96,75.84,0.06,121.58,1.24
3.0,76.87,0.06,123.1,1.21
3.04,77.9,0.07,124.61,1.18
3.08,78.94,0.07,126.12,1.14
3.12,79.98,0.08,127.64,1.11
3.16,81.01,0.08,129.15,1.08
3.2,82.05,0.09,130.66,1.05
3.24,83.08,0.09,132.18,1.02
3.28,84.11,0.1,133.69,0.99
3.32,85.15,0.1,135.21,0.96
3.36,86.19,0.11,136.72,0.93
3.4,87.22,0.11,138.23,0.91
3.44,88.25,0.12,139.75,0.88
3.48,89.3,0.12,141.27,0.85
3.52,90.33,0.13,142.79,0.83
3.56,91.37,0.14,144.31,0.8
3.6,92.41,0.14,145.83,0.77
3.64,93.45,0.15,147.36,0.75
3.68,94.49,0.15,148.88,0.73
3.72,95.54,0.16,150.41,0.7
3.76,96.58,0.16,151.93,0.68
3.8,97.62,0.17,153.45,0.66
3.84,98.66,0.17,154.98,0.63
3.88,99.71,0.18,156.5,0.61
3.92,100.75,0.19,158.03,0.59
3.96,101.79,0.19,159.56,0.57
4.0,102.83,0.2,161.09,0.55
4.04,103.87,0.2,162.62,0.53
4.08,104.91,0.21,164.14,0.51
4.12,105.96,0.22,165.67,0.49
4.16,107.0,0.22,167.19,0.47
4.2,108.04,0.23,168.71,0.45
4.24,109.08,0.23,170.24,0.44
4.28,110.13,0.24,171.77,0.42
4.32,111.17,0.25,173.3,0.4
4.36,112.21,0.25,174.85,0.38
4.4,113.25,0.26,176.39,0.37
4.44,114.29,0.26,177.92,0.35
4.48,115.34,0.27,179.46,0.34
4.52,116.38,0.27,181.0,0.32
4.56,117.42,0.28,182.53,0.31
4.6,118.46,0.28,184.06,0.29
4.64,119.5,0.29,185.59,0.28
4.68,120.56,0.3,187.11,0.27
4.72,121.61,0.3,188.64,0.25
4.76,122.66,0.31,190.17,0.24
4.8,123.71,0.31,191.7,0.23
4.84,124.77,0.32,193.24,0.22
4.88,125.81,0.32,194.78,0.2
4.92,126.86,0.33,196.32,0.19
4.96,127.91,0.33,197.86,0.18
5.0,128.96,0.34,199.4,0.17
5.04,130.01,0.34,200.95,0.16
5.08,131.06,0.35,202.48,0.15
5.12,132.12,0.35,204.02,0.13
5.16,133.17,0.36,205.55,0.12
5.2,134.22,0.36,207.09,0.11
5.24,135.27,0.37,208.63,0.1
5.28,136.32,0.37,210.17,0.09
5.32,137.37,0.38,211.71,0.08
5.36,138.42,0.39,213.24,0.07
5.4,139.48,0.39,214.78,0.06
5.44,140.54,0.4,216.32,0.05
5.48,141.59,0.4,217.86,0.04
5.52,142.64,0.41,219.4,0.03
5.56,143.7,0.41,220.95,0.02
5.6,144.76,0.42,222.5,0.02
5.64,145.81,0.42,224.05,0.01
5.68,146.86,0.43,225.6,0.0
5.72,147.92,0.43,227.15,0.01
5.76,148.97,0.43,228.69,0.02
5.8,150.03,0.44,230.23,0.03
5.84,151.09,0.44,231.77,0.04
5.88,152.14,0.44,233.32,0.05
5.92,153.19,0.45,234.87,0.06
5.96,154.25,0.45,236.42,0.07
6.0,155.31,0.45,237.96,0.08
6.04,156.38,0.45,239.51,0.09
6.08,157.44,0.45,241.05,0.1
6.12,158.5,0.45,242.59,0.11
6.16,159.55,0.45,244.13,0.12
