t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,-11.65,3.51
0.04,1.25,0.0,-10.13,3.5
0.08,2.5,0.0,-8.6,3.5
0.12,3.75,0.0,-7.07,3.5
0.16,5.0,0.0,-5.54,3.5
0.2,6.26,0.0,-4.02,3.5
0.24,7.5,0.0,-2.49,3.5
0.28,8.74,0.0,-0.97,3.49
0.32,9.98,0.0,0.55,3.49
0.36,11.23,0.0,2.07,3.49
0.4,12.48,0.0,3.59,3.49
0.44,13.74,0.01,5.1,3.48
0.48,14.99,0.01,6.61,3.48
0.52,16.25,0.01,8.13,3.48
0.56,17.51,0.01,9.64,3.48
0.6,18.78,0.01,11.16,3.47
0.64,20.04,0.01,12.68,3.47
0.68,21.3,0.01,14.2,3.47
0.72,22.57,0.01,15.72,3.46
0.76,23.82,0.01,17.25,3.46
0.8,25.09,0.01,18.77,3.45
0.84,26.34,0.02,20.3,3.45
0.88,27.6,0.02,21.82,3.45
0.92,28.88,0.02,23.35,3.44
0.96,30.14,0.02,24.87,3.44
1.0,31.4,0.02,26.41,3.43
1.04,32.66,0.03,27.94,3.43
1.08,33.93,0.03,29.48,3.42
1.12,35.19,0.03,31.02,3.42
1.16,36.46,0.04,32.55,3.42
1.2,37.72,0.04,34.09,3.41
1.24,38.98,0.04,35.62,3.41
1.28,40.24,0.04,37.15,3.4
1.32,41.52,0.05,38.68,3.4
1.36,42.79,0.05,40.21,3.4
1.4,44.06,0.05,41.75,3.39
1.44,45.34,0.06,43.28,3.39
1.48,46.6,0.06,44.81,3.39
1.52,47.87,0.06,46.33,3.38
1.56,49.13,0.06,47.86,3.38
1.6,50.4,0.07,49.38,3.38
1.64,51.67,0.07,50.92,3.37
1.68,52.94,0.07,52.45,3.37
1.72,54.21,0.08,53.97,3.37
1.76,55.47,0.08,55.5,3.36
1.8,56.74,0.08,57.04,3.36
1.84,58.01,0.09,58.58,3.36
1.88,59.28,0.09,60.11,3.35
1.92,60.54,0.09,61.65,3.35
1.96,61.81,0.1,63.19,3.35
2.0,63.07,0.1,64.72,3.34
2.04,64.34,0.1,66.27,3.34
2.08,65.6,0.1,67.82,3.34
2.12,66.86,0.11,69.36,3.33
2.16,68.14,0.11,70.89,3.33
2.2,69.41,0.11,72.43,3.33
2.24,70.7,0.11,73.98,3.32
2.28,71.97,0.12,75.52,3.32
2.32,73.25,0.12,77.06,3.32
2.36,74.52,0.12,78.6,3.31
2.4,75.79,0.12,80.14,3.31
2.44,77.07,0.13,81.69,3.31
2.48,78.35,0.13,83.23,3.3
2.52,79.63,0.13,84.77,3.3
2.56,80.9,0.13,86.31,3.3
2.6,82.17,0.13,87.85,3.3
2.64,83.44,0.13,89.39,3.29
2.68,84.71,0.13,90.92,3.29
2.72,85.98,0.14,92.46,3.29
2.76,87.25,0.14,94.01,3.28
2.8,88.51,0.14,95.54,3.28
2.84,89.77,0.14,97.08,3.28
2.88,91.04,0.14,98.61,3.28
2.92,92.31,0.14,100.15,3.27
2.96,93.59,0.14,101.7,3.27
3.0,94.87,0.14,103.24,3.27
3.04,96.15,0.14,104.78,3.26
3.08,97.43,0.14,106.33,3.26
3.12,98.69,0.14,107.88,3.25
3.16,99.96,0.14,109.42,3.25
3.2,101.23,0.14,110.97,3.24
3.24,102.51,0.14,112.52,3.24
3.28,103.79,0.14,114.06,3.23
3.32,105.07,0.14,115.61,3.22
3.36,106.35,0.14,117.15,3.22
3.4,107.63,0.14,118.7,3.21
3.44,108.9,0.14,120.25,3.21
3.48,110.18,0.14,121.79,3.2
3.52,111.46,0.14,123.33,3.19
3.56,112.74,0.14,124.87,3.18
3.6,114.01,0.14,126.42,3.18
3.64,115.28,0.14,127.96,3.17
3.68,116.56,0.13,129.51,3.16
3.72,117.85,0.13,131.05,3.15
3.76,119.15,0.13,132.6,3.15
3.8,120.43,0.13,134.14,3.14
3.84,121.71,0.13,135.68,3.13
3.88,122.99,0.13,137.22,3.12
3.92,124.27,0.12,138.76,3.11
3.96,125.57,0.12,140.31,3.1
4.0,126.86,0.12,141.87,3.09
4.04,128.14,0.12,143.42,3.08
4.08,129.43,0.11,144.98,3.06
4.12,130.72,0.11,146.53,3.05
4.16,132.02,0.11,148.08,3.04
4.2,133.3,0.1,149.62,3.03
4.24,134.58,0.1,151.17,3.02
4.28,135.85,0.1,152.71,3.0
4.32,137.13,0.09,154.26,2.99
4.36,138.42,0.09,155.81,2.97
4.4,139.71,0.09,157.35,2.96
4.44,140.99,0.08,158.9,2.95
4.48,142.27,0.08,160.45,2.93
4.52,143.55,0.08,161.99,2.92
4.56,144.83,0.08,163.54,2.9
4.6,146.12,0.07,165.09,2.89
4.64,147.41,0.07,166.63,2.87
4.68,148.71,0.07,168.17,2.86
4.72,150.0,0.07,169.71,2.84
