t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,24.15,2.98
0.04,1.05,0.0,25.47,2.96
0.08,2.13,-0.01,26.81,2.94
0.12,3.25,-0.01,28.13,2.91
0.16,4.39,-0.01,29.44,2.89
0.2,5.53,-0.01,30.79,2.87
0.24,6.68,-0.01,32.14,2.85
0.28,7.84,-0.01,33.51,2.83
0.32,9.0,-0.01,34.86,2.8
0.36,10.17,-0.01,36.2,2.78
0.4,11.33,-0.01,37.54,2.76
0.44,12.48,-0.01,38.89,2.74
0.48,13.64,-0.01,40.23,2.72
0.52,14.8,-0.01,41.57,2.69
0.56,15.95,-0.02,42.91,2.67
0.6,17.11,-0.02,44.23,2.65
0.64,18.27,-0.02,45.54,2.63
0.68,19.43,-0.02,46.9,2.61
0.72,20.6,-0.02,48.25,2.59
0.76,21.77,-0.02,49.6,2.56
0.8,22.93,-0.02,50.96,2.54
0.84,24.1,-0.03,52.31,2.52
0.88,25.26,-0.03,53.65,2.5
0.92,26.43,-0.03,55.0,2.48
0.96,27.6,-0.03,56.34,2.45
1.0,28.77,-0.03,57.68,2.43
1.04,29.93,-0.03,59.03,2.41
1.08,31.09,-0.04,60.37,2.39
1.12,32.24,-0.04,61.71,2.36
1.16,33.4,-0.04,63.06,2.34
1.2,34.56,-0.04,64.41,2.32
1.24,35.71,-0.04,65.76,2.3
1.28,36.87,-0.04,67.11,2.27
1.32,38.02,-0.05,68.46,2.25
1.36,39.19,-0.05,69.81,2.23
1.4,40.35,-0.05,71.16,2.21
1.44,41.51,-0.05,72.5,2.19
1.48,42.67,-0.05,73.84,2.17
1.52,43.83,-0.06,75.19,2.14
1.56,44.99,-0.06,76.54,2.12
1.6,46.15,-0.06,77.88,2.1
1.64,47.31,-0.06,79.23,2.08
1.68,48.48,-0.06,80.58,2.06
1.72,49.64,-0.06,81.94,2.03
1.76,50.81,-0.07,83.29,2.01
1.8,51.97,-0.07,84.64,1.99
1.84,53.13,-0.07,85.99,1.97
1.88,54.28,-0.07,87.35,1.95
1.92,55.44,-0.07,88.7,1.92
1.96,56.6,-0.07,90.05,1.9
2.0,57.76,-0.07,91.41,1.88
2.04,58.93,-0.07,92.76,1.86
2.08,60.1,-0.08,94.12,1.83
2.12,61.27,-0.08,95.47,1.81
2.16,62.44,-0.08,96.83,1.79
2.2,63.61,-0.08,98.18,1.76
2.24,64.78,-0.08,99.54,1.74
2.28,65.94,-0.08,100.9,1.72
2.32,67.1,-0.08,102.26,1.7
2.36,68.26,-0.08,103.61,1.67
2.4,69.43,-0.08,104.98,1.65
2.44,70.58,-0.08,106.34,1.63
2.48,71.75,-0.08,107.71,1.61
2.52,72.92,-0.08,109.07,1.58
2.56,74.08,-0.08,110.43,1.56
2.6,75.24,-0.08,111.79,1.54
2.64,76.41,-0.08,113.15,1.52
2.68,77.57,-0.08,114.51,1.5
2.72,78.75,-0.08,115.87,1.47
2.76,79.92,-0.08,117.23,1.45
2.8,81.08,-0.08,118.58,1.43
2.84,82.25,-0.08,119.93,1.41
2.88,83.42,-0.08,121.29,1.39
2.92,84.58,-0.08,122.64,1.37
2.96,85.75,-0.08,123.99,1.35
3.0,86.91,-0.08,125.35,1.33
3.04,88.08,-0.08,126.7,1.31
3.08,89.25,-0.08,128.06,1.29
3.12,90.41,-0.08,129.41,1.27
3.16,91.58,-0.08,130.77,1.25
3.2,92.75,-0.08,132.12,1.23
3.24,93.92,-0.08,133.5,1.21
3.28,95.08,-0.08,134.87,1.19
3.32,96.25,-0.08,136.24,1.17
3.36,97.42,-0.08,137.6,1.15
3.4,98.59,-0.08,138.97,1.13
3.44,99.75,-0.08,140.34,1.11
3.48,100.93,-0.07,141.71,1.09
3.52,102.1,-0.07,143.08,1.07
3.56,103.28,-0.07,144.44,1.05
3.6,104.46,-0.07,145.81,1.04
3.64,105.63,-0.07,147.17,1.02
3.68,106.81,-0.07,148.53,1.0
3.72,107.99,-0.07,149.89,0.98
3.76,109.16,-0.07,151.26,0.96
3.8,110.33,-0.06,152.63,0.94
3.84,111.51,-0.06,154.0,0.93
3.88,112.67,-0.06,155.37,0.91
3.92,113.84,-0.06,156.74,0.89
3.96,115.01,-0.06,158.1,0.87
4.0,116.18,-0.05,159.47,0.86
4.04,117.35,-0.05,160.83,0.84
4.08,118.52,-0.05,162.2,0.82
