t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,20.41,3.94
0.04,0.96,0.0,21.72,3.93
0.08,1.91,0.0,23.02,3.91
0.12,2.86,0.0,24.33,3.9
0.16,3.81,-0.01,25.65,3.88
0.2,4.75,-0.01,26.96,3.86
0.24,5.71,-0.01,28.27,3.84
0.28,6.68,-0.01,29.58,3.83
0.32,7.64,-0.01,30.9,3.81
0.36,8.6,-0.01,32.21,3.79
0.4,9.56,-0.02,33.53,3.77
0.44,10.53,-0.02,34.84,3.75
0.48,11.51,-0.02,36.15,3.73
0.52,12.43,-0.02,37.46,3.71
0.56,13.37,-0.02,38.76,3.69
0.6,14.31,-0.02,40.05,3.66
0.64,15.25,-0.02,41.34,3.64
0.68,16.19,-0.02,42.64,3.62
0.72,17.14,-0.02,43.93,3.59
0.76,18.1,-0.02,45.24,3.57
0.8,19.05,-0.02,46.54,3.54
0.84,20.0,-0.02,47.85,3.52
0.88,20.96,-0.02,49.16,3.49
0.92,21.9,-0.02,50.48,3.47
0.96,22.84,-0.02,51.79,3.44
1.0,23.79,-0.02,53.11,3.41
1.04,24.75,-0.02,54.45,3.39
1.08,25.71,-0.02,55.73,3.36
1.12,26.66,-0.02,57.0,3.33
1.16,27.62,-0.02,58.29,3.3
1.2,28.57,-0.02,59.57,3.28
1.24,29.52,-0.02,60.87,3.25
1.28,30.46,-0.02,62.18,3.22
1.32,31.41,-0.02,63.48,3.19
1.36,32.35,-0.02,64.79,3.16
1.4,33.3,-0.02,66.09,3.13
1.44,34.25,-0.02,67.4,3.1
1.48,35.2,-0.02,68.71,3.07
1.52,36.14,-0.02,70.02,3.04
1.56,37.09,-0.02,71.33,3.01
1.6,38.04,-0.03,72.64,2.98
1.64,38.99,-0.03,73.95,2.95
1.68,39.94,-0.03,75.25,2.92
1.72,40.88,-0.03,76.56,2.88
1.76,41.82,-0.03,77.86,2.85
1.8,42.77,-0.03,79.17,2.82
1.84,43.72,-0.03,80.47,2.78
1.88,44.68,-0.03,81.77,2.75
1.92,45.63,-0.03,83.07,2.71
1.96,46.58,-0.03,84.38,2.67
2.0,47.53,-0.03,85.68,2.64
2.04,48.47,-0.04,86.99,2.6
2.08,49.42,-0.04,88.29,2.56
2.12,50.38,-0.04,89.6,2.52
2.16,51.32,-0.04,90.91,2.49
2.2,52.26,-0.04,92.22,2.45
2.24,53.2,-0.04,93.54,2.41
2.28,54.14,-0.04,94.84,2.37
2.32,55.09,-0.04,96.14,2.33
2.36,56.04,-0.04,97.43,2.29
2.4,56.99,-0.04,98.72,2.26
2.44,57.94,-0.04,100.02,2.22
2.48,58.89,-0.04,101.32,2.18
2.52,59.84,-0.04,102.62,2.14
2.56,60.79,-0.04,103.93,2.1
2.6,61.74,-0.04,105.23,2.06
2.64,62.68,-0.04,106.54,2.02
2.68,63.62,-0.04,107.84,1.98
2.72,64.57,-0.04,109.15,1.94
2.76,65.52,-0.04,110.46,1.9
2.8,66.46,-0.04,111.78,1.86
2.84,67.41,-0.04,113.1,1.82
2.88,68.36,-0.04,114.41,1.78
2.92,69.31,-0.04,115.72,1.74
2.96,70.26,-0.04,117.03,1.7
3.0,71.21,-0.04,118.34,1.66
3.04,72.16,-0.04,119.64,1.62
3.08,73.1,-0.04,120.95,1.58
3.12,74.03,-0.04,122.26,1.54
3.16,74.98,-0.04,123.57,1.5
3.2,75.93,-0.04,124.88,1.46
3.24,76.88,-0.04,126.19,1.43
3.28,77.84,-0.04,127.5,1.39
3.32,78.79,-0.04,128.81,1.35
3.36,79.74,-0.04,130.11,1.31
3.4,80.69,-0.04,131.41,1.27
3.44,81.64,-0.04,132.71,1.24
3.48,82.59,-0.04,134.01,1.2
3.52,83.55,-0.04,135.31,1.16
3.56,84.51,-0.04,136.62,1.12
3.6,85.46,-0.04,137.92,1.08
3.64,86.41,-0.04,139.23,1.05
3.68,87.37,-0.04,140.54,1.01
3.72,88.31,-0.04,141.85,0.97
3.76,89.26,-0.04,143.15,0.93
3.8,90.2,-0.04,144.45,0.89
3.84,91.15,-0.04,145.75,0.86
3.88,92.09,-0.04,147.04,0.82
3.92,93.03,-0.04,148.34,0.78
3.96,93.98,-0.04,149.64,0.74
4.0,94.93,-0.04,150.95,0.71
4.04,95.88,-0.04,152.26,0.67
4.08,96.83,-0.04,153.56,0.63
4.12,97.79,-0.04,154.86,0.59
4.16,98.74,-0.04,156.16,0.56
4.2,99.7,-0.04,157.46,0.52
4.24,100.65,-0.04,158.76,0.48
4.28,101.59,-0.03,160.06,0.44
4.32,102.52,-0.03,161.35,0.41
4.36,103.47,-0.03,162.65,0.37
4.4,104.42,-0.03,163.94,0.33
4.44,105.37,-0.03,165.23,0.29
4.48,106.32,-0.04,166.52,0.26
4.52,107.27,-0.04,167.81,0.22
