t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,198.37,3.42
0.04,0.84,0.0,199.57,3.41
0.08,1.71,0.0,200.78,3.4
0.12,2.6,0.0,202.0,3.39
0.16,3.51,0.0,203.21,3.38
0.2,4.42,0.0,204.42,3.37
0.24,5.33,0.0,205.62,3.35
0.28,6.24,0.0,206.83,3.34
0.32,7.15,0.0,208.04,3.33
0.36,8.06,0.0,209.25,3.32
0.4,8.98,0.0,210.45,3.31
0.44,9.9,0.0,211.65,3.3
0.48,10.83,0.0,212.86,3.29
0.52,11.76,0.0,214.06,3.27
0.56,12.69,0.0,215.27,3.26
0.6,13.61,0.0,216.47,3.25
0.64,14.54,0.0,217.68,3.24
0.68,15.47,0.0,218.89,3.23
0.72,16.4,0.0,220.09,3.22
0.76,17.31,0.0,221.29,3.21
0.8,18.24,0.0,222.48,3.19
0.84,19.15,0.0,223.68,3.18
0.88,20.07,0.0,224.88,3.17
0.92,20.98,0.0,226.07,3.16
0.96,21.9,-0.01,227.27,3.15
1.0,22.81,-0.01,228.46,3.14
1.04,23.72,-0.01,229.65,3.13
1.08,24.64,-0.01,230.85,3.11
1.12,25.57,-0.01,232.04,3.1
1.16,26.5,-0.01,233.24,3.09
1.2,27.43,-0.01,234.43,3.08
1.24,28.35,-0.02,235.62,3.06
1.28,29.28,-0.02,236.81,3.05
1.32,30.21,-0.02,238.0,3.04
1.36,31.14,-0.03,239.19,3.02
1.4,32.07,-0.03,240.38,3.01
1.44,32.99,-0.03,241.57,3.0
1.48,33.91,-0.04,242.76,2.98
1.52,34.82,-0.04,243.95,2.97
1.56,35.75,-0.05,245.13,2.95
1.6,36.66,-0.05,246.32,2.94
1.64,37.57,-0.05,247.5,2.92
1.68,38.49,-0.06,248.69,2.9
1.72,39.4,-0.06,249.87,2.89
1.76,40.3,-0.07,251.06,2.87
1.8,41.21,-0.07,252.23,2.85
1.84,42.12,-0.07,253.4,2.83
1.88,43.03,-0.08,254.58,2.82
1.92,43.95,-0.08,255.75,2.8
1.96,44.87,-0.09,256.94,2.78
2.0,45.81,-0.09,258.13,2.76
2.04,46.74,-0.09,259.31,2.75
2.08,47.66,-0.1,260.49,2.73
2.12,48.58,-0.1,261.67,2.71
2.16,49.51,-0.1,262.86,2.69
2.2,50.44,-0.11,264.03,2.67
2.24,51.36,-0.11,265.2,2.65
2.28,52.28,-0.11,266.37,2.63
2.32,53.2,-0.12,267.55,2.61
2.36,54.11,-0.12,268.72,2.6
2.4,55.04,-0.13,269.89,2.58
2.44,55.96,-0.13,271.05,2.56
2.48,56.87,-0.13,272.21,2.54
2.52,57.78,-0.14,273.39,2.52
2.56,58.68,-0.14,274.56,2.5
2.6,59.59,-0.14,275.72,2.48
2.64,60.49,-0.15,276.89,2.46
2.68,61.41,-0.15,278.06,2.44
2.72,62.32,-0.15,279.23,2.42
2.76,63.24,-0.16,280.41,2.4
2.8,64.17,-0.16,281.58,2.38
2.84,65.09,-0.16,282.75,2.35
2.88,66.02,-0.16,283.92,2.33
2.92,66.94,-0.17,285.09,2.31
2.96,67.85,-0.17,286.26,2.29
3.0,68.76,-0.17,287.42,2.27
3.04,69.66,-0.17,288.57,2.25
3.08,70.57,-0.17,289.72,2.23
3.12,71.47,-0.17,290.87,2.21
3.16,72.38,-0.17,292.03,2.19
3.2,73.3,-0.18,293.18,2.17
3.24,74.21,-0.18,294.34,2.15
3.28,75.12,-0.18,295.52,2.12
3.32,76.04,-0.18,296.69,2.1
3.36,76.97,-0.18,297.86,2.08
3.4,77.89,-0.18,299.03,2.06
3.44,78.81,-0.18,300.21,2.04
3.48,79.72,-0.18,301.37,2.01
3.52,80.63,-0.18,302.53,1.99
3.56,81.53,-0.18,303.69,1.97
3.6,82.44,-0.18,304.85,1.95
3.64,83.35,-0.18,306.01,1.92
3.68,84.26,-0.18,307.16,1.9
3.72,85.17,-0.18,308.32,1.88
3.76,86.09,-0.18,309.47,1.85
3.8,87.01,-0.18,310.63,1.83
3.84,87.93,-0.18,311.8,1.8
3.88,88.84,-0.18,312.96,1.78
3.92,89.75,-0.18,314.12,1.76
3.96,90.66,-0.18,315.28,1.73
4.0,91.59,-0.18,316.44,1.71
4.04,92.51,-0.18,317.6,1.68
4.08,93.43,-0.18,318.75,1.65
4.12,94.35,-0.18,319.91,1.63
