t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,7.78,3.87
0.04,1.46,0.01,9.41,3.85
0.08,2.91,0.02,11.04,3.83
0.12,4.36,0.03,12.66,3.81
0.16,5.82,0.04,14.29,3.79
0.2,7.27,0.05,15.93,3.77
0.24,8.72,0.06,17.56,3.75
0.28,10.16,0.08,19.2,3.73
0.32,11.6,0.09,20.83,3.71
0.36,13.04,0.1,22.47,3.7
0.4,14.48,0.11,24.1,3.68
0.44,15.92,0.11,25.75,3.66
0.48,17.36,0.12,27.39,3.64
0.52,18.81,0.13,29.03,3.62
0.56,20.26,0.14,30.66,3.6
0.6,21.7,0.15,32.31,3.58
0.64,23.14,0.16,33.94,3.56
0.68,24.58,0.16,35.58,3.54
0.72,26.02,0.17,37.23,3.53
0.76,27.45,0.18,38.87,3.51
0.8,28.9,0.19,40.5,3.49
0.84,30.34,0.19,42.14,3.47
0.88,31.79,0.2,43.79,3.45
0.92,33.24,0.21,45.43,3.43
0.96,34.69,0.21,47.07,3.41
1.0,36.15,0.22,48.72,3.4
1.04,37.6,0.22,50.36,3.38
1.08,39.04,0.23,52.0,3.36
1.12,40.48,0.23,53.64,3.34
1.16,41.92,0.24,55.28,3.32
1.2,43.37,0.24,56.93,3.3
1.24,44.81,0.25,58.58,3.28
1.28,46.25,0.25,60.23,3.26
1.32,47.69,0.25,61.88,3.24
1.36,49.13,0.26,63.52,3.22
1.4,50.58,0.26,65.17,3.2
1.44,52.03,0.26,66.83,3.18
1.48,53.48,0.26,68.49,3.16
1.52,54.93,0.26,70.16,3.14
1.56,56.37,0.27,71.82,3.12
1.6,57.8,0.27,73.47,3.1
1.64,59.24,0.27,75.12,3.08
1.68,60.68,0.27,76.78,3.06
1.72,62.12,0.27,78.43,3.04
1.76,63.57,0.27,80.08,3.02
1.8,65.02,0.27,81.75,3.0
1.84,66.46,0.27,83.41,2.98
1.88,67.91,0.27,85.08,2.96
1.92,69.36,0.27,86.74,2.94
1.96,70.81,0.27,88.41,2.92
2.0,72.26,0.27,90.07,2.9
2.04,73.71,0.27,91.73,2.88
2.08,75.15,0.27,93.38,2.86
2.12,76.6,0.27,95.03,2.85
2.16,78.05,0.27,96.68,2.83
2.2,79.5,0.27,98.34,2.81
2.24,80.96,0.27,99.99,2.8
2.28,82.41,0.27,101.65,2.78
2.32,83.88,0.27,103.32,2.76
2.36,85.33,0.27,104.99,2.75
2.4,86.78,0.27,106.66,2.73
2.44,88.22,0.27,108.34,2.72
2.48,89.67,0.27,110.02,2.7
2.52,91.11,0.27,111.71,2.69
2.56,92.56,0.27,113.36,2.67
2.6,94.0,0.27,115.01,2.66
2.64,95.44,0.26,116.67,2.64
2.68,96.89,0.26,118.34,2.63
2.72,98.33,0.26,120.01,2.61
2.76,99.78,0.26,121.68,2.6
2.8,101.22,0.26,123.36,2.58
2.84,102.67,0.26,125.04,2.57
2.88,104.12,0.26,126.71,2.55
2.92,105.57,0.26,128.37,2.54
2.96,107.03,0.26,130.03,2.53
3.0,108.48,0.26,131.69,2.51
3.04,109.94,0.26,133.36,2.5
3.08,111.4,0.26,135.03,2.49
3.12,112.86,0.26,136.69,2.48
3.16,114.31,0.26,138.36,2.46
3.2,115.76,0.26,140.04,2.45
3.24,117.21,0.26,141.7,2.44
3.28,118.65,0.27,143.37,2.43
3.32,120.09,0.27,145.04,2.41
3.36,121.54,0.27,146.72,2.4
3.4,123.0,0.27,148.4,2.39
3.44,124.45,0.27,150.06,2.38
3.48,125.9,0.27,151.73,2.37
3.52,127.35,0.27,153.4,2.36
3.56,128.8,0.27,155.06,2.34
3.6,130.25,0.27,156.73,2.33
3.64,131.7,0.27,158.4,2.32
3.68,133.15,0.26,160.07,2.31
3.72,134.6,0.26,161.74,2.3
3.76,136.05,0.26,163.42,2.29
3.8,137.49,0.26,165.09,2.28
3.84,138.94,0.26,166.76,2.27
3.88,140.39,0.26,168.43,2.26
3.92,141.84,0.26,170.1,2.25
3.96,143.28,0.26,171.77,2.24
4.0,144.74,0.26,173.44,2.24
4.04,146.18,0.26,175.12,2.23
4.08,147.63,0.26,176.79,2.22
4.12,149.08,0.26,178.46,2.21
4.16,150.53,0.25,180.14,2.2
4.2,151.98,0.25,181.81,2.19
4.24,153.41,0.25,183.49,2.19
4.28,154.85,0.25,185.16,2.18
4.32,156.29,0.25,186.84,2.17
4.36,157.72,0.25,188.52,2.17
4.4,159.17,0.25,190.2,2.16
4.44,160.62,0.24,191.88,2.15
4.48,162.06,0.24,193.55,2.15
4.52,163.5,0.24,195.23,2.14
4.56,164.95,0.24,196.91,2.14
4.6,166.41,0.24,198.59,2.13
4.64,167.86,0.23,200.27,2.12
4.68,169.31,0.23,201.95,2.12
4.72,170.76,0.23,203.63,2.11
4.76,172.21,0.23,205.32,2.11
4.8,173.66,0.22,207.0,2.1
4.84,175.11,0.22,208.67,2.1
4.88,176.56,0.22,210.34,2.09
4.92,178.01,0.21,212.01,2.09
4.96,179.46,0.21,213.73,2.08
5.0,180.92,0.21,215.43,2.08
5.04,182.38,0.2,217.13,2.07
5.08,183.83,0.2,218.82,2.07
5.12,185.28,0.19,220.51,2.06
5.16,186.73,0.19,222.21,2.06
5.2,188.18,0.18,223.9,2.05
5.24,189.63,0.18,225.6,2.05
5.28,191.08,0.17,227.29,2.04
5.32,192.52,0.17,228.98,2.04
5.36,193.97,0.16,230.67,2.03
5.4,195.42,0.16,232.37,2.02
5.44,196.86,0.16,234.07,2.02
5.48,198.31,0.15,235.77,2.01
5.52,199.76,0.15,237.47,2.0
5.56,201.21,0.14,239.17,1.99
5.6,202.69,0.14,240.86,1.98
5.64,204.16,0.13,242.56,1.97
5.68,205.62,0.12,244.26,1.96
5.72,207.08,0.12,245.96,1.95
5.76,208.55,0.11,247.66,1.94
5.8,210.01,0.11,249.36,1.93
5.84,211.47,0.1,251.06,1.92
5.88,212.93,0.1,252.75,1.91
5.92,214.38,0.09,254.45,1.9
5.96,215.83,0.09,256.16,1.89
6.0,217.29,0.08,257.87,1.88
6.04,218.74,0.08,259.58,1.86
6.08,220.2,0.07,261.29,1.85
6.12,221.65,0.07,262.99,1.84
6.16,223.11,0.07,264.69,1.82
6.2,224.57,0.06,266.39,1.81
6.24,226.02,0.06,268.1,1.8
6.28,227.48,0.06,269.81,1.78
6.32,228.93,0.05,271.52,1.77
6.36,230.38,0.05,273.23,1.76
6.4,231.84,0.05,274.95,1.74
6.44,233.29,0.05,276.66,1.73
