t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,-5.85,3.82
0.04,1.22,0.01,-4.53,3.83
0.08,2.44,0.01,-3.16,3.85
0.12,3.68,0.02,-1.77,3.86
0.16,4.91,0.02,-0.35,3.88
0.2,6.16,0.02,1.09,3.89
0.24,7.39,0.03,2.53,3.9
0.28,8.62,0.03,3.98,3.92
0.32,9.85,0.03,5.44,3.93
0.36,11.08,0.04,6.89,3.95
0.4,12.3,0.04,8.34,3.96
0.44,13.52,0.04,9.8,3.97
0.48,14.75,0.05,11.25,3.99
0.52,15.98,0.05,12.7,4.0
0.56,17.21,0.05,14.15,4.01
0.6,18.45,0.05,15.59,4.02
0.64,19.69,0.05,17.04,4.03
0.68,20.92,0.05,18.49,4.04
0.72,22.16,0.06,19.95,4.05
0.76,23.39,0.06,21.4,4.07
0.8,24.63,0.06,22.86,4.07
0.84,25.87,0.06,24.31,4.08
0.88,27.1,0.06,25.76,4.09
0.92,28.34,0.06,27.21,4.1
0.96,29.57,0.06,28.66,4.11
1.0,30.8,0.05,30.11,4.12
1.04,32.03,0.05,31.56,4.12
1.08,33.27,0.05,33.01,4.13
1.12,34.51,0.05,34.46,4.13
1.16,35.74,0.05,35.91,4.14
1.2,36.98,0.05,37.36,4.14
1.24,38.23,0.04,38.82,4.15
1.28,39.47,0.04,40.28,4.15
1.32,40.72,0.04,41.74,4.16
1.36,41.96,0.04,43.2,4.16
1.4,43.21,0.03,44.66,4.17
1.44,44.45,0.03,46.11,4.17
1.48,45.68,0.03,47.56,4.17
1.52,46.92,0.03,49.0,4.18
1.56,48.17,0.02,50.46,4.18
1.6,49.4,0.02,51.91,4.18
1.64,50.64,0.02,53.35,4.19
1.68,51.89,0.01,54.81,4.19
1.72,53.13,0.01,56.27,4.19
1.76,54.38,0.01,57.73,4.19
1.8,55.62,0.0,59.19,4.19
1.84,56.86,0.0,60.65,4.2
1.88,58.11,-0.01,62.11,4.2
1.92,59.34,-0.01,63.57,4.2
1.96,60.57,-0.02,65.02,4.2
2.0,61.79,-0.02,66.47,4.2
2.04,63.02,-0.03,67.93,4.2
2.08,64.24,-0.04,69.38,4.2
2.12,65.47,-0.04,70.84,4.2
2.16,66.7,-0.05,72.29,4.19
2.2,67.94,-0.05,73.74,4.19
2.24,69.17,-0.06,75.19,4.19
2.28,70.42,-0.07,76.65,4.19
2.32,71.66,-0.07,78.1,4.19
2.36,72.9,-0.08,79.56,4.19
2.4,74.14,-0.08,81.02,4.18
2.44,75.38,-0.09,82.49,4.18
2.48,76.61,-0.1,83.96,4.18
2.52,77.84,-0.1,85.42,4.17
2.56,79.06,-0.11,86.88,4.17
2.6,80.29,-0.11,88.34,4.17
2.64,81.51,-0.12,89.79,4.16
2.68,82.73,-0.13,91.25,4.15
2.72,83.95,-0.13,92.7,4.15
2.76,85.18,-0.14,94.16,4.14
2.8,86.41,-0.15,95.61,4.13
2.84,87.65,-0.15,97.07,4.13
2.88,88.88,-0.16,98.52,4.12
2.92,90.1,-0.16,99.98,4.11
2.96,91.33,-0.17,101.44,4.1
3.0,92.55,-0.18,102.9,4.09
3.04,93.77,-0.18,104.35,4.08
3.08,94.99,-0.19,105.8,4.06
3.12,96.22,-0.19,107.25,4.05
3.16,97.44,-0.2,108.71,4.04
3.2,98.66,-0.21,110.18,4.02
3.24,99.88,-0.21,111.63,4.01
3.28,101.1,-0.22,113.1,3.99
3.32,102.31,-0.23,114.57,3.98
3.36,103.53,-0.23,116.04,3.96
3.4,104.74,-0.24,117.51,3.94
3.44,105.95,-0.25,118.98,3.93
3.48,107.15,-0.26,120.45,3.91
3.52,108.36,-0.26,121.92,3.89
3.56,109.58,-0.27,123.38,3.87
3.6,110.79,-0.28,124.85,3.85
3.64,111.99,-0.28,126.31,3.83
3.68,113.2,-0.29,127.77,3.81
3.72,114.41,-0.3,129.24,3.79
3.76,115.64,-0.3,130.7,3.76
3.8,116.85,-0.31,132.16,3.74
3.84,118.06,-0.32,133.62,3.72
3.88,119.27,-0.32,135.06,3.69
3.92,120.48,-0.33,136.52,3.67
3.96,121.68,-0.34,137.98,3.64
4.0,122.88,-0.34,139.44,3.62
4.04,124.08,-0.35,140.9,3.59
4.08,125.28,-0.36,142.37,3.56
4.12,126.47,-0.36,143.85,3.54
4.16,127.66,-0.37,145.31,3.51
4.2,128.86,-0.38,146.78,3.48
4.24,130.05,-0.38,148.24,3.45
4.28,131.25,-0.39,149.71,3.42
4.32,132.45,-0.39,151.17,3.39
4.36,133.64,-0.4,152.63,3.36
4.4,134.83,-0.41,154.09,3.33
4.44,136.03,-0.41,155.56,3.3
4.48,137.23,-0.42,157.02,3.26
