t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,66.13,3.73
0.04,1.1,0.0,67.06,3.72
0.08,2.24,0.01,67.99,3.72
0.12,3.39,0.02,68.93,3.72
0.16,4.55,0.02,69.86,3.72
0.2,5.73,0.03,70.79,3.72
0.24,6.92,0.03,71.71,3.72
0.28,8.12,0.04,72.63,3.72
0.32,9.32,0.04,73.56,3.72
0.36,10.53,0.05,74.49,3.71
0.4,11.75,0.05,75.42,3.71
0.44,12.96,0.06,76.35,3.71
0.48,14.17,0.06,77.29,3.71
0.52,15.39,0.07,78.21,3.7
0.56,16.6,0.07,79.16,3.7
0.6,17.82,0.08,80.1,3.7
0.64,19.02,0.08,81.03,3.69
0.68,20.22,0.08,81.96,3.69
0.72,21.42,0.08,82.9,3.69
0.76,22.61,0.09,83.84,3.68
0.8,23.8,0.09,84.77,3.68
0.84,25.01,0.09,85.71,3.68
0.88,26.22,0.09,86.65,3.67
0.92,27.43,0.09,87.59,3.67
0.96,28.62,0.1,88.52,3.66
1.0,29.81,0.1,89.46,3.66
1.04,31.03,0.1,90.39,3.66
1.08,32.23,0.1,91.33,3.65
1.12,33.45,0.1,92.28,3.65
1.16,34.65,0.1,93.21,3.65
1.2,35.85,0.1,94.14,3.64
1.24,37.04,0.1,95.09,3.64
1.28,38.24,0.1,96.03,3.64
1.32,39.43,0.1,96.97,3.63
1.36,40.64,0.1,97.91,3.63
1.4,41.83,0.1,98.85,3.63
1.44,43.03,0.1,99.79,3.62
1.48,44.22,0.1,100.72,3.62
1.52,45.41,0.1,101.66,3.62
1.56,46.59,0.09,102.6,3.61
1.6,47.79,0.09,103.54,3.61
1.64,48.98,0.09,104.48,3.61
1.68,50.19,0.09,105.43,3.61
1.72,51.4,0.08,106.38,3.61
1.76,52.61,0.08,107.32,3.6
1.8,53.8,0.08,108.26,3.6
1.84,54.99,0.07,109.19,3.6
1.88,56.17,0.07,110.13,3.6
1.92,57.36,0.07,111.07,3.6
1.96,58.53,0.06,112.01,3.6
2.0,59.71,0.06,112.95,3.6
2.04,60.89,0.05,113.9,3.59
2.08,62.07,0.05,114.85,3.59
2.12,63.26,0.04,115.79,3.59
2.16,64.44,0.04,116.73,3.59
2.2,65.62,0.03,117.68,3.59
2.24,66.81,0.03,118.64,3.59
2.28,67.99,0.02,119.58,3.59
2.32,69.17,0.01,120.53,3.59
2.36,70.35,0.01,121.48,3.59
2.4,71.53,0.0,122.42,3.59
2.44,72.7,0.0,123.37,3.59
2.48,73.88,-0.01,124.32,3.59
2.52,75.05,-0.02,125.27,3.59
2.56,76.22,-0.02,126.22,3.59
2.6,77.38,-0.03,127.17,3.59
2.64,78.55,-0.04,128.12,3.59
2.68,79.72,-0.05,129.07,3.59
2.72,80.88,-0.05,130.02,3.59
2.76,82.04,-0.06,130.96,3.58
2.8,83.21,-0.07,131.91,3.58
2.84,84.38,-0.08,132.85,3.58
2.88,85.54,-0.08,133.78,3.58
2.92,86.69,-0.09,134.72,3.58
2.96,87.86,-0.1,135.66,3.58
3.0,89.03,-0.11,136.61,3.58
3.04,90.2,-0.12,137.55,3.58
3.08,91.35,-0.12,138.5,3.58
3.12,92.52,-0.13,139.44,3.58
3.16,93.68,-0.14,140.39,3.58
3.2,94.84,-0.15,141.33,3.58
3.24,95.99,-0.15,142.28,3.58
3.28,97.14,-0.16,143.23,3.58
3.32,98.3,-0.17,144.18,3.58
3.36,99.47,-0.17,145.13,3.58
3.4,100.62,-0.18,146.08,3.58
3.44,101.78,-0.19,147.03,3.58
3.48,102.95,-0.19,147.98,3.58
3.52,104.11,-0.2,148.94,3.58
3.56,105.27,-0.2,149.9,3.59
3.6,106.42,-0.21,150.85,3.59
3.64,107.57,-0.22,151.81,3.59
3.68,108.72,-0.22,152.76,3.59
3.72,109.86,-0.23,153.71,3.59
3.76,111.01,-0.23,154.66,3.59
3.8,112.17,-0.24,155.6,3.59
3.84,113.33,-0.25,156.55,3.59
3.88,114.49,-0.25,157.5,3.59
3.92,115.65,-0.26,158.45,3.6
3.96,116.79,-0.26,159.4,3.6
4.0,117.95,-0.27,160.35,3.6
4.04,119.1,-0.27,161.3,3.6
4.08,120.25,-0.28,162.25,3.6
4.12,121.41,-0.29,163.2,3.6
4.16,122.56,-0.29,164.15,3.6
4.2,123.7,-0.3,165.09,3.6
4.24,124.85,-0.3,166.05,3.6
4.28,125.99,-0.31,167.01,3.6
4.32,127.14,-0.31,167.96,3.6
4.36,128.28,-0.32,168.91,3.6
4.4,129.43,-0.32,169.86,3.6
4.44,130.58,-0.33,170.82,3.6
4.48,131.72,-0.34,171.77,3.6
4.52,132.86,-0.34,172.74,3.6
4.56,133.99,-0.35,173.69,3.6
4.6,135.13,-0.35,174.66,3.6
4.64,136.26,-0.36,175.62,3.6
4.68,137.4,-0.36,176.58,3.6
4.72,138.54,-0.37,177.53,3.6
4.76,139.68,-0.37,178.48,3.6
4.8,140.82,-0.38,179.45,3.59
4.84,141.96,-0.38,180.41,3.59
4.88,143.1,-0.39,181.38,3.59
4.92,144.25,-0.4,182.34,3.59
4.96,145.38,-0.4,183.3,3.58
5.0,146.51,-0.41,184.26,3.58
5.04,147.65,-0.41,185.22,3.58
5.08,148.78,-0.41,186.19,3.57
5.12,149.92,-0.42,187.16,3.57
5.16,151.05,-0.42,188.12,3.56
5.2,152.17,-0.43,189.08,3.56
5.24,153.3,-0.43,190.04,3.55
5.28,154.43,-0.43,191.0,3.55
5.32,155.56,-0.44,191.95,3.54
5.36,156.68,-0.44,192.91,3.54
5.4,157.79,-0.45,193.87,3.53
5.44,158.92,-0.45,194.82,3.52
5.48,160.05,-0.45,195.79,3.51
5.52,161.18,-0.46,196.76,3.5
5.56,162.3,-0.46,197.73,3.49
5.6,163.43,-0.46,198.71,3.48
5.64,164.54,-0.47,199.68,3.47
5.68,165.66,-0.47,200.64,3.46
5.72,166.77,-0.47,201.61,3.44
5.76,167.89,-0.47,202.58,3.43
5.8,169.0,-0.48,203.55,3.41
5.84,170.11,-0.48,204.52,3.4
5.88,171.22,-0.48,205.5,3.38
5.92,172.33,-0.48,206.47,3.37
5.96,173.44,-0.48,207.44,3.35
6.0,174.55,-0.49,208.42,3.33
6.04,175.65,-0.49,209.41,3.31
6.08,176.77,-0.49,210.39,3.29
6.12,177.87,-0.49,211.36,3.27
6.16,178.98,-0.5,212.35,3.25
6.2,180.09,-0.5,213.33,3.23
6.24,181.2,-0.5,214.31,3.21
6.28,182.31,-0.5,215.3,3.19
6.32,183.41,-0.5,216.28,3.16
6.36,184.52,-0.51,217.27,3.14
6.4,185.62,-0.51,218.25,3.12
6.44,186.72,-0.51,219.24,3.09
6.48,187.81,-0.51,220.22,3.07
6.52,188.91,-0.51,221.2,3.04
6.56,190.01,-0.52,222.19,3.02
6.6,191.1,-0.52,223.17,2.99
6.64,192.21,-0.52,224.16,2.96
6.68,193.31,-0.52,225.17,2.94
6.72,194.41,-0.52,226.15,2.91
6.76,195.52,-0.52,227.12,2.88
6.8,196.61,-0.52,228.13,2.85
6.84,197.7,-0.52,229.12,2.83
6.88,198.81,-0.52,230.1,2.8
6.92,199.9,-0.53,231.11,2.77
6.96,200.99,-0.53,232.12,2.74
7.0,202.08,-0.53,233.13,2.71
7.04,203.17,-0.53,234.14,2.69
7.08,204.27,-0.53,235.15,2.66
7.12,205.37,-0.53,236.16,2.63
7.16,206.45,-0.53,237.17,2.6
7.2,207.54,-0.53,238.17,2.57
7.24,208.64,-0.53,239.18,2.54
7.28,209.73,-0.53,240.18,2.52
7.32,210.82,-0.52,241.18,2.49
7.36,211.92,-0.52,242.17,2.46
7.4,213.0,-0.52,243.17,2.43
7.44,214.07,-0.52,244.17,2.4
7.48,215.15,-0.52,245.17,2.37
7.52,216.23,-0.51,246.16,2.35
7.56,217.31,-0.51,247.17,2.32
7.6,218.4,-0.51,248.18,2.29
7.64,219.49,-0.51,249.18,2.26
7.68,220.58,-0.5,250.19,2.23
7.72,221.67,-0.5,251.21,2.21
7.76,222.76,-0.5,252.23,2.18
7.8,223.84,-0.49,253.24,2.15
7.84,224.92,-0.49,254.25,2.12
7.88,226.01,-0.49,255.26,2.09
7.92,227.08,-0.48,256.27,2.06
7.96,228.17,-0.48,257.28,2.04
8.0,229.25,-0.48,258.28,2.01
8.04,230.33,-0.48,259.3,1.98
8.08,231.42,-0.47,260.31,1.95
8.12,232.5,-0.47,261.33,1.93
8.16,233.58,-0.47,262.34,1.9
8.2,234.66,-0.47,263.35,1.87
8.24,235.74,-0.47,264.37,1.85
8.28,236.82,-0.47,265.38,1.82
8.32,237.89,-0.47,266.39,1.8
8.36,238.96,-0.47,267.4,1.77
8.4,240.03,-0.46,268.42,1.74
8.44,241.1,-0.46,269.44,1.72
8.48,242.17,-0.46,270.47,1.69
8.52,243.23,-0.46,271.48,1.67
8.56,244.29,-0.46,272.49,1.64
8.6,245.36,-0.46,273.49,1.62
8.64,246.42,-0.46,274.49,1.59
8.68,247.49,-0.46,275.49,1.57
8.72,248.55,-0.46,276.51,1.54
8.76,249.61,-0.46,277.52,1.52
8.8,250.68,-0.46,278.54,1.5
8.84,251.74,-0.46,279.59,1.47
8.88,252.79,-0.46,280.63,1.45
8.92,253.85,-0.46,281.65,1.43
8.96,254.9,-0.46,282.69,1.4
9.0,255.95,-0.47,283.73,1.38
9.04,257.02,-0.47,284.75,1.35
9.08,258.08,-0.47,285.77,1.33
9.12,259.14,-0.47,286.79,1.31
9.16,260.21,-0.47,287.82,1.29
9.2,261.26,-0.47,288.85,1.27
