t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,8.01,3.53
0.04,1.1,0.0,9.38,3.52
0.08,2.2,0.0,10.75,3.51
0.12,3.29,0.0,12.13,3.5
0.16,4.39,0.0,13.51,3.49
0.2,5.48,0.0,14.89,3.48
0.24,6.58,0.0,16.28,3.47
0.28,7.68,0.0,17.66,3.46
0.32,8.78,0.0,19.03,3.45
0.36,9.86,0.01,20.4,3.43
0.4,10.95,0.01,21.78,3.42
0.44,12.04,0.01,23.16,3.41
0.48,13.12,0.01,24.54,3.39
0.52,14.21,0.01,25.92,3.38
0.56,15.29,0.02,27.3,3.36
0.6,16.38,0.02,28.67,3.34
0.64,17.48,0.02,30.05,3.33
0.68,18.57,0.02,31.42,3.31
0.72,19.67,0.03,32.8,3.29
0.76,20.77,0.03,34.18,3.28
0.8,21.86,0.03,35.55,3.26
0.84,22.96,0.04,36.92,3.24
0.88,24.05,0.04,38.3,3.22
0.92,25.13,0.05,39.68,3.2
0.96,26.22,0.05,41.06,3.18
1.0,27.32,0.05,42.44,3.16
1.04,28.41,0.06,43.81,3.14
1.08,29.5,0.06,45.19,3.12
1.12,30.6,0.07,46.57,3.1
1.16,31.7,0.07,47.95,3.07
1.2,32.79,0.08,49.33,3.05
1.24,33.89,0.09,50.71,3.03
1.28,34.99,0.09,52.09,3.0
1.32,36.09,0.1,53.48,2.98
1.36,37.19,0.1,54.87,2.95
1.4,38.29,0.11,56.24,2.93
1.44,39.37,0.12,57.62,2.9
1.48,40.46,0.12,58.99,2.87
1.52,41.56,0.13,60.36,2.85
1.56,42.65,0.13,61.74,2.82
1.6,43.73,0.14,63.1,2.79
1.64,44.82,0.15,64.47,2.76
1.68,45.9,0.15,65.85,2.73
1.72,47.0,0.16,67.23,2.7
1.76,48.09,0.17,68.62,2.67
1.8,49.19,0.17,70.0,2.64
1.84,50.29,0.18,71.38,2.61
1.88,51.39,0.18,72.76,2.58
1.92,52.48,0.19,74.15,2.55
1.96,53.57,0.2,75.54,2.52
2.0,54.67,0.2,76.93,2.48
2.04,55.74,0.21,78.3,2.45
2.08,56.82,0.22,79.68,2.41
2.12,57.91,0.22,81.05,2.38
2.16,58.99,0.23,82.43,2.34
2.2,60.09,0.24,83.81,2.31
2.24,61.19,0.24,85.18,2.27
2.28,62.29,0.25,86.57,2.23
2.32,63.39,0.25,87.96,2.2
2.36,64.49,0.26,89.34,2.16
2.4,65.58,0.26,90.72,2.12
2.44,66.68,0.27,92.1,2.08
2.48,67.77,0.27,93.49,2.05
2.52,68.86,0.28,94.88,2.01
2.56,69.95,0.28,96.26,1.97
2.6,71.04,0.29,97.64,1.93
2.64,72.14,0.29,99.02,1.89
2.68,73.24,0.3,100.4,1.85
2.72,74.33,0.3,101.79,1.81
2.76,75.42,0.31,103.18,1.77
2.8,76.51,0.31,104.57,1.73
2.84,77.6,0.31,105.96,1.69
2.88,78.7,0.32,107.35,1.65
2.92,79.79,0.32,108.73,1.61
2.96,80.89,0.32,110.11,1.57
3.0,81.98,0.32,111.5,1.53
3.04,83.08,0.32,112.89,1.49
3.08,84.17,0.32,114.27,1.45
3.12,85.26,0.32,115.65,1.41
3.16,86.35,0.32,117.04,1.37
3.2,87.44,0.32,118.43,1.33
3.24,88.53,0.32,119.82,1.3
3.28,89.62,0.32,121.21,1.26
3.32,90.73,0.32,122.62,1.22
3.36,91.82,0.32,124.01,1.18
3.4,92.91,0.32,125.41,1.15
3.44,94.01,0.31,126.79,1.11
3.48,95.11,0.31,128.17,1.08
3.52,96.2,0.31,129.55,1.04
3.56,97.29,0.31,130.94,1.01
3.6,98.38,0.3,132.33,0.97
3.64,99.48,0.3,133.72,0.94
3.68,100.57,0.3,135.12,0.91
3.72,101.67,0.29,136.51,0.88
3.76,102.76,0.29,137.9,0.84
3.8,103.86,0.28,139.3,0.81
3.84,104.95,0.28,140.7,0.78
3.88,106.05,0.28,142.09,0.75
3.92,107.15,0.27,143.48,0.72
3.96,108.25,0.26,144.88,0.69
4.0,109.35,0.26,146.28,0.67
4.04,110.45,0.25,147.68,0.64
4.08,111.55,0.25,149.08,0.61
4.12,112.65,0.24,150.48,0.58
4.16,113.75,0.23,151.88,0.56
4.2,114.84,0.23,153.28,0.53
4.24,115.93,0.22,154.68,0.5
4.28,117.01,0.21,156.08,0.48
4.32,118.11,0.21,157.49,0.46
4.36,119.21,0.2,158.89,0.43
4.4,120.31,0.19,160.3,0.41
4.44,121.42,0.18,161.7,0.39
4.48,122.53,0.18,163.11,0.36
4.52,123.64,0.17,164.5,0.34
4.56,124.75,0.16,165.9,0.32
4.6,125.86,0.15,167.31,0.3
4.64,126.96,0.14,168.71,0.27
