t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,-2.6,3.66
0.04,1.31,0.01,-1.13,3.65
0.08,2.63,0.02,0.36,3.65
0.12,3.95,0.03,1.85,3.64
0.16,5.26,0.04,3.35,3.63
0.2,6.58,0.05,4.83,3.62
0.24,7.89,0.06,6.32,3.62
0.28,9.2,0.07,7.8,3.61
0.32,10.51,0.08,9.28,3.6
0.36,11.82,0.09,10.77,3.59
0.4,13.12,0.1,12.25,3.59
0.44,14.43,0.11,13.73,3.58
0.48,15.74,0.12,15.22,3.57
0.52,17.06,0.14,16.7,3.57
0.56,18.38,0.15,18.19,3.56
0.6,19.69,0.16,19.67,3.55
0.64,21.0,0.17,21.15,3.55
0.68,22.31,0.18,22.63,3.54
0.72,23.61,0.19,24.1,3.54
0.76,24.92,0.2,25.57,3.53
0.8,26.22,0.21,27.05,3.53
0.84,27.53,0.22,28.54,3.52
0.88,28.83,0.23,30.02,3.52
0.92,30.14,0.24,31.5,3.51
0.96,31.45,0.24,32.99,3.51
1.0,32.77,0.25,34.48,3.51
1.04,34.08,0.26,35.96,3.5
1.08,35.38,0.27,37.45,3.5
1.12,36.68,0.28,38.93,3.5
1.16,37.99,0.29,40.42,3.49
1.2,39.3,0.29,41.91,3.49
1.24,40.61,0.3,43.39,3.49
1.28,41.92,0.31,44.88,3.49
1.32,43.23,0.32,46.37,3.49
1.36,44.55,0.32,47.86,3.48
1.4,45.86,0.33,49.35,3.48
1.44,47.18,0.33,50.84,3.48
1.48,48.51,0.34,52.34,3.48
1.52,49.82,0.35,53.81,3.48
1.56,51.14,0.35,55.3,3.48
1.6,52.45,0.35,56.77,3.48
1.64,53.76,0.36,58.26,3.47
1.68,55.08,0.36,59.75,3.47
1.72,56.4,0.36,61.23,3.47
1.76,57.71,0.37,62.72,3.47
1.8,59.02,0.37,64.21,3.47
1.84,60.33,0.37,65.71,3.47
1.88,61.64,0.37,67.2,3.46
1.92,62.96,0.37,68.69,3.46
1.96,64.28,0.37,70.19,3.46
2.0,65.6,0.37,71.68,3.46
2.04,66.92,0.37,73.16,3.45
2.08,68.23,0.37,74.65,3.45
2.12,69.54,0.37,76.14,3.45
2.16,70.85,0.36,77.63,3.44
2.2,72.17,0.36,79.13,3.44
2.24,73.48,0.36,80.62,3.43
2.28,74.8,0.35,82.12,3.43
2.32,76.11,0.35,83.61,3.42
2.36,77.43,0.35,85.1,3.42
2.4,78.74,0.34,86.59,3.41
2.44,80.06,0.34,88.08,3.4
2.48,81.38,0.33,89.58,3.4
2.52,82.7,0.33,91.08,3.39
2.56,84.02,0.32,92.58,3.38
2.6,85.34,0.32,94.08,3.38
2.64,86.66,0.31,95.58,3.37
2.68,87.97,0.31,97.07,3.36
2.72,89.29,0.3,98.57,3.35
2.76,90.61,0.3,100.07,3.34
2.8,91.93,0.29,101.57,3.33
2.84,93.25,0.29,103.07,3.32
2.88,94.58,0.28,104.57,3.31
2.92,95.91,0.28,106.07,3.3
2.96,97.23,0.27,107.56,3.29
3.0,98.55,0.27,109.06,3.28
3.04,99.87,0.27,110.55,3.27
3.08,101.19,0.26,112.05,3.26
3.12,102.52,0.26,113.55,3.25
3.16,103.84,0.25,115.05,3.24
3.2,105.16,0.25,116.55,3.22
3.24,106.49,0.24,118.06,3.21
3.28,107.81,0.24,119.56,3.2
3.32,109.12,0.23,121.07,3.18
3.36,110.43,0.23,122.58,3.17
3.4,111.75,0.22,124.09,3.15
3.44,113.07,0.22,125.6,3.14
3.48,114.38,0.21,127.11,3.12
3.52,115.7,0.21,128.61,3.11
3.56,117.02,0.2,130.11,3.09
3.6,118.33,0.19,131.62,3.08
3.64,119.65,0.19,133.12,3.06
3.68,120.96,0.18,134.63,3.04
3.72,122.28,0.18,136.14,3.03
3.76,123.6,0.17,137.64,3.01
3.8,124.93,0.17,139.15,2.99
3.84,126.25,0.16,140.66,2.97
3.88,127.58,0.16,142.17,2.95
3.92,128.91,0.15,143.69,2.93
3.96,130.23,0.15,145.19,2.92
4.0,131.55,0.14,146.7,2.9
4.04,132.88,0.14,148.21,2.88
4.08,134.21,0.13,149.73,2.86
4.12,135.53,0.13,151.24,2.84
4.16,136.86,0.12,152.75,2.81
4.2,138.18,0.12,154.26,2.79
4.24,139.5,0.11,155.77,2.77
4.28,140.82,0.11,157.28,2.75
4.32,142.13,0.1,158.79,2.73
4.36,143.45,0.09,160.3,2.7
4.4,144.77,0.09,161.81,2.68
4.44,146.1,0.08,163.32,2.66
4.48,147.42,0.08,164.82,2.64
4.52,148.75,0.07,166.32,2.61
4.56,150.07,0.07,167.82,2.59
4.6,151.39,0.06,169.36,2.57
4.64,152.7,0.06,170.88,2.54
4.68,154.02,0.05,172.41,2.52
4.72,155.34,0.05,173.93,2.49
4.76,156.66,0.04,175.46,2.47
4.8,157.98,0.04,176.97,2.45
4.84,159.3,0.03,178.5,2.42
4.88,160.62,0.03,180.02,2.4
4.92,161.94,0.03,181.54,2.37
4.96,163.27,0.02,183.07,2.34
5.0,164.59,0.02,184.6,2.32
5.04,165.91,0.01,186.11,2.29
5.08,167.23,0.01,187.62,2.27
5.12,168.55,0.0,189.14,2.24
5.16,169.87,0.0,190.65,2.21
5.2,171.19,0.0,192.16,2.19
5.24,172.52,-0.01,193.68,2.16
5.28,173.84,-0.01,195.2,2.14
5.32,175.16,-0.01,196.71,2.11
5.36,176.48,-0.02,198.23,2.08
5.4,177.81,-0.02,199.74,2.06
5.44,179.13,-0.02,201.27,2.03
5.48,180.44,-0.03,202.8,2.0
5.52,181.76,-0.03,204.32,1.98
5.56,183.07,-0.03,205.84,1.95
5.6,184.38,-0.03,207.36,1.93
5.64,185.7,-0.04,208.89,1.9
5.68,187.01,-0.04,210.41,1.87
5.72,188.33,-0.04,211.93,1.85
5.76,189.64,-0.05,213.46,1.82
5.8,190.95,-0.05,214.98,1.8
5.84,192.27,-0.05,216.52,1.77
5.88,193.59,-0.05,218.05,1.75
5.92,194.91,-0.06,219.59,1.72
5.96,196.23,-0.06,221.13,1.7
6.0,197.54,-0.06,222.66,1.67
6.04,198.86,-0.07,224.2,1.65
6.08,200.17,-0.07,225.74,1.63
6.12,201.48,-0.07,227.28,1.6
6.16,202.79,-0.08,228.81,1.58
6.2,204.11,-0.08,230.34,1.56
6.24,205.43,-0.09,231.87,1.53
6.28,206.75,-0.09,233.41,1.51
6.32,208.06,-0.09,234.95,1.49
6.36,209.38,-0.1,236.49,1.46
6.4,210.7,-0.1,238.03,1.44
6.44,212.02,-0.1,239.56,1.42
6.48,213.34,-0.11,241.1,1.4
6.52,214.66,-0.11,242.65,1.38
6.56,215.99,-0.11,244.19,1.36
6.6,217.31,-0.12,245.73,1.34
6.64,218.63,-0.12,247.26,1.32
6.68,219.95,-0.12,248.8,1.3
6.72,221.27,-0.13,250.35,1.28
6.76,222.59,-0.13,251.88,1.26
6.8,223.92,-0.13,253.43,1.24
6.84,225.24,-0.13,254.96,1.23
6.88,226.57,-0.14,256.5,1.21
6.92,227.89,-0.14,258.03,1.19
6.96,229.21,-0.14,259.57,1.18
7.0,230.54,-0.14,261.12,1.16
7.04,231.86,-0.14,262.66,1.14
7.08,233.18,-0.14,264.21,1.13
7.12,234.5,-0.15,265.76,1.12
7.16,235.82,-0.15,267.31,1.1
7.2,237.13,-0.15,268.86,1.09
7.24,238.45,-0.15,270.41,1.08
7.28,239.79,-0.15,271.96,1.06
7.32,241.12,-0.15,273.51,1.05
7.36,242.45,-0.15,275.06,1.04
7.4,243.78,-0.15,276.61,1.03
7.44,245.11,-0.15,278.16,1.02
7.48,246.43,-0.15,279.71,1.01
7.52,247.75,-0.16,281.26,1.0
7.56,249.08,-0.16,282.8,0.99
7.6,250.4,-0.16,284.35,0.98
7.64,251.72,-0.16,285.89,0.97
7.68,253.04,-0.16,287.44,0.97
7.72,254.37,-0.16,289.0,0.96
7.76,255.69,-0.16,290.56,0.95
7.8,257.01,-0.16,292.11,0.94
7.84,258.33,-0.16,293.66,0.93
7.88,259.65,-0.16,295.22,0.93
7.92,260.97,-0.16,296.78,0.92
7.96,262.31,-0.16,298.34,0.91
8.0,263.64,-0.16,299.9,0.9
8.04,264.97,-0.16,301.45,0.9
8.08,266.3,-0.16,303.01,0.89
8.12,267.63,-0.16,304.56,0.88
8.16,268.96,-0.16,306.12,0.87
8.2,270.29,-0.15,307.66,0.86
8.24,271.62,-0.15,309.22,0.86
8.28,272.94,-0.15,310.77,0.85
8.32,274.27,-0.15,312.33,0.84
8.36,275.6,-0.15,313.89,0.83
8.4,276.92,-0.15,315.45,0.82
8.44,278.25,-0.15,317.02,0.81
8.48,279.58,-0.15,318.58,0.8
8.52,280.9,-0.15,320.14,0.79
8.56,282.23,-0.15,321.7,0.78
8.6,283.55,-0.15,323.25,0.77
8.64,284.87,-0.15,324.81,0.76
8.68,286.19,-0.15,326.37,0.75
8.72,287.52,-0.15,327.94,0.74
8.76,288.86,-0.15,329.5,0.73
8.8,290.19,-0.15,331.07,0.72
8.84,291.52,-0.14,332.64,0.71
8.88,292.86,-0.14,334.21,0.7
8.92,294.19,-0.14,335.77,0.69
8.96,295.52,-0.14,337.33,0.68
9.0,296.85,-0.14,338.88,0.67
9.04,298.18,-0.14,340.46,0.66
9.08,299.51,-0.14,342.03,0.65
9.12,300.84,-0.14,343.6,0.64
9.16,302.17,-0.14,345.17,0.63
9.2,303.5,-0.13,346.73,0.62
9.24,304.82,-0.13,348.29,0.61
9.28,306.14,-0.13,349.86,0.6
9.32,307.46,-0.13,351.43,0.59
9.36,308.78,-0.13,353.01,0.58
9.4,310.11,-0.13,354.58,0.57
9.44,311.43,-0.13,356.15,0.56
9.48,312.76,-0.13,357.72,0.55
9.52,314.1,-0.13,359.29,0.54
9.56,315.44,-0.13,360.86,0.53
9.6,316.77,-0.13,362.44,0.53
9.64,318.11,-0.13,364.02,0.52
9.68,319.45,-0.13,365.6,0.51
9.72,320.78,-0.13,367.18,0.5
9.76,322.11,-0.13,368.74,0.49
9.8,323.44,-0.13,370.31,0.49
9.84,324.78,-0.13,371.87,0.48
9.88,326.11,-0.13,373.44,0.47
