t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,2.46,4.06
0.04,1.09,0.0,3.86,4.05
0.08,2.18,0.0,5.26,4.03
0.12,3.28,0.0,6.66,4.01
0.16,4.38,0.0,8.06,4.0
0.2,5.48,-0.01,9.45,3.98
0.24,6.57,-0.01,10.84,3.96
0.28,7.66,-0.01,12.23,3.94
0.32,8.75,-0.01,13.62,3.92
0.36,9.84,-0.02,15.01,3.9
0.4,10.94,-0.02,16.4,3.88
0.44,12.04,-0.02,17.79,3.85
0.48,13.15,-0.03,19.18,3.83
0.52,14.26,-0.03,20.57,3.81
0.56,15.36,-0.03,21.97,3.78
0.6,16.46,-0.04,23.37,3.76
0.64,17.55,-0.04,24.76,3.73
0.68,18.65,-0.05,26.14,3.7
0.72,19.74,-0.05,27.52,3.68
0.76,20.83,-0.06,28.89,3.65
0.8,21.92,-0.06,30.27,3.62
0.84,23.01,-0.07,31.64,3.59
0.88,24.09,-0.07,33.02,3.56
0.92,25.19,-0.08,34.4,3.53
0.96,26.29,-0.08,35.79,3.5
1.0,27.39,-0.09,37.18,3.46
1.04,28.48,-0.1,38.56,3.43
1.08,29.58,-0.1,39.95,3.4
1.12,30.68,-0.11,41.34,3.36
1.16,31.78,-0.11,42.72,3.33
1.2,32.88,-0.12,44.12,3.29
1.24,33.99,-0.12,45.51,3.26
1.28,35.09,-0.13,46.9,3.22
1.32,36.19,-0.13,48.29,3.19
1.36,37.28,-0.14,49.68,3.15
1.4,38.38,-0.14,51.08,3.11
1.44,39.47,-0.15,52.46,3.08
1.48,40.57,-0.16,53.85,3.04
1.52,41.67,-0.16,55.23,3.0
1.56,42.77,-0.17,56.61,2.96
1.6,43.88,-0.17,57.99,2.92
1.64,44.98,-0.18,59.36,2.88
1.68,46.08,-0.19,60.75,2.84
1.72,47.18,-0.19,62.13,2.8
1.76,48.27,-0.2,63.51,2.76
1.8,49.37,-0.2,64.91,2.72
1.84,50.46,-0.21,66.3,2.68
1.88,51.55,-0.22,67.69,2.64
1.92,52.64,-0.22,69.08,2.59
1.96,53.74,-0.23,70.47,2.55
2.0,54.83,-0.23,71.85,2.51
2.04,55.92,-0.24,73.23,2.46
2.08,57.02,-0.25,74.6,2.42
2.12,58.12,-0.25,75.98,2.37
2.16,59.22,-0.26,77.37,2.32
2.2,60.32,-0.27,78.76,2.28
2.24,61.42,-0.28,80.15,2.23
2.28,62.52,-0.28,81.54,2.18
2.32,63.63,-0.29,82.93,2.13
2.36,64.73,-0.3,84.31,2.08
2.4,65.83,-0.31,85.71,2.04
2.44,66.93,-0.31,87.1,1.99
2.48,68.02,-0.32,88.47,1.93
2.52,69.11,-0.33,89.85,1.88
2.56,70.21,-0.34,91.23,1.83
2.6,71.31,-0.35,92.62,1.78
