t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,11.69,4.39
0.04,0.85,0.0,12.7,4.39
0.08,1.73,0.0,13.71,4.39
0.12,2.63,0.0,14.73,4.38
0.16,3.55,0.0,15.75,4.38
0.2,4.48,0.0,16.75,4.37
0.24,5.42,0.0,17.76,4.37
0.28,6.36,0.0,18.76,4.37
0.32,7.29,0.0,19.76,4.37
0.36,8.21,0.0,20.77,4.36
0.4,9.15,0.0,21.78,4.36
0.44,10.09,0.0,22.8,4.36
0.48,11.04,0.0,23.81,4.36
0.52,11.99,0.0,24.82,4.36
0.56,12.94,0.01,25.83,4.36
0.6,13.89,0.01,26.85,4.36
0.64,14.85,0.01,27.86,4.36
0.68,15.8,0.01,28.86,4.36
0.72,16.75,0.01,29.87,4.36
0.76,17.71,0.01,30.88,4.36
0.8,18.66,0.01,31.89,4.36
0.84,19.61,0.01,32.9,4.36
0.88,20.55,0.01,33.9,4.36
0.92,21.49,0.01,34.91,4.36
0.96,22.44,0.01,35.92,4.36
1.0,23.38,0.01,36.91,4.37
1.04,24.32,0.01,37.91,4.37
1.08,25.25,0.01,38.92,4.37
1.12,26.2,0.01,39.94,4.37
1.16,27.14,0.01,40.95,4.37
1.2,28.08,0.01,41.95,4.38
1.24,29.04,0.01,42.96,4.38
1.28,29.99,0.02,43.97,4.38
1.32,30.94,0.02,44.97,4.39
1.36,31.9,0.02,45.98,4.39
1.4,32.86,0.02,46.99,4.39
1.44,33.81,0.02,48.0,4.4
1.48,34.77,0.02,49.0,4.4
1.52,35.72,0.02,50.01,4.41
1.56,36.67,0.02,51.02,4.41
1.6,37.61,0.02,52.01,4.42
1.64,38.55,0.02,53.02,4.42
1.68,39.49,0.02,54.02,4.43
1.72,40.43,0.02,55.02,4.43
1.76,41.37,0.02,56.01,4.44
1.8,42.31,0.01,57.02,4.44
1.84,43.25,0.01,58.02,4.45
1.88,44.2,0.01,59.01,4.45
1.92,45.14,0.01,60.0,4.46
1.96,46.09,0.01,61.02,4.46
2.0,47.04,0.01,62.03,4.47
2.04,47.98,0.01,63.04,4.47
2.08,48.92,0.01,64.05,4.47
2.12,49.86,0.01,65.05,4.48
2.16,50.8,0.01,66.06,4.48
2.2,51.75,0.01,67.07,4.49
2.24,52.7,0.01,68.06,4.49
2.28,53.64,0.01,69.05,4.49
2.32,54.57,0.0,70.05,4.5
2.36,55.51,0.0,71.05,4.5
2.4,56.44,0.0,72.05,4.5
2.44,57.38,0.0,73.06,4.5
2.48,58.31,0.0,74.07,4.5
2.52,59.24,0.0,75.07,4.51
2.56,60.18,0.0,76.08,4.51
2.6,61.12,0.0,77.08,4.51
2.64,62.06,0.0,78.08,4.51
2.68,63.01,0.0,79.08,4.51
2.72,63.95,0.0,80.08,4.51
2.76,64.9,0.0,81.09,4.52
2.8,65.84,0.0,82.09,4.52
2.84,66.78,0.0,83.1,4.52
2.88,67.72,0.0,84.11,4.52
2.92,68.65,0.0,85.12,4.51
2.96,69.6,0.0,86.13,4.51
3.0,70.54,0.0,87.14,4.51
3.04,71.49,0.0,88.14,4.51
3.08,72.42,0.0,89.14,4.51
3.12,73.37,0.0,90.13,4.5
3.16,74.3,0.0,91.13,4.5
3.2,75.23,0.0,92.12,4.49
3.24,76.17,0.0,93.13,4.49
3.28,77.1,0.01,94.13,4.49
3.32,78.04,0.01,95.13,4.48
3.36,78.97,0.01,96.13,4.48
3.4,79.91,0.01,97.13,4.47
3.44,80.85,0.01,98.12,4.46
3.48,81.8,0.02,99.12,4.46
3.52,82.74,0.02,100.11,4.45
3.56,83.68,0.02,101.1,4.44
3.6,84.62,0.03,102.09,4.44
3.64,85.56,0.03,103.09,4.43
3.68,86.49,0.03,104.09,4.42
3.72,87.43,0.04,105.1,4.41
3.76,88.36,0.04,106.09,4.4
3.8,89.28,0.04,107.08,4.39
3.84,90.22,0.05,108.08,4.38
3.88,91.15,0.05,109.08,4.37
3.92,92.09,0.05,110.07,4.36
3.96,93.03,0.06,111.07,4.35
4.0,93.97,0.06,112.07,4.34
4.04,94.9,0.06,113.07,4.32
4.08,95.84,0.07,114.07,4.31
4.12,96.78,0.07,115.08,4.3
4.16,97.72,0.07,116.07,4.28
4.2,98.66,0.08,117.07,4.27
4.24,99.59,0.08,118.06,4.25
4.28,100.52,0.08,119.06,4.23
4.32,101.45,0.08,120.04,4.22
4.36,102.38,0.09,121.03,4.2
4.4,103.32,0.09,122.03,4.18
4.44,104.26,0.09,123.02,4.17
4.48,105.19,0.09,124.02,4.15
4.52,106.12,0.1,125.02,4.13
4.56,107.06,0.1,126.02,4.11
4.6,107.99,0.1,127.02,4.09
4.64,108.92,0.1,128.01,4.07
4.68,109.85,0.11,129.0,4.05
4.72,110.79,0.11,129.99,4.02
4.76,111.73,0.11,130.98,4.0
4.8,112.66,0.11,131.97,3.98
4.84,113.6,0.11,132.96,3.95
4.88,114.54,0.12,133.95,3.93
4.92,115.47,0.12,134.95,3.91
4.96,116.42,0.12,135.95,3.88
5.0,117.35,0.12,136.94,3.86
5.04,118.28,0.12,137.93,3.84
5.08,119.21,0.13,138.91,3.81
5.12,120.14,0.13,139.89,3.79
5.16,121.08,0.13,140.88,3.76
5.2,122.01,0.13,141.88,3.73
5.24,122.94,0.13,142.88,3.71
5.28,123.88,0.13,143.88,3.68
5.32,124.81,0.13,144.87,3.65
5.36,125.75,0.13,145.87,3.62
5.4,126.69,0.13,146.87,3.59
5.44,127.62,0.13,147.85,3.56
5.48,128.56,0.13,148.84,3.53
5.52,129.48,0.13,149.81,3.5
5.56,130.41,0.13,150.8,3.47
5.6,131.34,0.12,151.79,3.44
5.64,132.27,0.12,152.78,3.4
5.68,133.19,0.12,153.77,3.37
5.72,134.12,0.12,154.75,3.34
5.76,135.06,0.12,155.75,3.31
5.8,135.99,0.12,156.75,3.28
5.84,136.93,0.12,157.74,3.25
5.88,137.86,0.12,158.74,3.22
5.92,138.79,0.12,159.73,3.19
5.96,139.72,0.12,160.71,3.15
6.0,140.64,0.11,161.71,3.12
6.04,141.57,0.11,162.7,3.09
6.08,142.49,0.11,163.68,3.06
6.12,143.43,0.11,164.66,3.03
6.16,144.36,0.11,165.63,3.0
6.2,145.28,0.11,166.62,2.97
6.24,146.21,0.11,167.6,2.94
6.28,147.12,0.11,168.58,2.91
6.32,148.03,0.11,169.56,2.88
6.36,148.96,0.11,170.54,2.85
6.4,149.86,0.11,171.54,2.82
6.44,150.77,0.11,172.53,2.78
6.48,151.7,0.11,173.52,2.75
6.52,152.64,0.11,174.51,2.72
6.56,153.55,0.11,175.49,2.69
6.6,154.47,0.1,176.5,2.66
6.64,155.4,0.1,177.51,2.62
6.68,156.34,0.1,178.49,2.59
6.72,157.26,0.1,179.46,2.56
6.76,158.19,0.1,180.41,2.53
6.8,159.12,0.1,181.38,2.5
6.84,160.03,0.1,182.35,2.46
6.88,160.97,0.1,183.32,2.43
6.92,161.91,0.1,184.28,2.4
6.96,162.84,0.1,185.24,2.37
7.0,163.77,0.09,186.22,2.34
7.04,164.69,0.09,187.2,2.31
7.08,165.61,0.09,188.2,2.28
7.12,166.54,0.09,189.19,2.25
7.16,167.46,0.09,190.18,2.22
7.2,168.39,0.09,191.18,2.19
7.24,169.31,0.09,192.18,2.16
7.28,170.24,0.09,193.17,2.13
7.32,171.17,0.09,194.16,2.1
7.36,172.1,0.09,195.15,2.07
7.4,173.03,0.09,196.14,2.04
7.44,173.96,0.09,197.12,2.01
7.48,174.89,0.09,198.09,1.98
7.52,175.82,0.09,199.07,1.95
7.56,176.75,0.09,200.05,1.93
7.6,177.68,0.09,201.03,1.9
7.64,178.6,0.09,202.01,1.87
7.68,179.53,0.09,203.0,1.84
7.72,180.46,0.09,203.98,1.81
7.76,181.4,0.09,204.97,1.78
7.8,182.33,0.08,205.96,1.75
7.84,183.27,0.08,206.95,1.73
7.88,184.2,0.08,207.94,1.7
7.92,185.14,0.08,208.92,1.67
7.96,186.07,0.08,209.9,1.64
8.0,187.01,0.08,210.88,1.61
8.04,187.94,0.08,211.85,1.59
8.08,188.87,0.08,212.83,1.56
8.12,189.8,0.08,213.81,1.53
8.16,190.73,0.08,214.8,1.51
8.2,191.66,0.07,215.78,1.48
8.24,192.59,0.07,216.77,1.46
8.28,193.51,0.07,217.74,1.44
8.32,194.44,0.07,218.71,1.41
8.36,195.37,0.07,219.68,1.39
8.4,196.3,0.06,220.65,1.37
8.44,197.23,0.06,221.63,1.34
8.48,198.16,0.06,222.62,1.32
8.52,199.1,0.05,223.6,1.3
8.56,200.03,0.05,224.58,1.28
8.6,200.96,0.05,225.55,1.25
8.64,201.89,0.04,226.54,1.23
8.68,202.82,0.04,227.53,1.21
8.72,203.75,0.03,228.51,1.19
8.76,204.67,0.03,229.48,1.16
8.8,205.59,0.03,230.45,1.13
8.84,206.5,0.03,231.42,1.11
8.88,207.41,0.02,232.4,1.08
8.92,208.33,0.02,233.38,1.06
8.96,209.24,0.02,234.35,1.03
9.0,210.15,0.02,235.33,1.01
9.04,211.07,0.02,236.32,0.99
9.08,211.99,0.01,237.31,0.96
9.12,212.91,0.01,238.29,0.94
9.16,213.84,0.01,239.27,0.92
9.2,214.77,0.01,240.25,0.9
9.24,215.69,0.01,241.22,0.88
9.28,216.61,0.01,242.19,0.86
9.32,217.52,0.01,243.17,0.84
