t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,10.04,3.2
0.04,0.9,0.0,11.52,3.19
0.08,1.78,0.01,13.0,3.19
0.12,2.71,0.01,14.48,3.18
0.16,3.63,0.02,15.96,3.17
0.2,4.55,0.02,17.44,3.17
0.24,5.45,0.02,18.91,3.16
0.28,6.36,0.03,20.4,3.15
0.32,7.26,0.03,21.88,3.14
0.36,8.15,0.03,23.37,3.12
0.4,9.05,0.04,24.85,3.11
0.44,9.96,0.04,26.33,3.1
0.48,10.86,0.05,27.82,3.08
0.52,11.76,0.05,29.29,3.06
0.56,12.66,0.06,30.76,3.04
0.6,13.56,0.06,32.24,3.02
0.64,14.44,0.07,33.71,3.0
0.68,15.36,0.07,35.18,2.98
0.72,16.27,0.08,36.65,2.96
0.76,17.17,0.09,38.12,2.94
0.8,18.07,0.09,39.59,2.92
0.84,18.98,0.1,41.06,2.9
0.88,19.89,0.1,42.52,2.87
0.92,20.79,0.1,43.99,2.85
0.96,21.71,0.11,45.47,2.82
1.0,22.63,0.11,46.94,2.79
1.04,23.54,0.11,48.41,2.76
1.08,24.44,0.11,49.88,2.74
1.12,25.34,0.11,51.34,2.71
1.16,26.25,0.11,52.81,2.67
1.2,27.15,0.11,54.28,2.64
1.24,28.05,0.11,55.75,2.61
1.28,28.94,0.11,57.22,2.58
1.32,29.83,0.11,58.69,2.54
1.36,30.72,0.11,60.15,2.51
1.4,31.63,0.12,61.61,2.47
1.44,32.55,0.12,63.08,2.44
1.48,33.47,0.12,64.54,2.4
1.52,34.37,0.12,66.02,2.36
1.56,35.27,0.13,67.49,2.33
1.6,36.18,0.13,68.97,2.29
1.64,37.07,0.13,70.44,2.25
1.68,37.96,0.14,71.9,2.21
1.72,38.85,0.14,73.36,2.17
1.76,39.73,0.14,74.82,2.13
1.8,40.63,0.14,76.28,2.09
1.84,41.55,0.14,77.74,2.05
1.88,42.45,0.15,79.2,2.01
1.92,43.35,0.15,80.66,1.97
1.96,44.26,0.15,82.12,1.93
2.0,45.16,0.15,83.58,1.89
2.04,46.06,0.14,85.04,1.85
2.08,46.95,0.14,86.49,1.81
2.12,47.85,0.14,87.95,1.77
2.16,48.74,0.14,89.41,1.73
2.2,49.64,0.14,90.86,1.68
2.24,50.53,0.14,92.32,1.64
2.28,51.43,0.14,93.77,1.6
2.32,52.33,0.14,95.22,1.56
2.36,53.22,0.14,96.68,1.52
2.4,54.11,0.14,98.13,1.48
2.44,54.99,0.14,99.59,1.44
2.48,55.86,0.14,101.04,1.4
2.52,56.75,0.14,102.49,1.36
2.56,57.66,0.15,103.94,1.32
2.6,58.57,0.15,105.39,1.28
2.64,59.47,0.15,106.84,1.24
2.68,60.35,0.15,108.29,1.2
2.72,61.24,0.15,109.74,1.16
2.76,62.14,0.15,111.19,1.12
2.8,63.05,0.15,112.64,1.09
2.84,63.96,0.16,114.09,1.05
2.88,64.86,0.16,115.54,1.01
2.92,65.76,0.17,116.98,0.98
2.96,66.66,0.17,118.43,0.94
3.0,67.55,0.18,119.88,0.9
3.04,68.45,0.18,121.33,0.87
3.08,69.34,0.19,122.78,0.84
3.12,70.25,0.2,124.22,0.8
3.16,71.15,0.21,125.67,0.77
3.2,72.04,0.21,127.11,0.74
3.24,72.94,0.22,128.55,0.71
3.28,73.84,0.23,129.99,0.68
3.32,74.74,0.23,131.43,0.65
3.36,75.63,0.24,132.87,0.62
3.4,76.53,0.25,134.31,0.59
3.44,77.43,0.25,135.75,0.56
3.48,78.32,0.26,137.2,0.53
3.52,79.21,0.26,138.64,0.51
3.56,80.1,0.27,140.08,0.48
3.6,80.99,0.27,141.52,0.46
3.64,81.89,0.28,142.97,0.43
3.68,82.78,0.28,144.41,0.41
3.72,83.67,0.29,145.85,0.39
3.76,84.56,0.29,147.28,0.37
3.8,85.45,0.3,148.73,0.35
3.84,86.33,0.3,150.17,0.33
3.88,87.22,0.31,151.62,0.31
3.92,88.11,0.31,153.06,0.29
3.96,89.0,0.32,154.49,0.27
4.0,89.89,0.33,155.93,0.25
4.04,90.78,0.33,157.37,0.24
4.08,91.67,0.34,158.8,0.22
4.12,92.54,0.34,160.24,0.21
4.16,93.42,0.34,161.67,0.19
4.2,94.32,0.35,163.11,0.18
4.24,95.2,0.35,164.54,0.16
4.28,96.09,0.36,165.98,0.15
4.32,96.97,0.36,167.42,0.14
4.36,97.86,0.37,168.86,0.13
4.4,98.74,0.37,170.29,0.12
4.44,99.63,0.38,171.72,0.11
4.48,100.53,0.38,173.15,0.1
4.52,101.41,0.39,174.59,0.09
4.56,102.3,0.39,176.03,0.08
4.6,103.19,0.4,177.46,0.07
4.64,104.07,0.4,178.89,0.06
4.68,104.96,0.41,180.32,0.06
4.72,105.85,0.42,181.75,0.05
4.76,106.73,0.42,183.18,0.04
4.8,107.62,0.43,184.6,0.03
4.84,108.5,0.43,186.03,0.03
4.88,109.39,0.44,187.46,0.02
4.92,110.28,0.44,188.9,0.01
4.96,111.17,0.45,190.33,0.0
5.0,112.06,0.45,191.76,0.0
5.04,112.95,0.45,193.18,0.01
5.08,113.84,0.46,194.61,0.01
5.12,114.73,0.46,196.03,0.02
5.16,115.62,0.46,197.46,0.03
5.2,116.51,0.46,198.89,0.03
5.24,117.4,0.46,200.33,0.04
5.28,118.29,0.46,201.75,0.04
5.32,119.18,0.46,203.18,0.05
5.36,120.05,0.46,204.6,0.05
5.4,120.94,0.46,206.02,0.06
5.44,121.82,0.46,207.44,0.06
5.48,122.7,0.46,208.87,0.06
5.52,123.59,0.46,210.3,0.07
5.56,124.48,0.46,211.73,0.07
5.6,125.37,0.46,213.15,0.07
5.64,126.26,0.46,214.58,0.07
5.68,127.14,0.46,216.0,0.08
5.72,128.02,0.46,217.43,0.08
5.76,128.89,0.46,218.86,0.08
5.8,129.77,0.46,220.28,0.09
5.84,130.66,0.46,221.7,0.09
5.88,131.55,0.46,223.13,0.09
5.92,132.44,0.46,224.56,0.09
5.96,133.32,0.46,225.98,0.09
6.0,134.21,0.46,227.4,0.1
6.04,135.1,0.46,228.83,0.1
6.08,135.99,0.46,230.26,0.1
6.12,136.87,0.46,231.69,0.1
6.16,137.76,0.46,233.11,0.1
6.2,138.64,0.46,234.54,0.1
6.24,139.52,0.46,235.95,0.1
6.28,140.41,0.46,237.36,0.1
6.32,141.28,0.46,238.78,0.1
6.36,142.17,0.46,240.2,0.11
6.4,143.06,0.46,241.62,0.11
6.44,143.95,0.47,243.04,0.11
6.48,144.84,0.47,244.47,0.11
6.52,145.73,0.47,245.89,0.11
6.56,146.62,0.48,247.32,0.11
6.6,147.51,0.48,248.74,0.11
6.64,148.39,0.48,250.16,0.11
6.68,149.26,0.48,251.57,0.11
6.72,150.14,0.49,252.99,0.11
6.76,151.02,0.49,254.41,0.11
6.8,151.9,0.49,255.82,0.11
6.84,152.78,0.49,257.24,0.11
6.88,153.67,0.49,258.66,0.11
6.92,154.56,0.49,260.08,0.11
6.96,155.44,0.49,261.49,0.11
7.0,156.33,0.5,262.91,0.11
7.04,157.21,0.5,264.33,0.11
7.08,158.08,0.49,265.74,0.11
7.12,158.95,0.49,267.16,0.11
7.16,159.83,0.49,268.57,0.11
7.2,160.71,0.49,269.98,0.11
7.24,161.59,0.49,271.39,0.11
7.28,162.47,0.49,272.81,0.11
7.32,163.35,0.49,274.22,0.11
7.36,164.22,0.49,275.64,0.11
7.4,165.09,0.49,277.05,0.11
7.44,165.96,0.48,278.46,0.11
7.48,166.81,0.48,279.87,0.11
7.52,167.67,0.48,281.28,0.11
7.56,168.53,0.48,282.7,0.11
7.6,169.4,0.47,284.12,0.11
7.64,170.27,0.47,285.54,0.11
7.68,171.14,0.47,286.96,0.11
7.72,172.02,0.46,288.37,0.11
7.76,172.9,0.46,289.79,0.11
7.8,173.78,0.46,291.19,0.11
7.84,174.66,0.45,292.59,0.11
7.88,175.53,0.45,294.0,0.1
7.92,176.41,0.45,295.41,0.1
7.96,177.29,0.45,296.83,0.1
8.0,178.16,0.45,298.24,0.1
8.04,179.04,0.45,299.65,0.1
8.08,179.91,0.45,301.07,0.1
8.12,180.77,0.45,302.48,0.1
8.16,181.64,0.44,303.88,0.1
8.2,182.52,0.44,305.29,0.1
8.24,183.4,0.44,306.69,0.1
8.28,184.27,0.44,308.11,0.1
8.32,185.15,0.43,309.53,0.1
8.36,186.02,0.43,310.94,0.1
8.4,186.9,0.42,312.35,0.1
8.44,187.78,0.42,313.75,0.1
8.48,188.66,0.41,315.16,0.1
8.52,189.53,0.41,316.56,0.1
8.56,190.4,0.41,317.95,0.1
8.6,191.28,0.4,319.34,0.1
8.64,192.16,0.4,320.73,0.09
8.68,193.04,0.39,322.13,0.09
8.72,193.91,0.39,323.53,0.09
8.76,194.79,0.39,324.93,0.09
8.8,195.66,0.39,326.33,0.09
8.84,196.53,0.38,327.73,0.09
8.88,197.39,0.38,329.13,0.09
8.92,198.26,0.38,330.52,0.09
8.96,199.13,0.38,331.92,0.09
9.0,200.0,0.38,333.31,0.09
9.04,200.87,0.37,334.71,0.09
9.08,201.75,0.37,336.11,0.09
9.12,202.61,0.37,337.51,0.09
9.16,203.49,0.36,338.91,0.09
9.2,204.36,0.36,340.3,0.09
9.24,205.23,0.36,341.7,0.09
9.28,206.11,0.36,343.1,0.09
9.32,206.96,0.36,344.49,0.09
9.36,207.83,0.35,345.89,0.09
9.4,208.7,0.35,347.28,0.09
9.44,209.58,0.35,348.67,0.09
9.48,210.45,0.35,350.06,0.09
9.52,211.33,0.34,351.45,0.1
9.56,212.2,0.34,352.83,0.1
9.6,213.08,0.33,354.22,0.1
9.64,213.94,0.33,355.59,0.1
9.68,214.8,0.33,356.98,0.1
9.72,215.67,0.32,358.36,0.1
9.76,216.54,0.32,359.75,0.11
9.8,217.4,0.32,361.14,0.11
9.84,218.27,0.32,362.54,0.11
9.88,219.13,0.31,363.92,0.11
9.92,220.0,0.31,365.3,0.12
9.96,220.88,0.31,366.69,0.12
10.0,221.75,0.31,368.07,0.12
10.04,222.62,0.31,369.45,0.12
10.08,223.5,0.3,370.83,0.13
10.12,224.37,0.3,372.22,0.13
10.16,225.24,0.3,373.59,0.14
