t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,20.71,4.2
0.04,0.86,0.01,21.92,4.19
0.08,1.72,0.01,23.1,4.18
0.12,2.58,0.02,24.31,4.18
0.16,3.43,0.02,25.5,4.17
0.2,4.29,0.03,26.68,4.16
0.24,5.16,0.03,27.9,4.16
0.28,6.01,0.04,29.09,4.15
0.32,6.87,0.04,30.29,4.14
0.36,7.72,0.05,31.46,4.13
0.4,8.58,0.05,32.63,4.13
0.44,9.44,0.06,33.82,4.12
0.48,10.29,0.07,35.02,4.11
0.52,11.15,0.07,36.23,4.1
0.56,12.01,0.08,37.45,4.09
0.6,12.88,0.08,38.66,4.08
0.64,13.74,0.09,39.88,4.08
0.68,14.6,0.09,41.1,4.07
0.72,15.46,0.1,42.28,4.06
0.76,16.32,0.1,43.5,4.05
0.8,17.18,0.11,44.73,4.04
0.84,18.04,0.11,45.98,4.03
0.88,18.9,0.12,47.23,4.02
0.92,19.75,0.12,48.45,4.01
0.96,20.61,0.13,49.68,4.0
1.0,21.46,0.13,50.9,3.98
1.04,22.31,0.14,52.1,3.97
1.08,23.17,0.14,53.33,3.96
1.12,24.03,0.14,54.53,3.95
1.16,24.88,0.15,55.75,3.94
1.2,25.74,0.15,56.99,3.93
1.24,26.61,0.16,58.19,3.91
1.28,27.46,0.16,59.42,3.9
1.32,28.32,0.17,60.62,3.89
1.36,29.18,0.17,61.81,3.88
1.4,30.03,0.18,63.03,3.86
1.44,30.89,0.18,64.22,3.85
1.48,31.74,0.19,65.42,3.84
1.52,32.6,0.19,66.65,3.82
1.56,33.45,0.19,67.84,3.81
1.6,34.31,0.2,69.05,3.8
1.64,35.16,0.2,70.29,3.78
1.68,36.02,0.21,71.48,3.77
1.72,36.87,0.21,72.7,3.76
1.76,37.72,0.21,73.89,3.74
1.8,38.58,0.22,75.1,3.73
1.84,39.44,0.22,76.3,3.71
1.88,40.3,0.22,77.51,3.7
1.92,41.16,0.23,78.72,3.68
1.96,42.02,0.23,79.93,3.67
2.0,42.87,0.23,81.15,3.65
2.04,43.73,0.23,82.37,3.64
2.08,44.59,0.24,83.59,3.62
2.12,45.45,0.24,84.81,3.6
2.16,46.3,0.24,86.04,3.59
2.2,47.15,0.25,87.26,3.57
2.24,48.01,0.25,88.49,3.55
2.28,48.86,0.25,89.72,3.54
2.32,49.71,0.26,90.95,3.52
2.36,50.56,0.26,92.17,3.5
2.4,51.42,0.27,93.39,3.48
2.44,52.27,0.27,94.6,3.46
2.48,53.12,0.27,95.8,3.44
2.52,53.97,0.28,97.0,3.42
2.56,54.83,0.28,98.2,3.4
2.6,55.68,0.28,99.45,3.38
2.64,56.54,0.29,100.7,3.36
2.68,57.4,0.29,101.95,3.34
2.72,58.25,0.3,103.18,3.32
2.76,59.11,0.3,104.42,3.3
2.8,59.97,0.3,105.65,3.27
2.84,60.83,0.31,106.88,3.25
2.88,61.67,0.31,108.12,3.23
2.92,62.53,0.31,109.35,3.21
2.96,63.38,0.32,110.6,3.19
3.0,64.23,0.32,111.84,3.17
3.04,65.08,0.33,113.04,3.15
3.08,65.93,0.33,114.25,3.13
3.12,66.79,0.33,115.48,3.11
3.16,67.64,0.34,116.7,3.09
3.2,68.5,0.34,117.93,3.07
3.24,69.35,0.34,119.14,3.05
3.28,70.21,0.35,120.36,3.03
3.32,71.07,0.35,121.61,3.01
3.36,71.92,0.35,122.84,2.99
3.4,72.78,0.36,124.08,2.97
3.44,73.64,0.36,125.33,2.95
3.48,74.49,0.37,126.56,2.93
3.52,75.33,0.37,127.8,2.91
3.56,76.19,0.38,129.04,2.89
3.6,77.05,0.38,130.28,2.87
3.64,77.9,0.39,131.52,2.85
3.68,78.75,0.39,132.77,2.83
3.72,79.6,0.39,134.01,2.81
3.76,80.45,0.4,135.26,2.79
3.8,81.3,0.4,136.5,2.77
3.84,82.15,0.41,137.76,2.75
3.88,83.01,0.41,138.99,2.73
3.92,83.86,0.42,140.22,2.71
3.96,84.71,0.42,141.45,2.69
4.0,85.56,0.42,142.69,2.67
4.04,86.41,0.43,143.93,2.66
4.08,87.27,0.43,145.17,2.64
4.12,88.12,0.44,146.41,2.62
4.16,88.97,0.44,147.66,2.6
4.2,89.83,0.44,148.91,2.58
4.24,90.68,0.45,150.17,2.56
4.28,91.52,0.45,151.42,2.54
4.32,92.37,0.45,152.65,2.52
4.36,93.22,0.46,153.92,2.5
4.4,94.07,0.46,155.15,2.48
4.44,94.92,0.46,156.38,2.46
4.48,95.76,0.47,157.63,2.44
4.52,96.61,0.47,158.86,2.42
4.56,97.46,0.47,160.12,2.4
4.6,98.31,0.48,161.34,2.39
4.64,99.16,0.48,162.57,2.37
4.68,100.02,0.48,163.81,2.35
4.72,100.87,0.48,165.03,2.33
4.76,101.72,0.48,166.26,2.31
4.8,102.58,0.49,167.5,2.29
4.84,103.43,0.49,168.74,2.27
4.88,104.28,0.49,169.98,2.25
4.92,105.13,0.49,171.22,2.23
4.96,105.98,0.49,172.47,2.21
5.0,106.83,0.49,173.73,2.19
5.04,107.68,0.49,174.98,2.17
5.08,108.53,0.49,176.24,2.15
5.12,109.38,0.5,177.47,2.13
5.16,110.23,0.5,178.72,2.11
5.2,111.09,0.5,179.96,2.09
5.24,111.95,0.5,181.21,2.07
5.28,112.8,0.5,182.46,2.05
5.32,113.66,0.5,183.71,2.03
5.36,114.51,0.5,184.96,2.01
5.4,115.36,0.5,186.22,1.99
5.44,116.21,0.5,187.49,1.96
5.48,117.06,0.5,188.75,1.94
5.52,117.9,0.5,190.02,1.92
5.56,118.75,0.5,191.29,1.9
5.6,119.6,0.5,192.55,1.87
5.64,120.46,0.5,193.8,1.85
5.68,121.31,0.49,195.06,1.83
5.72,122.17,0.49,196.32,1.81
5.76,123.02,0.49,197.57,1.78
5.8,123.87,0.49,198.82,1.76
5.84,124.72,0.49,200.07,1.74
5.88,125.56,0.49,201.32,1.71
5.92,126.42,0.49,202.58,1.69
5.96,127.27,0.49,203.83,1.67
6.0,128.12,0.48,205.1,1.64
6.04,128.97,0.48,206.37,1.62
6.08,129.83,0.48,207.64,1.6
6.12,130.68,0.48,208.93,1.58
6.16,131.54,0.47,210.19,1.55
6.2,132.39,0.47,211.46,1.53
6.24,133.23,0.47,212.71,1.51
6.28,134.08,0.46,213.96,1.49
6.32,134.93,0.46,215.22,1.47
6.36,135.79,0.46,216.48,1.44
6.4,136.64,0.45,217.73,1.42
6.44,137.5,0.45,218.99,1.4
6.48,138.36,0.45,220.25,1.38
6.52,139.21,0.44,221.5,1.36
6.56,140.06,0.44,222.76,1.34
6.6,140.92,0.44,224.02,1.32
6.64,141.77,0.43,225.28,1.29
6.68,142.64,0.43,226.52,1.27
6.72,143.49,0.43,227.77,1.25
6.76,144.35,0.42,229.03,1.23
6.8,145.21,0.42,230.28,1.21
6.84,146.06,0.42,231.55,1.19
6.88,146.9,0.41,232.81,1.17
6.92,147.76,0.41,234.07,1.15
6.96,148.61,0.4,235.36,1.13
7.0,149.45,0.4,236.64,1.11
7.04,150.3,0.4,237.91,1.09
7.08,151.15,0.39,239.17,1.07
