t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,-12.8,3.74
0.04,1.42,0.0,-11.22,3.73
0.08,2.78,0.01,-9.64,3.73
0.12,4.15,0.01,-8.04,3.73
0.16,5.48,0.01,-6.43,3.73
0.2,6.84,0.01,-4.83,3.72
0.24,8.2,0.01,-3.23,3.72
0.28,9.57,0.01,-1.61,3.72
0.32,10.94,0.02,-0.0,3.71
0.36,12.3,0.02,1.61,3.71
0.4,13.69,0.02,3.23,3.7
0.44,15.07,0.02,4.83,3.7
0.48,16.46,0.03,6.45,3.69
0.52,17.84,0.03,8.06,3.69
0.56,19.22,0.03,9.68,3.68
0.6,20.6,0.04,11.28,3.67
0.64,21.97,0.04,12.89,3.67
0.68,23.35,0.04,14.5,3.66
0.72,24.69,0.04,16.1,3.65
0.76,26.03,0.05,17.71,3.65
0.8,27.4,0.05,19.31,3.64
0.84,28.76,0.06,20.9,3.63
0.88,30.13,0.06,22.5,3.63
0.92,31.49,0.06,24.09,3.62
0.96,32.85,0.07,25.7,3.61
1.0,34.21,0.07,27.31,3.61
1.04,35.58,0.07,28.91,3.6
1.08,36.95,0.08,30.52,3.59
1.12,38.31,0.08,32.12,3.59
1.16,39.68,0.08,33.72,3.58
1.2,41.04,0.09,35.32,3.58
1.24,42.4,0.09,36.92,3.57
1.28,43.77,0.09,38.52,3.57
1.32,45.14,0.09,40.13,3.56
1.36,46.51,0.1,41.74,3.56
1.4,47.88,0.1,43.34,3.56
1.44,49.24,0.1,44.94,3.55
1.48,50.6,0.1,46.53,3.55
1.52,51.95,0.1,48.12,3.55
1.56,53.33,0.1,49.71,3.55
1.6,54.71,0.1,51.31,3.54
1.64,56.09,0.1,52.91,3.54
1.68,57.45,0.1,54.51,3.54
1.72,58.81,0.1,56.11,3.54
1.76,60.18,0.1,57.7,3.54
1.8,61.55,0.1,59.3,3.53
1.84,62.91,0.1,60.9,3.53
1.88,64.27,0.1,62.5,3.53
1.92,65.63,0.1,64.09,3.53
1.96,67.0,0.1,65.69,3.53
2.0,68.36,0.1,67.29,3.53
2.04,69.72,0.1,68.9,3.53
2.08,71.08,0.1,70.48,3.53
2.12,72.44,0.09,72.08,3.53
2.16,73.8,0.09,73.67,3.54
2.2,75.16,0.09,75.28,3.54
2.24,76.52,0.09,76.88,3.54
2.28,77.88,0.09,78.48,3.54
2.32,79.23,0.09,80.08,3.54
2.36,80.59,0.08,81.68,3.54
2.4,81.95,0.08,83.28,3.54
2.44,83.31,0.08,84.88,3.54
2.48,84.66,0.08,86.46,3.55
2.52,86.02,0.08,88.05,3.55
2.56,87.38,0.07,89.64,3.55
2.6,88.74,0.07,91.22,3.55
2.64,90.07,0.07,92.81,3.55
2.68,91.42,0.07,94.41,3.56
2.72,92.77,0.07,96.0,3.56
2.76,94.12,0.06,97.59,3.56
2.8,95.48,0.06,99.19,3.56
2.84,96.84,0.06,100.78,3.57
2.88,98.22,0.06,102.37,3.57
2.92,99.55,0.06,103.96,3.57
2.96,100.89,0.06,105.55,3.58
3.0,102.24,0.06,107.13,3.58
3.04,103.59,0.06,108.72,3.58
3.08,104.95,0.06,110.31,3.58
3.12,106.32,0.06,111.9,3.59
3.16,107.7,0.05,113.5,3.59
3.2,109.03,0.05,115.09,3.59
3.24,110.36,0.05,116.68,3.59
3.28,111.69,0.05,118.26,3.59
3.32,113.04,0.05,119.84,3.6
3.36,114.4,0.05,121.43,3.6
3.4,115.73,0.06,123.01,3.6
3.44,117.06,0.06,124.6,3.6
3.48,118.4,0.06,126.19,3.6
3.52,119.74,0.06,127.78,3.6
3.56,121.08,0.06,129.36,3.6
3.6,122.42,0.06,130.95,3.61
3.64,123.76,0.06,132.54,3.61
3.68,125.1,0.07,134.13,3.61
3.72,126.44,0.07,135.73,3.61
3.76,127.8,0.07,137.32,3.61
3.8,129.14,0.07,138.9,3.61
3.84,130.48,0.07,140.49,3.61
3.88,131.83,0.08,142.08,3.61
3.92,133.17,0.08,143.66,3.61
3.96,134.52,0.08,145.25,3.61
4.0,135.86,0.09,146.83,3.61
4.04,137.21,0.09,148.41,3.61
4.08,138.56,0.09,150.0,3.61
4.12,139.91,0.1,151.58,3.61
4.16,141.25,0.1,153.16,3.6
4.2,142.59,0.1,154.73,3.6
4.24,143.93,0.11,156.31,3.6
4.28,145.26,0.11,157.89,3.6
4.32,146.61,0.11,159.47,3.59
4.36,147.94,0.11,161.05,3.59
4.4,149.28,0.12,162.63,3.59
4.44,150.63,0.12,164.21,3.58
4.48,151.97,0.12,165.78,3.58
4.52,153.32,0.12,167.35,3.57
4.56,154.66,0.13,168.92,3.57
4.6,156.0,0.13,170.49,3.56
4.64,157.34,0.13,172.07,3.55
4.68,158.68,0.13,173.64,3.54
4.72,160.02,0.13,175.21,3.53
4.76,161.37,0.13,176.78,3.53
4.8,162.71,0.14,178.34,3.52
4.84,164.05,0.14,179.91,3.51
4.88,165.39,0.14,181.47,3.49
4.92,166.74,0.14,183.04,3.48
4.96,168.08,0.14,184.6,3.47
5.0,169.43,0.14,186.18,3.46
5.04,170.77,0.14,187.74,3.45
5.08,172.1,0.14,189.3,3.43
5.12,173.44,0.14,190.86,3.42
5.16,174.78,0.14,192.43,3.4
5.2,176.13,0.15,194.0,3.39
5.24,177.47,0.15,195.58,3.37
5.28,178.81,0.15,197.15,3.36
5.32,180.16,0.15,198.72,3.34
5.36,181.5,0.15,200.29,3.32
5.4,182.84,0.15,201.86,3.3
5.44,184.18,0.15,203.43,3.29
5.48,185.53,0.15,204.99,3.27
5.52,186.87,0.16,206.55,3.25
5.56,188.2,0.16,208.12,3.23
5.6,189.53,0.16,209.69,3.21
5.64,190.86,0.16,211.25,3.19
5.68,192.21,0.16,212.81,3.17
5.72,193.55,0.16,214.37,3.14
5.76,194.89,0.17,215.93,3.12
5.8,196.23,0.17,217.49,3.1
5.84,197.57,0.17,219.05,3.08
5.88,198.92,0.17,220.61,3.06
5.92,200.26,0.18,222.17,3.03
5.96,201.62,0.18,223.74,3.01
6.0,202.96,0.18,225.3,2.99
6.04,204.3,0.18,226.85,2.96
6.08,205.65,0.18,228.41,2.94
6.12,206.99,0.19,229.97,2.91
6.16,208.34,0.19,231.53,2.89
