t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,-3.33,3.87
0.04,0.98,-0.01,-1.7,3.86
0.08,1.97,-0.01,-0.07,3.86
0.12,2.96,-0.01,1.57,3.86
0.16,3.94,-0.01,3.2,3.85
0.2,4.93,-0.02,4.83,3.85
0.24,5.91,-0.02,6.46,3.84
0.28,6.89,-0.02,8.1,3.84
0.32,7.85,-0.02,9.73,3.83
0.36,8.83,-0.02,11.36,3.83
0.4,9.81,-0.03,12.98,3.82
0.44,10.81,-0.03,14.61,3.81
0.48,11.79,-0.03,16.23,3.8
0.52,12.78,-0.03,17.88,3.79
0.56,13.76,-0.03,19.51,3.78
0.6,14.75,-0.03,21.16,3.77
0.64,15.73,-0.03,22.79,3.76
0.68,16.71,-0.03,24.42,3.75
0.72,17.69,-0.03,26.05,3.74
0.76,18.65,-0.03,27.68,3.73
0.8,19.63,-0.03,29.3,3.71
0.84,20.61,-0.03,30.94,3.7
0.88,21.58,-0.03,32.58,3.68
0.92,22.57,-0.03,34.21,3.67
0.96,23.55,-0.03,35.84,3.65
1.0,24.53,-0.03,37.46,3.63
1.04,25.51,-0.03,39.07,3.62
1.08,26.5,-0.03,40.71,3.6
1.12,27.47,-0.03,42.33,3.58
1.16,28.45,-0.03,43.96,3.56
1.2,29.43,-0.03,45.59,3.54
1.24,30.42,-0.03,47.22,3.52
1.28,31.41,-0.03,48.86,3.51
1.32,32.39,-0.02,50.49,3.49
1.36,33.37,-0.02,52.1,3.47
1.4,34.35,-0.02,53.73,3.45
1.44,35.33,-0.02,55.35,3.43
1.48,36.32,-0.02,56.98,3.41
1.52,37.3,-0.02,58.59,3.38
1.56,38.26,-0.02,60.22,3.36
1.6,39.24,-0.02,61.83,3.34
1.64,40.22,-0.02,63.45,3.32
1.68,41.2,-0.02,65.06,3.3
1.72,42.2,-0.01,66.68,3.27
1.76,43.18,-0.01,68.28,3.25
1.8,44.16,-0.01,69.91,3.23
1.84,45.14,-0.01,71.52,3.2
1.88,46.11,-0.01,73.14,3.18
1.92,47.09,0.0,74.75,3.16
1.96,48.07,0.0,76.39,3.14
2.0,49.05,0.0,78.01,3.11
2.04,50.03,0.0,79.64,3.09
2.08,51.01,0.01,81.27,3.06
2.12,51.99,0.01,82.89,3.04
2.16,52.97,0.01,84.51,3.01
2.2,53.95,0.01,86.14,2.99
2.24,54.92,0.02,87.75,2.96
2.28,55.89,0.02,89.38,2.93
2.32,56.87,0.02,91.0,2.91
2.36,57.83,0.02,92.62,2.88
2.4,58.81,0.02,94.24,2.85
2.44,59.79,0.02,95.86,2.82
2.48,60.78,0.02,97.47,2.79
2.52,61.76,0.02,99.09,2.76
2.56,62.73,0.03,100.7,2.73
2.6,63.71,0.03,102.32,2.7
2.64,64.69,0.03,103.94,2.67
2.68,65.67,0.03,105.57,2.63
2.72,66.65,0.03,107.19,2.6
2.76,67.63,0.03,108.8,2.57
2.8,68.61,0.04,110.41,2.54
2.84,69.58,0.04,112.02,2.5
2.88,70.55,0.04,113.62,2.47
2.92,71.53,0.04,115.25,2.44
2.96,72.49,0.04,116.88,2.41
3.0,73.47,0.04,118.5,2.38
3.04,74.44,0.04,120.11,2.35
3.08,75.41,0.04,121.73,2.32
3.12,76.39,0.04,123.35,2.28
3.16,77.37,0.04,124.96,2.25
3.2,78.35,0.04,126.58,2.22
3.24,79.32,0.04,128.19,2.19
3.28,80.3,0.04,129.81,2.16
3.32,81.28,0.03,131.42,2.13
3.36,82.26,0.03,133.04,2.1
3.4,83.24,0.03,134.65,2.07
3.44,84.22,0.03,136.27,2.04
3.48,85.19,0.02,137.87,2.0
3.52,86.17,0.02,139.47,1.97
3.56,87.14,0.02,141.09,1.94
3.6,88.11,0.01,142.72,1.91
3.64,89.08,0.01,144.35,1.88
3.68,90.05,0.01,145.96,1.85
3.72,91.02,0.0,147.58,1.82
3.76,92.0,0.0,149.2,1.79
3.8,92.98,0.0,150.81,1.76
3.84,93.95,0.0,152.43,1.73
3.88,94.94,-0.01,154.04,1.7
3.92,95.91,-0.01,155.64,1.67
3.96,96.89,-0.01,157.24,1.64
4.0,97.85,-0.02,158.85,1.61
4.04,98.82,-0.02,160.47,1.58
4.08,99.8,-0.02,162.09,1.55
4.12,100.77,-0.03,163.71,1.52
4.16,101.75,-0.03,165.33,1.49
