t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,-28.47,3.47
0.04,0.94,0.0,-27.04,3.46
0.08,1.89,0.01,-25.61,3.46
0.12,2.84,0.01,-24.18,3.46
0.16,3.78,0.02,-22.74,3.46
0.2,4.73,0.02,-21.32,3.46
0.24,5.68,0.02,-19.89,3.46
0.28,6.64,0.03,-18.45,3.45
0.32,7.61,0.03,-17.02,3.45
0.36,8.57,0.03,-15.57,3.45
0.4,9.53,0.04,-14.13,3.44
0.44,10.49,0.04,-12.68,3.44
0.48,11.44,0.04,-11.24,3.44
0.52,12.39,0.05,-9.79,3.43
0.56,13.35,0.05,-8.35,3.43
0.6,14.31,0.05,-6.91,3.42
0.64,15.26,0.05,-5.46,3.42
0.68,16.21,0.06,-4.01,3.42
0.72,17.17,0.06,-2.57,3.41
0.76,18.13,0.06,-1.13,3.41
0.8,19.09,0.06,0.32,3.4
0.84,20.04,0.06,1.75,3.4
0.88,21.0,0.07,3.19,3.39
0.92,21.95,0.07,4.64,3.39
0.96,22.91,0.07,6.08,3.38
1.0,23.87,0.07,7.53,3.38
1.04,24.83,0.07,8.97,3.38
1.08,25.8,0.07,10.42,3.37
1.12,26.76,0.07,11.86,3.37
1.16,27.73,0.07,13.3,3.36
1.2,28.69,0.07,14.74,3.36
1.24,29.65,0.07,16.19,3.36
1.28,30.6,0.07,17.63,3.35
1.32,31.56,0.07,19.08,3.35
1.36,32.52,0.07,20.53,3.34
1.4,33.48,0.06,21.98,3.34
1.44,34.43,0.06,23.44,3.34
1.48,35.39,0.06,24.9,3.33
1.52,36.35,0.06,26.36,3.33
1.56,37.3,0.06,27.81,3.33
1.6,38.26,0.06,29.27,3.33
1.64,39.22,0.05,30.72,3.32
1.68,40.19,0.05,32.17,3.32
1.72,41.16,0.05,33.61,3.32
1.76,42.13,0.04,35.07,3.31
1.8,43.09,0.04,36.52,3.31
1.84,44.05,0.04,37.98,3.31
1.88,45.01,0.03,39.44,3.31
1.92,45.98,0.03,40.9,3.3
1.96,46.93,0.03,42.36,3.3
2.0,47.89,0.02,43.82,3.3
2.04,48.86,0.02,45.29,3.3
2.08,49.81,0.02,46.74,3.29
2.12,50.78,0.01,48.2,3.29
2.16,51.74,0.01,49.66,3.29
2.2,52.7,0.01,51.12,3.29
2.24,53.66,0.0,52.57,3.28
2.28,54.63,0.0,54.02,3.28
2.32,55.6,0.0,55.48,3.28
2.36,56.56,-0.01,56.94,3.27
2.4,57.53,-0.01,58.39,3.27
2.44,58.5,-0.01,59.86,3.27
2.48,59.46,-0.01,61.32,3.26
2.52,60.42,-0.02,62.78,3.26
2.56,61.38,-0.02,64.24,3.26
2.6,62.34,-0.02,65.7,3.25
2.64,63.3,-0.02,67.16,3.25
2.68,64.26,-0.02,68.64,3.24
2.72,65.23,-0.02,70.11,3.23
2.76,66.19,-0.02,71.58,3.23
2.8,67.16,-0.02,73.03,3.22
2.84,68.12,-0.02,74.49,3.22
2.88,69.09,-0.02,75.96,3.21
2.92,70.05,-0.02,77.42,3.2
2.96,71.02,-0.02,78.87,3.19
3.0,71.99,-0.02,80.33,3.18
3.04,72.95,-0.02,81.79,3.17
3.08,73.91,-0.02,83.25,3.16
3.12,74.87,-0.02,84.7,3.15
3.16,75.84,-0.01,86.16,3.14
3.2,76.8,-0.01,87.62,3.13
3.24,77.77,-0.01,89.08,3.11
3.28,78.74,-0.01,90.55,3.1
3.32,79.71,0.0,92.02,3.08
3.36,80.68,0.0,93.5,3.07
3.4,81.65,0.0,94.98,3.05
3.44,82.62,0.01,96.46,3.03
3.48,83.58,0.01,97.93,3.01
3.52,84.55,0.01,99.4,2.99
3.56,85.52,0.02,100.87,2.96
3.6,86.48,0.02,102.34,2.94
3.64,87.45,0.03,103.82,2.91
3.68,88.42,0.03,105.28,2.89
3.72,89.39,0.04,106.75,2.86
3.76,90.35,0.04,108.21,2.83
3.8,91.32,0.04,109.68,2.8
3.84,92.29,0.05,111.15,2.77
3.88,93.26,0.05,112.62,2.74
3.92,94.23,0.05,114.09,2.71
3.96,95.2,0.06,115.56,2.67
4.0,96.16,0.06,117.03,2.64
4.04,97.13,0.06,118.5,2.6
4.08,98.09,0.07,119.97,2.56
4.12,99.06,0.07,121.45,2.52
4.16,100.03,0.07,122.93,2.48
4.2,101.01,0.08,124.41,2.44
4.24,101.97,0.08,125.88,2.4
4.28,102.94,0.09,127.34,2.36
4.32,103.91,0.09,128.82,2.32
4.36,104.88,0.09,130.29,2.27
4.4,105.85,0.1,131.77,2.23
4.44,106.83,0.1,133.24,2.19
4.48,107.8,0.11,134.72,2.14
4.52,108.77,0.11,136.2,2.1
4.56,109.75,0.12,137.68,2.05
4.6,110.72,0.12,139.16,2.0
4.64,111.69,0.13,140.64,1.96
4.68,112.66,0.13,142.11,1.91
