t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,19.81,3.58
0.04,0.97,0.0,20.91,3.56
0.08,1.95,0.0,22.0,3.54
0.12,2.92,0.0,23.11,3.52
0.16,3.89,0.0,24.21,3.5
0.2,4.85,0.0,25.3,3.48
0.24,5.82,0.0,26.4,3.46
0.28,6.78,0.0,27.5,3.44
0.32,7.74,0.0,28.6,3.42
0.36,8.7,0.0,29.7,3.39
0.4,9.67,0.0,30.8,3.37
0.44,10.64,0.0,31.89,3.35
0.48,11.61,0.0,32.99,3.32
0.52,12.58,0.01,34.08,3.3
0.56,13.54,0.01,35.17,3.27
0.6,14.51,0.01,36.27,3.25
0.64,15.48,0.01,37.35,3.22
0.68,16.45,0.01,38.45,3.19
0.72,17.42,0.01,39.54,3.16
0.76,18.38,0.02,40.64,3.14
0.8,19.34,0.02,41.73,3.11
0.84,20.31,0.02,42.82,3.08
0.88,21.28,0.02,43.93,3.05
0.92,22.25,0.03,45.02,3.02
0.96,23.22,0.03,46.12,2.99
1.0,24.19,0.03,47.22,2.96
1.04,25.16,0.04,48.32,2.93
1.08,26.11,0.04,49.42,2.89
1.12,27.07,0.04,50.51,2.86
1.16,28.03,0.05,51.61,2.83
1.2,28.99,0.05,52.72,2.8
1.24,29.95,0.06,53.82,2.76
1.28,30.92,0.06,54.92,2.73
1.32,31.88,0.06,56.03,2.69
1.36,32.84,0.07,57.13,2.65
1.4,33.81,0.07,58.22,2.62
1.44,34.78,0.08,59.31,2.58
1.48,35.74,0.08,60.4,2.54
1.52,36.7,0.09,61.49,2.51
1.56,37.67,0.09,62.58,2.47
1.6,38.64,0.09,63.68,2.43
1.64,39.61,0.1,64.78,2.39
1.68,40.58,0.1,65.88,2.35
1.72,41.55,0.11,66.99,2.31
1.76,42.52,0.11,68.09,2.27
1.8,43.49,0.11,69.18,2.23
1.84,44.46,0.12,70.28,2.19
1.88,45.42,0.12,71.38,2.15
1.92,46.38,0.12,72.48,2.1
1.96,47.34,0.13,73.59,2.06
2.0,48.29,0.13,74.69,2.02
2.04,49.25,0.14,75.79,1.97
2.08,50.22,0.14,76.89,1.93
2.12,51.19,0.15,77.99,1.89
2.16,52.16,0.15,79.1,1.84
2.2,53.13,0.15,80.2,1.79
2.24,54.1,0.16,81.3,1.75
2.28,55.07,0.16,82.4,1.7
2.32,56.04,0.17,83.51,1.66
2.36,57.0,0.17,84.61,1.61
2.4,57.97,0.17,85.72,1.56
2.44,58.93,0.18,86.82,1.52
2.48,59.9,0.18,87.92,1.47
2.52,60.88,0.18,89.02,1.42
2.56,61.85,0.19,90.12,1.37
2.6,62.83,0.19,91.22,1.32
2.64,63.8,0.19,92.31,1.28
2.68,64.78,0.19,93.41,1.23
2.72,65.75,0.2,94.51,1.18
2.76,66.72,0.2,95.61,1.13
2.8,67.68,0.2,96.72,1.09
2.84,68.65,0.21,97.83,1.04
2.88,69.61,0.21,98.94,0.99
2.92,70.58,0.21,100.05,0.94
2.96,71.56,0.22,101.16,0.9
3.0,72.53,0.22,102.27,0.85
3.04,73.5,0.22,103.38,0.81
3.08,74.48,0.23,104.49,0.76
3.12,75.44,0.23,105.59,0.72
3.16,76.41,0.24,106.7,0.68
3.2,77.38,0.24,107.81,0.63
3.24,78.35,0.25,108.91,0.59
3.28,79.32,0.25,110.01,0.55
3.32,80.3,0.26,111.12,0.51
3.36,81.29,0.26,112.22,0.48
3.4,82.26,0.27,113.33,0.44
3.44,83.24,0.27,114.44,0.4
3.48,84.22,0.28,115.55,0.37
3.52,85.2,0.28,116.65,0.34
3.56,86.18,0.29,117.75,0.3
3.6,87.15,0.29,118.86,0.27
3.64,88.12,0.3,119.97,0.24
3.68,89.09,0.3,121.08,0.22
3.72,90.06,0.31,122.18,0.19
3.76,91.03,0.31,123.28,0.16
3.8,92.0,0.32,124.38,0.14
3.84,92.98,0.32,125.48,0.12
3.88,93.96,0.33,126.58,0.1
3.92,94.94,0.33,127.68,0.07
3.96,95.93,0.34,128.77,0.06
4.0,96.9,0.34,129.86,0.04
4.04,97.87,0.35,130.95,0.02
4.08,98.85,0.36,132.04,0.0
4.12,99.83,0.36,133.14,0.01
4.16,100.82,0.37,134.24,0.03
4.2,101.81,0.37,135.35,0.04
4.24,102.79,0.38,136.44,0.06
4.28,103.77,0.39,137.54,0.07
4.32,104.76,0.39,138.64,0.08
4.36,105.74,0.4,139.74,0.09
4.4,106.72,0.4,140.85,0.11
4.44,107.69,0.41,141.94,0.12
4.48,108.66,0.41,143.03,0.12
4.52,109.63,0.42,144.13,0.13
4.56,110.61,0.42,145.23,0.14
4.6,111.6,0.42,146.33,0.15
4.64,112.57,0.43,147.42,0.15
4.68,113.55,0.43,148.52,0.16
4.72,114.53,0.44,149.6,0.17
4.76,115.51,0.44,150.69,0.17
4.8,116.48,0.45,151.79,0.18
4.84,117.45,0.45,152.88,0.18
4.88,118.41,0.46,153.97,0.19
4.92,119.39,0.46,155.05,0.19
4.96,120.36,0.46,156.14,0.2
5.0,121.33,0.47,157.23,0.2
5.04,122.31,0.47,158.32,0.21
5.08,123.3,0.47,159.41,0.21
5.12,124.29,0.48,160.5,0.22
5.16,125.27,0.48,161.59,0.22
5.2,126.26,0.48,162.68,0.22
5.24,127.24,0.48,163.77,0.23
5.28,128.22,0.49,164.85,0.23
5.32,129.19,0.49,165.94,0.23
5.36,130.17,0.49,167.03,0.24
5.4,131.15,0.49,168.11,0.24
5.44,132.13,0.49,169.2,0.24
5.48,133.12,0.49,170.28,0.24
