t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,-7.05,4.2
0.04,0.94,-0.03,-5.46,4.19
0.08,1.88,-0.05,-3.82,4.18
0.12,2.83,-0.07,-2.15,4.18
0.16,3.77,-0.1,-0.44,4.17
0.2,4.72,-0.12,1.27,4.16
0.24,5.67,-0.14,3.0,4.15
0.28,6.63,-0.16,4.73,4.15
0.32,7.59,-0.18,6.47,4.14
0.36,8.55,-0.2,8.21,4.13
0.4,9.52,-0.21,9.95,4.13
0.44,10.48,-0.23,11.69,4.12
0.48,11.44,-0.24,13.43,4.12
0.52,12.4,-0.26,15.16,4.11
0.56,13.37,-0.27,16.9,4.11
0.6,14.32,-0.28,18.64,4.1
0.64,15.28,-0.3,20.37,4.1
0.68,16.23,-0.31,22.12,4.1
0.72,17.18,-0.32,23.86,4.09
0.76,18.14,-0.33,25.6,4.09
0.8,19.09,-0.34,27.33,4.09
0.84,20.04,-0.35,29.06,4.08
0.88,20.99,-0.36,30.79,4.08
0.92,21.95,-0.37,32.53,4.08
0.96,22.9,-0.37,34.26,4.08
1.0,23.86,-0.38,35.99,4.07
1.04,24.81,-0.39,37.73,4.07
1.08,25.76,-0.39,39.46,4.07
1.12,26.71,-0.4,41.19,4.07
1.16,27.67,-0.4,42.92,4.07
1.2,28.63,-0.41,44.65,4.06
1.24,29.59,-0.41,46.37,4.06
1.28,30.55,-0.42,48.1,4.06
1.32,31.5,-0.42,49.83,4.06
1.36,32.45,-0.42,51.55,4.05
1.4,33.41,-0.43,53.28,4.05
1.44,34.37,-0.43,55.02,4.05
1.48,35.32,-0.43,56.75,4.05
1.52,36.26,-0.43,58.48,4.04
1.56,37.2,-0.44,60.2,4.04
1.6,38.13,-0.44,61.92,4.04
1.64,39.07,-0.44,63.65,4.03
1.68,40.0,-0.44,65.38,4.03
1.72,40.94,-0.44,67.1,4.03
1.76,41.88,-0.44,68.83,4.03
1.8,42.83,-0.44,70.54,4.03
1.84,43.78,-0.44,72.26,4.02
1.88,44.74,-0.44,73.99,4.02
1.92,45.7,-0.44,75.71,4.02
1.96,46.66,-0.44,77.44,4.02
2.0,47.61,-0.44,79.16,4.02
2.04,48.56,-0.44,80.88,4.02
2.08,49.5,-0.44,82.6,4.01
2.12,50.45,-0.44,84.33,4.01
2.16,51.39,-0.43,86.05,4.01
2.2,52.34,-0.43,87.77,4.01
2.24,53.28,-0.43,89.5,4.01
2.28,54.22,-0.43,91.22,4.01
2.32,55.16,-0.42,92.94,4.01
2.36,56.11,-0.42,94.66,4.0
2.4,57.05,-0.42,96.37,4.0
2.44,57.99,-0.41,98.08,4.0
2.48,58.93,-0.41,99.79,4.0
2.52,59.87,-0.4,101.51,4.0
2.56,60.81,-0.4,103.22,3.99
2.6,61.76,-0.39,104.93,3.99
2.64,62.71,-0.39,106.65,3.99
2.68,63.66,-0.38,108.36,3.99
2.72,64.61,-0.37,110.07,3.98
2.76,65.56,-0.36,111.78,3.98
2.8,66.5,-0.35,113.49,3.98
2.84,67.45,-0.34,115.2,3.97
2.88,68.39,-0.33,116.91,3.97
2.92,69.34,-0.32,118.62,3.96
2.96,70.27,-0.3,120.32,3.96
3.0,71.2,-0.29,122.03,3.95
3.04,72.14,-0.28,123.73,3.95
3.08,73.07,-0.26,125.44,3.94
3.12,74.01,-0.25,127.15,3.94
3.16,74.95,-0.23,128.85,3.93
3.2,75.9,-0.22,130.56,3.92
3.24,76.84,-0.2,132.27,3.91
3.28,77.78,-0.18,133.98,3.9
3.32,78.73,-0.17,135.69,3.89
3.36,79.67,-0.15,137.39,3.88
3.4,80.62,-0.13,139.09,3.87
3.44,81.56,-0.11,140.79,3.86
3.48,82.49,-0.09,142.5,3.85
3.52,83.42,-0.07,144.2,3.83
3.56,84.36,-0.05,145.91,3.82
3.6,85.3,-0.02,147.61,3.8
3.64,86.22,0.0,149.31,3.79
3.68,87.16,0.02,151.01,3.77
3.72,88.09,0.04,152.72,3.75
3.76,89.04,0.06,154.41,3.74
3.8,89.98,0.09,156.11,3.72
3.84,90.93,0.11,157.8,3.7
3.88,91.89,0.13,159.49,3.67
3.92,92.81,0.15,161.18,3.65
3.96,93.74,0.17,162.88,3.63
4.0,94.67,0.19,164.57,3.61
4.04,95.61,0.2,166.26,3.58
4.08,96.54,0.21,167.95,3.56
4.12,97.47,0.22,169.64,3.54
4.16,98.4,0.23,171.33,3.51
4.2,99.33,0.24,173.02,3.49
4.24,100.25,0.24,174.71,3.46
4.28,101.18,0.25,176.4,3.43
4.32,102.11,0.25,178.08,3.41
4.36,103.04,0.25,179.76,3.38
4.4,103.97,0.25,181.44,3.35
4.44,104.91,0.26,183.12,3.32
4.48,105.85,0.26,184.81,3.3
4.52,106.79,0.26,186.49,3.27
4.56,107.73,0.26,188.16,3.24
4.6,108.67,0.26,189.83,3.21
4.64,109.61,0.27,191.51,3.18
4.68,110.55,0.27,193.2,3.15
4.72,111.48,0.27,194.88,3.12
4.76,112.41,0.27,196.55,3.09
4.8,113.34,0.28,198.23,3.05
4.84,114.28,0.28,199.91,3.02
4.88,115.21,0.28,201.59,2.99
4.92,116.15,0.28,203.26,2.96
4.96,117.09,0.29,204.93,2.92
5.0,118.03,0.29,206.61,2.89
5.04,118.95,0.29,208.28,2.85
5.08,119.88,0.29,209.96,2.82
5.12,120.81,0.3,211.63,2.78
5.16,121.74,0.3,213.3,2.75
5.2,122.67,0.3,214.97,2.71
5.24,123.6,0.3,216.64,2.68
5.28,124.53,0.3,218.31,2.64
5.32,125.46,0.3,219.98,2.61
5.36,126.39,0.3,221.65,2.57
5.4,127.31,0.31,223.31,2.54
5.44,128.24,0.31,224.97,2.5
5.48,129.16,0.31,226.64,2.47
5.52,130.09,0.31,228.31,2.43
5.56,131.02,0.31,229.97,2.4
5.6,131.94,0.31,231.63,2.36
5.64,132.86,0.31,233.3,2.33
5.68,133.8,0.32,234.97,2.29
5.72,134.73,0.32,236.63,2.25
5.76,135.66,0.32,238.29,2.22
5.8,136.58,0.32,239.95,2.18
5.84,137.51,0.32,241.62,2.14
5.88,138.43,0.33,243.28,2.11
5.92,139.36,0.33,244.94,2.07
5.96,140.29,0.33,246.6,2.03
6.0,141.21,0.33,248.26,2.0
6.04,142.13,0.34,249.92,1.96
6.08,143.06,0.34,251.58,1.92
6.12,143.98,0.34,253.25,1.89
6.16,144.91,0.34,254.91,1.85
6.2,145.84,0.35,256.58,1.82
6.24,146.77,0.35,258.23,1.78
6.28,147.71,0.35,259.9,1.75
6.32,148.64,0.35,261.56,1.71
6.36,149.57,0.36,263.21,1.68
6.4,150.5,0.36,264.87,1.64
6.44,151.42,0.36,266.52,1.61
6.48,152.36,0.36,268.17,1.58
6.52,153.31,0.36,269.82,1.54
6.56,154.2,0.36,271.47,1.51
6.6,155.11,0.36,273.12,1.48
6.64,156.02,0.35,274.77,1.45
6.68,156.93,0.35,276.42,1.42
6.72,157.85,0.35,278.08,1.39
6.76,158.77,0.35,279.73,1.36
6.8,159.7,0.34,281.39,1.33
6.84,160.61,0.34,283.05,1.3
6.88,161.53,0.34,284.7,1.27
6.92,162.45,0.33,286.36,1.24
6.96,163.37,0.33,288.01,1.22
7.0,164.29,0.33,289.66,1.19
7.04,165.21,0.33,291.3,1.16
7.08,166.13,0.32,292.95,1.14
7.12,167.05,0.32,294.59,1.11
7.16,167.97,0.32,296.23,1.08
7.2,168.89,0.32,297.88,1.06
7.24,169.81,0.31,299.53,1.03
7.28,170.72,0.31,301.17,1.01
7.32,171.63,0.31,302.82,0.99
7.36,172.55,0.3,304.47,0.96
7.4,173.46,0.3,306.11,0.94
7.44,174.37,0.3,307.76,0.92
7.48,175.28,0.3,309.4,0.9
7.52,176.2,0.3,311.04,0.88
7.56,177.12,0.29,312.68,0.86
7.6,178.03,0.29,314.32,0.84
7.64,178.93,0.29,315.96,0.82
7.68,179.85,0.29,317.6,0.8
7.72,180.76,0.29,319.24,0.78
7.76,181.68,0.29,320.88,0.76
7.8,182.59,0.29,322.52,0.74
7.84,183.49,0.29,324.15,0.72
7.88,184.41,0.29,325.79,0.7
7.92,185.33,0.29,327.43,0.69
7.96,186.25,0.29,329.07,0.67
8.0,187.17,0.29,330.7,0.65
8.04,188.08,0.29,332.33,0.64
8.08,188.99,0.29,333.97,0.62
8.12,189.91,0.29,335.6,0.61
8.16,190.83,0.29,337.23,0.59
8.2,191.76,0.29,338.86,0.57
8.24,192.68,0.29,340.5,0.56
8.28,193.6,0.3,342.14,0.55
8.32,194.52,0.3,343.77,0.53
8.36,195.43,0.3,345.41,0.52
8.4,196.34,0.3,347.04,0.5
8.44,197.26,0.3,348.67,0.49
8.48,198.17,0.3,350.3,0.48
8.52,199.09,0.31,351.93,0.47
8.56,200.0,0.31,353.56,0.46
8.6,200.9,0.31,355.18,0.44
8.64,201.81,0.31,356.81,0.43
8.68,202.71,0.31,358.43,0.42
8.72,203.62,0.31,360.06,0.41
8.76,204.53,0.31,361.68,0.4
8.8,205.44,0.31,363.31,0.39
8.84,206.37,0.31,364.94,0.38
8.88,207.29,0.31,366.58,0.37
8.92,208.2,0.31,368.21,0.36
8.96,209.11,0.31,369.83,0.35
9.0,210.02,0.31,371.45,0.34
9.04,210.92,0.31,373.07,0.33
9.08,211.83,0.3,374.69,0.33
9.12,212.73,0.3,376.31,0.32
9.16,213.64,0.3,377.94,0.31
9.2,214.54,0.3,379.57,0.31
9.24,215.45,0.29,381.2,0.3
9.28,216.36,0.29,382.83,0.29
9.32,217.27,0.29,384.46,0.29
9.36,218.18,0.28,386.08,0.28
9.4,219.09,0.28,387.7,0.28
9.44,219.99,0.28,389.31,0.27
9.48,220.89,0.27,390.93,0.27
9.52,221.79,0.27,392.55,0.26
9.56,222.69,0.26,394.17,0.26
9.6,223.6,0.26,395.79,0.26
9.64,224.5,0.26,397.41,0.25
