t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,8.73,4.23
0.04,1.07,0.01,10.42,4.21
0.08,2.13,0.02,12.12,4.2
0.12,3.18,0.03,13.83,4.18
0.16,4.23,0.03,15.53,4.16
0.2,5.29,0.04,17.24,4.14
0.24,6.34,0.05,18.94,4.12
0.28,7.39,0.05,20.64,4.1
0.32,8.44,0.06,22.33,4.08
0.36,9.49,0.07,24.02,4.06
0.4,10.54,0.07,25.71,4.03
0.44,11.58,0.08,27.41,4.01
0.48,12.62,0.08,29.1,3.99
0.52,13.65,0.09,30.8,3.96
0.56,14.67,0.1,32.48,3.93
0.6,15.69,0.1,34.18,3.91
0.64,16.75,0.11,35.87,3.88
0.68,17.81,0.12,37.56,3.85
0.72,18.88,0.13,39.25,3.83
0.76,19.94,0.13,40.93,3.8
0.8,21.0,0.14,42.62,3.77
0.84,22.06,0.15,44.31,3.74
