t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,34.19,3.85
0.04,1.41,0.0,35.98,3.82
0.08,2.82,0.01,37.76,3.79
0.12,4.25,0.01,39.56,3.77
0.16,5.69,0.01,41.34,3.74
0.2,7.13,0.01,43.13,3.71
0.24,8.55,0.01,44.92,3.68
0.28,9.98,0.01,46.71,3.65
0.32,11.37,0.01,48.5,3.63
0.36,12.76,0.01,50.28,3.6
0.4,14.19,0.01,52.07,3.57
0.44,15.62,0.01,53.86,3.54
0.48,17.08,0.01,55.65,3.51
0.52,18.53,0.0,57.43,3.48
0.56,20.0,0.0,59.23,3.45
0.6,21.44,0.0,61.02,3.42
0.64,22.91,0.0,62.82,3.39
0.68,24.35,0.0,64.62,3.36
0.72,25.79,-0.01,66.4,3.33
0.76,27.22,-0.01,68.19,3.3
0.8,28.65,-0.01,69.97,3.27
0.84,30.09,-0.02,71.75,3.23
0.88,31.55,-0.02,73.53,3.2
0.92,33.02,-0.02,75.32,3.17
0.96,34.48,-0.02,77.11,3.13
1.0,35.94,-0.03,78.9,3.1
1.04,37.39,-0.03,80.69,3.07
1.08,38.86,-0.03,82.47,3.03
1.12,40.28,-0.03,84.26,3.0
1.16,41.71,-0.04,86.05,2.96
1.2,43.13,-0.04,87.84,2.92
1.24,44.56,-0.04,89.62,2.89
1.28,46.0,-0.04,91.41,2.85
1.32,47.45,-0.05,93.2,2.81
1.36,48.92,-0.05,94.99,2.77
1.4,50.37,-0.05,96.78,2.73
1.44,51.83,-0.05,98.57,2.7
1.48,53.27,-0.05,100.36,2.66
1.52,54.71,-0.05,102.14,2.61
1.56,56.15,-0.05,103.92,2.57
1.6,57.59,-0.05,105.71,2.53
1.64,59.03,-0.05,107.49,2.49
1.68,60.48,-0.05,109.27,2.45
1.72,61.95,-0.05,111.06,2.4
1.76,63.4,-0.05,112.84,2.36
1.8,64.88,-0.05,114.62,2.32
1.84,66.32,-0.05,116.41,2.27
1.88,67.77,-0.05,118.19,2.23
1.92,69.22,-0.05,119.97,2.18
1.96,70.66,-0.05,121.76,2.14
2.0,72.13,-0.05,123.54,2.09
2.04,73.59,-0.05,125.33,2.05
2.08,75.07,-0.05,127.12,2.0
2.12,76.54,-0.05,128.9,1.96
2.16,78.03,-0.04,130.74,1.91
2.2,79.5,-0.04,132.56,1.87
2.24,81.0,-0.04,134.37,1.82
2.28,82.46,-0.04,136.18,1.78
2.32,83.94,-0.04,137.97,1.73
2.36,85.37,-0.04,139.79,1.68
2.4,86.82,-0.03,141.59,1.64
2.44,88.27,-0.03,143.4,1.59
2.48,89.73,-0.03,145.21,1.55
2.52,91.2,-0.03,147.01,1.51
2.56,92.67,-0.03,148.82,1.46
2.6,94.15,-0.02,150.61,1.42
