t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,-29.29,3.39
0.04,0.91,0.0,-27.85,3.4
0.08,1.81,0.0,-26.42,3.41
0.12,2.71,0.0,-24.99,3.42
0.16,3.6,-0.01,-23.56,3.43
0.2,4.51,-0.01,-22.12,3.44
0.24,5.43,-0.01,-20.69,3.44
0.28,6.33,-0.01,-19.26,3.45
0.32,7.24,-0.01,-17.84,3.46
0.36,8.14,-0.01,-16.4,3.47
0.4,9.03,-0.01,-14.97,3.48
0.44,9.94,-0.01,-13.54,3.49
0.48,10.84,-0.01,-12.11,3.5
0.52,11.74,-0.01,-10.68,3.51
0.56,12.65,-0.01,-9.24,3.51
0.6,13.55,-0.02,-7.81,3.52
0.64,14.46,-0.02,-6.38,3.53
0.68,15.37,-0.02,-4.95,3.54
0.72,16.27,-0.02,-3.51,3.55
0.76,17.17,-0.02,-2.08,3.56
0.8,18.07,-0.02,-0.64,3.57
0.84,18.96,-0.02,0.79,3.57
0.88,19.85,-0.02,2.23,3.58
0.92,20.75,-0.02,3.66,3.59
0.96,21.68,-0.02,5.09,3.6
1.0,22.6,-0.02,6.52,3.6
1.04,23.51,-0.02,7.95,3.61
1.08,24.42,-0.02,9.38,3.62
1.12,25.33,-0.02,10.81,3.62
1.16,26.25,-0.02,12.25,3.63
1.2,27.16,-0.02,13.68,3.64
1.24,28.07,-0.02,15.12,3.64
1.28,28.97,-0.02,16.56,3.65
1.32,29.88,-0.02,18.0,3.65
1.36,30.79,-0.02,19.44,3.66
1.4,31.69,-0.02,20.88,3.66
1.44,32.59,-0.02,22.31,3.67
1.48,33.5,-0.01,23.75,3.67
1.52,34.41,-0.01,25.18,3.68
1.56,35.32,-0.01,26.62,3.68
1.6,36.23,-0.01,28.05,3.69
1.64,37.14,-0.01,29.48,3.69
1.68,38.04,-0.01,30.91,3.7
1.72,38.93,-0.01,32.35,3.7
1.76,39.86,0.0,33.79,3.7
1.8,40.78,0.0,35.23,3.71
1.84,41.69,0.0,36.66,3.71
1.88,42.61,0.0,38.1,3.71
1.92,43.51,0.0,39.54,3.71
1.96,44.41,0.0,40.97,3.72
2.0,45.32,0.0,42.41,3.72
2.04,46.23,0.01,43.85,3.72
2.08,47.14,0.01,45.28,3.72
2.12,48.04,0.01,46.71,3.72
2.16,48.94,0.01,48.14,3.73
2.2,49.85,0.01,49.58,3.73
2.24,50.77,0.02,51.02,3.73
2.28,51.69,0.02,52.45,3.73
2.32,52.61,0.02,53.88,3.73
2.36,53.52,0.02,55.32,3.73
2.4,54.44,0.02,56.74,3.73
2.44,55.36,0.02,58.18,3.73
2.48,56.28,0.03,59.6,3.74
2.52,57.2,0.03,61.03,3.74
2.56,58.11,0.03,62.44,3.74
2.6,59.01,0.03,63.87,3.74
2.64,59.92,0.03,65.29,3.74
2.68,60.83,0.03,66.71,3.74
2.72,61.73,0.04,68.14,3.74
2.76,62.64,0.04,69.56,3.74
2.8,63.55,0.04,70.99,3.74
2.84,64.46,0.04,72.42,3.75
2.88,65.37,0.04,73.86,3.75
2.92,66.29,0.05,75.3,3.75
2.96,67.2,0.05,76.73,3.75
3.0,68.11,0.05,78.17,3.75
3.04,69.02,0.05,79.6,3.75
3.08,69.93,0.05,81.03,3.75
3.12,70.83,0.05,82.46,3.75
3.16,71.73,0.05,83.89,3.75
3.2,72.67,0.05,85.32,3.75
3.24,73.59,0.06,86.75,3.75
3.28,74.5,0.06,88.17,3.76
3.32,75.43,0.06,89.6,3.76
3.36,76.36,0.06,91.02,3.76
3.4,77.28,0.06,92.45,3.76
3.44,78.21,0.06,93.88,3.76
3.48,79.13,0.06,95.31,3.76
3.52,80.05,0.06,96.74,3.76
3.56,80.96,0.06,98.18,3.75
3.6,81.89,0.06,99.62,3.75
3.64,82.81,0.06,101.05,3.75
3.68,83.72,0.06,102.48,3.75
3.72,84.65,0.06,103.91,3.75
3.76,85.57,0.06,105.33,3.75
3.8,86.48,0.06,106.75,3.74
3.84,87.37,0.06,108.18,3.74
3.88,88.32,0.06,109.61,3.74
3.92,89.25,0.06,111.04,3.73
3.96,90.17,0.06,112.47,3.73
4.0,91.1,0.06,113.9,3.72
4.04,92.02,0.06,115.33,3.72
4.08,92.93,0.06,116.76,3.71
4.12,93.83,0.06,118.19,3.7
4.16,94.77,0.06,119.62,3.7
4.2,95.7,0.06,121.06,3.69
4.24,96.62,0.05,122.5,3.68
4.28,97.55,0.05,123.93,3.67
4.32,98.47,0.05,125.35,3.66
4.36,99.39,0.05,126.78,3.64
4.4,100.29,0.05,128.21,3.63
4.44,101.22,0.05,129.64,3.62
4.48,102.14,0.05,131.07,3.61
4.52,103.06,0.05,132.5,3.59
4.56,103.99,0.05,133.92,3.57
4.6,104.91,0.05,135.35,3.56
4.64,105.83,0.04,136.77,3.54
4.68,106.74,0.04,138.19,3.52
4.72,107.67,0.04,139.62,3.5
4.76,108.6,0.04,141.04,3.48
4.8,109.52,0.04,142.46,3.46
4.84,110.44,0.04,143.9,3.43
4.88,111.37,0.04,145.32,3.41
4.92,112.3,0.03,146.74,3.38
4.96,113.22,0.03,148.16,3.36
5.0,114.14,0.03,149.59,3.33
5.04,115.07,0.03,151.01,3.3
5.08,115.99,0.03,152.43,3.27
5.12,116.91,0.03,153.84,3.23
5.16,117.84,0.03,155.26,3.2
5.2,118.75,0.03,156.68,3.17
5.24,119.65,0.02,158.09,3.13
5.28,120.6,0.02,159.52,3.09
5.32,121.53,0.02,160.94,3.06
5.36,122.46,0.02,162.37,3.02
5.4,123.4,0.02,163.8,2.98
5.44,124.34,0.02,165.22,2.94
5.48,125.27,0.02,166.64,2.9
5.52,126.2,0.02,168.07,2.85
5.56,127.13,0.02,169.49,2.81
5.6,128.06,0.01,170.91,2.77
5.64,128.98,0.01,172.33,2.72
5.68,129.92,0.01,173.75,2.67
5.72,130.86,0.01,175.18,2.63
5.76,131.79,0.01,176.59,2.58
5.8,132.71,0.01,178.01,2.53
5.84,133.64,0.01,179.42,2.48
5.88,134.57,0.01,180.84,2.43
5.92,135.5,0.01,182.25,2.38
5.96,136.44,0.01,183.67,2.33
6.0,137.37,0.01,185.07,2.28
6.04,138.3,0.01,186.48,2.23
6.08,139.23,0.01,187.9,2.18
6.12,140.16,0.01,189.31,2.12
6.16,141.09,0.01,190.73,2.07
6.2,142.01,0.01,192.16,2.02
6.24,142.93,0.0,193.57,1.96
6.28,143.86,0.0,194.99,1.91
6.32,144.79,0.0,196.41,1.86
6.36,145.72,0.0,197.82,1.8
6.4,146.67,0.0,199.23,1.75
6.44,147.62,0.0,200.64,1.69
6.48,148.57,0.0,202.05,1.64
6.52,149.5,0.0,203.45,1.58
6.56,150.43,0.0,204.85,1.53
6.6,151.36,0.0,206.26,1.47
6.64,152.29,0.0,207.67,1.42
6.68,153.22,0.0,209.08,1.37
6.72,154.16,0.0,210.49,1.31
6.76,155.1,0.0,211.9,1.26
6.8,156.04,0.0,213.31,1.2
6.84,156.98,0.0,214.71,1.15
6.88,157.92,0.0,216.12,1.1
6.92,158.85,0.01,217.51,1.04
6.96,159.79,0.01,218.92,0.99
7.0,160.73,0.01,220.33,0.94
7.04,161.66,0.01,221.73,0.89
7.08,162.6,0.01,223.13,0.84
7.12,163.53,0.01,224.53,0.79
7.16,164.47,0.01,225.93,0.74
7.2,165.41,0.01,227.33,0.69
7.24,166.35,0.01,228.72,0.64
7.28,167.29,0.01,230.11,0.59
7.32,168.22,0.01,231.5,0.55
7.36,169.17,0.01,232.89,0.5
7.4,170.11,0.01,234.28,0.45
7.44,171.04,0.01,235.67,0.41
7.48,171.97,0.01,237.05,0.37
7.52,172.9,0.02,238.44,0.32
7.56,173.82,0.02,239.82,0.28
7.6,174.73,0.02,241.22,0.24
7.64,175.7,0.02,242.61,0.2
7.68,176.65,0.02,243.99,0.16
7.72,177.6,0.02,245.39,0.12
7.76,178.56,0.02,246.78,0.09
7.8,179.5,0.02,248.17,0.05
7.84,180.45,0.02,249.56,0.02
7.88,181.39,0.02,250.95,0.02
7.92,182.33,0.02,252.34,0.05
7.96,183.27,0.02,253.73,0.08
8.0,184.22,0.02,255.12,0.11
8.04,185.16,0.02,256.52,0.14
8.08,186.1,0.02,257.92,0.17
8.12,187.04,0.02,259.31,0.19
8.16,187.99,0.02,260.7,0.22
8.2,188.94,0.02,262.09,0.25
8.24,189.88,0.02,263.48,0.27
8.28,190.81,0.02,264.86,0.29
8.32,191.75,0.02,266.25,0.31
8.36,192.68,0.02,267.64,0.33
8.4,193.63,0.02,269.03,0.35
8.44,194.57,0.02,270.41,0.37
8.48,195.52,0.02,271.8,0.39
8.52,196.46,0.02,273.19,0.41
8.56,197.41,0.02,274.6,0.42
8.6,198.37,0.02,276.01,0.44
8.64,199.32,0.02,277.41,0.45
8.68,200.27,0.02,278.82,0.47
8.72,201.22,0.02,280.21,0.48
8.76,202.16,0.02,281.6,0.49
