t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,15.44,3.33
0.04,0.97,0.0,16.86,3.31
0.08,1.94,0.0,18.28,3.29
0.12,2.9,0.0,19.69,3.27
0.16,3.87,0.0,21.11,3.24
0.2,4.83,0.0,22.52,3.22
0.24,5.8,0.0,23.93,3.2
0.28,6.76,0.0,25.33,3.17
0.32,7.73,0.0,26.75,3.15
0.36,8.71,0.01,28.17,3.12
0.4,9.68,0.01,29.59,3.09
0.44,10.65,0.01,31.0,3.06
0.48,11.61,0.01,32.42,3.03
0.52,12.59,0.01,33.85,3.01
0.56,13.54,0.01,35.26,2.97
0.6,14.51,0.02,36.69,2.94
0.64,15.47,0.02,38.11,2.91
0.68,16.44,0.02,39.52,2.88
0.72,17.41,0.02,40.94,2.84
0.76,18.38,0.03,42.35,2.81
0.8,19.35,0.03,43.78,2.77
0.84,20.32,0.03,45.2,2.74
0.88,21.29,0.04,46.62,2.7
0.92,22.26,0.04,48.03,2.66
0.96,23.23,0.04,49.45,2.63
1.0,24.2,0.05,50.87,2.59
1.04,25.18,0.05,52.29,2.55
1.08,26.15,0.06,53.71,2.51
1.12,27.12,0.06,55.13,2.47
1.16,28.08,0.06,56.54,2.43
1.2,29.04,0.07,57.96,2.39
1.24,30.01,0.07,59.38,2.35
1.28,30.97,0.08,60.8,2.3
1.32,31.93,0.08,62.21,2.26
1.36,32.9,0.09,63.64,2.22
1.4,33.87,0.09,65.07,2.18
1.44,34.83,0.1,66.49,2.13
1.48,35.8,0.1,67.91,2.09
1.52,36.77,0.11,69.33,2.04
1.56,37.76,0.11,70.76,2.0
1.6,38.73,0.12,72.18,1.95
1.64,39.7,0.12,73.59,1.91
1.68,40.68,0.13,75.01,1.86
1.72,41.65,0.13,76.42,1.82
1.76,42.62,0.14,77.83,1.77
1.8,43.58,0.14,79.26,1.72
1.84,44.55,0.15,80.68,1.68
1.88,45.51,0.16,82.11,1.63
1.92,46.48,0.16,83.54,1.59
1.96,47.45,0.17,84.97,1.54
2.0,48.42,0.17,86.4,1.49
2.04,49.38,0.18,87.82,1.45
2.08,50.35,0.18,89.25,1.4
2.12,51.31,0.19,90.67,1.35
2.16,52.28,0.2,92.08,1.31
2.2,53.25,0.2,93.51,1.26
2.24,54.21,0.21,94.93,1.21
2.28,55.18,0.21,96.35,1.17
2.32,56.15,0.22,97.77,1.12
2.36,57.13,0.23,99.21,1.07
2.4,58.1,0.23,100.65,1.02
2.44,59.07,0.24,102.08,0.98
2.48,60.04,0.25,103.52,0.93
2.52,61.0,0.26,104.94,0.88
2.56,61.98,0.27,106.37,0.83
2.6,62.94,0.27,107.79,0.78
2.64,63.91,0.28,109.22,0.74
2.68,64.87,0.29,110.64,0.69
2.72,65.84,0.3,112.07,0.64
2.76,66.82,0.31,113.5,0.59
2.8,67.79,0.32,114.93,0.54
2.84,68.76,0.33,116.36,0.49
